Publication,Author,Type,Byline articles,+Probable (bal),Total (bal),Mean sentiment,Years
Relief Society Magazine,Meets Challenges,Full name,1,0,1,-0.007,1968–1968
Relief Society Magazine,Melba Christensen,Full name,1,0,1,0.004,1964–1964
Relief Society Magazine,Melva Blakemore,Full name,1,0,1,0.047,1969–1969
Relief Society Magazine,Melvin J. Ballard,Full name,1,0,1,0.105,1934–1934
Relief Society Magazine,Member Leah D. Widtsoe,Full name,1,0,1,0.144,1937–1937
Relief Society Magazine,Memory Courtney E. Cottam,Full name,1,0,1,0.075,1944–1944
Relief Society Magazine,Men George W. Middleton,Full name,1,0,1,0.061,1936–1936
Relief Society Magazine,Men Mary P. Curtis,Full name,1,0,1,0.063,1936–1936
Relief Society Magazine,Menus Jeanette A. Hyde,Full name,1,0,1,0.044,1922–1922
Relief Society Magazine,Message C. Frank Steele,Full name,1,0,1,0.119,1935–1935
Relief Society Magazine,Message Sinah B. Reid,Full name,1,0,1,0.066,1936–1936
Relief Society Magazine,Mia Plays,Full name,1,0,1,0,1968–1968
Relief Society Magazine,Mickey Goodwin,Full name,1,0,1,0.037,1968–1968
Relief Society Magazine,"Midst, Jeanne J. Larson",Full name,1,0,1,0.025,1961–1961
Relief Society Magazine,Mildred Barthel,Full name,1,0,1,0.025,1967–1967
Relief Society Magazine,Mildred Lewis,Full name,1,0,1,0.041,1968–1968
Relief Society Magazine,Mildred Mckenzie,Full name,1,0,1,0.011,1965–1965
Relief Society Magazine,Mildred R. Stutz,Full name,1,0,1,0.023,1945–1945
Relief Society Magazine,Mildred Wentworth,Full name,1,0,1,0.026,1962–1962
Relief Society Magazine,Mildred Y. Hunt,Full name,1,0,1,0.08,1945–1945
Relief Society Magazine,Milton G. Babcock,Full name,1,0,1,0.049,1921–1921
Relief Society Magazine,Milton R. Hunter,Full name,1,0,1,0.057,1951–1951
Relief Society Magazine,Min Vanbrandwijk,Full name,1,0,1,0.022,1966–1966
Relief Society Magazine,Mine Matilda K. Galloway,Full name,1,0,1,0.244,1922–1922
Relief Society Magazine,Minnie I. Hodapp,Full name,1,0,1,0.081,1945–1945
Relief Society Magazine,Minnie Iverson Hodapp,Full name,1,0,1,0.139,1923–1923
Relief Society Magazine,Minnie J. Snow Hardy,Full name,1,0,1,0.098,1927–1927
Relief Society Magazine,Miriam C. Bitner,Full name,1,0,1,0.049,1936–1936
Relief Society Magazine,Miriam Jeanne Warnick Wright,Full name,1,0,1,0.059,1933–1933
Relief Society Magazine,Miriam R. Anderson,Full name,1,0,1,0,1965–1965
Relief Society Magazine,Miriam W. Wright,Full name,1,0,1,0.027,1956–1956
Relief Society Magazine,Misfortunes Isaac B. Ball,Full name,1,0,1,0.046,1937–1937
Relief Society Magazine,Miss Anthony,Full name,1,0,1,0.05,1934–1934
Relief Society Magazine,"Miss Edna Coray, Organist",Full name,1,0,1,-0.027,1919–1919
Relief Society Magazine,Miss Leah Brown,Full name,1,0,1,0.134,1920–1920
Relief Society Magazine,Missionaries Grace S. Colton,Full name,1,0,1,0.044,1939–1939
Relief Society Magazine,Money Bailey,Full name,1,0,1,0.053,1970–1970
Relief Society Magazine,Monroe J. Paxman,Full name,1,0,1,0.13,1957–1957
Relief Society Magazine,Moon Dorothy S. Romney,Full name,1,0,1,0.019,1958–1958
Relief Society Magazine,Mormon Arts,Full name,1,0,1,0.02,1970–1970
Relief Society Magazine,Mormon E. Cannon Porter,Full name,1,0,1,0.001,1936–1936
Relief Society Magazine,Mot Sarah A. Farr,Full name,1,0,1,0.024,1935–1935
Relief Society Magazine,Mountains Ann P. Nibley,Full name,1,0,1,0.063,1943–1943
Relief Society Magazine,Mountains Dott J. Sartori,Full name,1,0,1,0.109,1945–1945
Relief Society Magazine,Muir Anderson,Full name,1,0,1,0.069,1968–1968
Relief Society Magazine,Muriel J. Heal,Full name,1,0,1,-0.004,1965–1965
Relief Society Magazine,Music Wade N. Stephens,Full name,1,0,1,0.034,1940–1940
Relief Society Magazine,Myrene Alvord,Full name,1,0,1,0.072,1969–1969
Relief Society Magazine,Myrna Clawson,Full name,1,0,1,0.073,1967–1967
Relief Society Magazine,Myrtle E. Henderson,Full name,1,0,1,0.043,1963–1963
Relief Society Magazine,Myrtle Henderson,Full name,1,0,1,-0.032,1964–1964
Relief Society Magazine,N. Ahlman,Full name,1,0,1,0.076,1966–1966
Relief Society Magazine,N. Barnes,Full name,1,0,1,0.078,1966–1966
Relief Society Magazine,N. Fairbaim,Full name,1,0,1,0.092,1963–1963
Relief Society Magazine,N. Hull,Full name,1,0,1,0.062,1967–1967
Relief Society Magazine,N. Pepper,Full name,1,0,1,0.115,1968–1968
Relief Society Magazine,N. Robinson,Full name,1,0,1,0.124,1970–1970
Relief Society Magazine,N. Stephens,Full name,1,0,1,0.245,1938–1938
Relief Society Magazine,Nancy A. Leatherwood,Full name,1,0,1,0.066,1922–1922
Relief Society Magazine,Nancy Tuddenham,Full name,1,0,1,0.012,1969–1969
Relief Society Magazine,Naomi B. Maccabe,Full name,1,0,1,0.062,1951–1951
Relief Society Magazine,Natalie King,Full name,1,0,1,0.04,1955–1955
Relief Society Magazine,National Foundation,Full name,1,0,1,0.088,1964–1964
Relief Society Magazine,Nations Annie G. Lauritzen,Full name,1,0,1,0.077,1918–1918
Relief Society Magazine,Nature Roy J. Davis,Full name,1,0,1,0.063,1937–1937
Relief Society Magazine,Neilson Barnes,Full name,1,0,1,0.062,1964–1964
Relief Society Magazine,Nell Folkman,Full name,1,0,1,0.048,1964–1964
Relief Society Magazine,Nelle Allen Talmage,Full name,1,0,1,0.073,1929–1929
Relief Society Magazine,Nellie B. Brenchley,Full name,1,0,1,0.087,1952–1952
Relief Society Magazine,Nelson Ahlman,Full name,1,0,1,0.04,1969–1969
Relief Society Magazine,New York,Full name,1,0,1,0.036,1970–1970
Relief Society Magazine,Nicholas Murray Butler,Full name,1,0,1,0.059,1934–1934
Relief Society Magazine,Nicholson Pepper,Full name,1,0,1,0.014,1963–1963
Relief Society Magazine,Nielsen Dougal,Full name,1,0,1,0.027,1968–1968
Relief Society Magazine,"Night."" Celestia J. Taylor",Full name,1,0,1,0.024,1969–1969
Relief Society Magazine,Night?? Melvin J. Ballard,Full name,1,0,1,0.046,1936–1936
Relief Society Magazine,Nina Kerrick,Full name,1,0,1,0.072,1928–1928
Relief Society Magazine,Nina W. Kerrick,Full name,1,0,1,0.224,1927–1927
Relief Society Magazine,Nner Eeemerling D. Clyde,Full name,1,0,1,0.189,1940–1940
Relief Society Magazine,Nora C. Duncan,Full name,1,0,1,0.257,1957–1957
Relief Society Magazine,Norma Sepp,Full name,1,0,1,0.023,1968–1968
Relief Society Magazine,Norma Vance,Full name,1,0,1,0.084,1953–1953
Relief Society Magazine,Notebook Arlene D. Cloward,Full name,1,0,1,0.06,1959–1959
Relief Society Magazine,Notebook Dott J. Sartori,Full name,1,0,1,0.039,1946–1946
Relief Society Magazine,Now Marguerite J. Griffin,Full name,1,0,1,0.043,1939–1939
Relief Society Magazine,Numbers Rae B. Barker,Full name,1,0,1,0.118,1940–1940
Relief Society Magazine,Nurses Marcia K. Howells,Full name,1,0,1,0.046,1942–1942
Relief Society Magazine,O. Bennion Spencer Kimball,Full name,1,0,1,0.102,1933–1933
Relief Society Magazine,O. Jacobs,Full name,1,0,1,0.145,1964–1964
Relief Society Magazine,O. Mckay,Full name,1,0,1,0.15,1965–1965
Relief Society Magazine,O. Mckay Jeanette Morrell,Full name,1,0,1,0.096,1945–1945
Relief Society Magazine,O. Rea,Full name,1,0,1,0.073,1966–1966
Relief Society Magazine,O. Rich,Full name,1,0,1,0.124,1970–1970
Relief Society Magazine,Obey David R. Lyon,Full name,1,0,1,-0.027,1936–1936
Relief Society Magazine,Of Brigham Young University,Full name,1,0,1,0.081,1946–1946
Relief Society Magazine,Of The Church,Full name,1,0,1,0.088,1970–1970
Relief Society Magazine,Olive Sharp,Full name,1,0,1,0.04,1964–1964
Relief Society Magazine,Opportunities John M. Freckleton,Full name,1,0,1,0.065,1943–1943
Relief Society Magazine,Order J. M. Sjodahl,Full name,1,0,1,0.024,1927–1927
Relief Society Magazine,Organist Wade N. Stephens,Full name,1,0,1,0.056,1939–1939
Relief Society Magazine,Organization Kershaw N. White,Full name,1,0,1,0.148,1927–1927
Relief Society Magazine,Orvene B. Holman,Full name,1,0,1,0.124,1959–1959
Relief Society Magazine,Oscar W. Mcconkie,Full name,1,0,1,0.003,1943–1943
Relief Society Magazine,Ouida J. Pedersen,Full name,1,0,1,0,1952–1952
Relief Society Magazine,Outstanding Award,Full name,1,0,1,0.168,1964–1964
Relief Society Magazine,Owen Woodruff Bunker,Full name,1,0,1,-0.025,1929–1929
Relief Society Magazine,P. Breckenridge,Full name,1,0,1,-0.003,1927–1927
Relief Society Magazine,P. Burton,Full name,1,0,1,0.079,1967–1967
Relief Society Magazine,P. Childs,Full name,1,0,1,0.048,1966–1966
Relief Society Magazine,P. Cottle,Full name,1,0,1,0.106,1970–1970
Relief Society Magazine,P. Everett,Full name,1,0,1,0.051,1968–1968
Relief Society Magazine,P. Feltch,Full name,1,0,1,0,1968–1968
Relief Society Magazine,P. Keith,Full name,1,0,1,0.044,1965–1965
Relief Society Magazine,P. Litchfield,Full name,1,0,1,0.055,1966–1966
Relief Society Magazine,P. Molly Johnson,Full name,1,0,1,0.077,1953–1953
Relief Society Magazine,P. Ravsten,Full name,1,0,1,0.118,1968–1968
Relief Society Magazine,P. V. Cardon,Full name,1,0,1,0.055,1922–1922
Relief Society Magazine,Padda M. Speller,Full name,1,0,1,-0.086,1962–1962
Relief Society Magazine,Pageant Laura M. Jenkins,Full name,1,0,1,0.065,1927–1927
Relief Society Magazine,Parker......... Evelyn N. Wood,Full name,1,0,1,0.07,1937–1937
Relief Society Magazine,Parlor Helen S. Phillips,Full name,1,0,1,0.05,1961–1961
Relief Society Magazine,Part Ii,Full name,1,0,1,0.07,1964–1964
Relief Society Magazine,Party Camilla E. Kimball,Full name,1,0,1,0.056,1936–1936
Relief Society Magazine,Party Ida M. Pardue,Full name,1,0,1,0.058,1954–1954
Relief Society Magazine,Patchwork Quilt,Full name,1,0,1,0.058,1967–1967
Relief Society Magazine,Pattern Vesta P. Craford,Full name,1,0,1,0.151,1958–1958
Relief Society Magazine,Patty Linn F. Tolley,Full name,1,0,1,0.011,1965–1965
Relief Society Magazine,Paul Clark,Full name,1,0,1,0.088,1969–1969
Relief Society Magazine,Pauline M. Henderson,Full name,1,0,1,0.04,1952–1952
Relief Society Magazine,Paulsen Thomas,Full name,1,0,1,0.062,1965–1965
Relief Society Magazine,Peace Alice B. Castleton,Full name,1,0,1,0.086,1942–1942
Relief Society Magazine,Peak Nina B. Mckean,Full name,1,0,1,0.134,1922–1922
Relief Society Magazine,Pear Tree,Full name,1,0,1,0.051,1968–1968
Relief Society Magazine,People Too,Full name,1,0,1,0.072,1970–1970
Relief Society Magazine,Perkins Mcguire,Full name,1,0,1,0.075,1964–1964
Relief Society Magazine,Permella Haggard,Full name,1,0,1,0.073,1959–1959
Relief Society Magazine,Perry Neighbor,Full name,1,0,1,0.007,1964–1964
Relief Society Magazine,Persistent Mable S. Harmer,Full name,1,0,1,0.038,1939–1939
Relief Society Magazine,Peter E. Johnson,Full name,1,0,1,0.008,1920–1920
Relief Society Magazine,Petersen Stephens,Full name,1,0,1,0.077,1966–1966
Relief Society Magazine,Phyllis Davidson,Full name,1,0,1,0.032,1970–1970
Relief Society Magazine,Picture? N. J.,Full name,1,0,1,0.173,1935–1935
Relief Society Magazine,Pierson Litchfield,Full name,1,0,1,0.072,1968–1968
Relief Society Magazine,Pioneer Reucs,Full name,1,0,1,0.084,1963–1963
Relief Society Magazine,Pitt Genevieve R. Curtis,Full name,1,0,1,0.079,1932–1932
Relief Society Magazine,Place Gertrude R. Garff,Full name,1,0,1,0.193,1947–1947
Relief Society Magazine,Place Winnifred M. Tibbs,Full name,1,0,1,0.062,1945–1945
Relief Society Magazine,Place' Sylvia R. Grant,Full name,1,0,1,0,1935–1935
Relief Society Magazine,Plan Eva W. Darger,Full name,1,0,1,0.035,1939–1939
Relief Society Magazine,Plan Ezra C. Knowlton,Full name,1,0,1,0.053,1939–1939
Relief Society Magazine,Plan Roscoe W. Eardley,Full name,1,0,1,0.038,1939–1939
Relief Society Magazine,Plants Maude N. Howard,Full name,1,0,1,0.04,1960–1960
Relief Society Magazine,Play) Rosannah C. Irvine,Full name,1,0,1,0.08,1939–1939
Relief Society Magazine,Poelman Feltch,Full name,1,0,1,0,1968–1968
Relief Society Magazine,Position Rosannah C. Irvine,Full name,1,0,1,0.11,1933–1933
Relief Society Magazine,Power Briant S. Jacob,Full name,1,0,1,0.046,1956–1956
Relief Society Magazine,Prayer Nettie E. Mcmurtrey,Full name,1,0,1,0.052,1925–1925
Relief Society Magazine,Prayer Ray R. Mckay,Full name,1,0,1,0.097,1942–1942
Relief Society Magazine,Prayers Marguerite S. Griffin,Full name,1,0,1,0.008,1945–1945
Relief Society Magazine,"Prayest"" Edith S. Eluott",Full name,1,0,1,0.03,1955–1955
Relief Society Magazine,Prefer Color,Full name,1,0,1,0.087,1970–1970
Relief Society Magazine,Presidents Sarah M. Mclelland,Full name,1,0,1,0.073,1934–1934
Relief Society Magazine,Prince Wright,Full name,1,0,1,0.097,1968–1968
Relief Society Magazine,Priorities Dott J. Sartori,Full name,1,0,1,0.009,1943–1943
Relief Society Magazine,"Prize, E.",Full name,1,0,1,0.023,1926–1926
Relief Society Magazine,Progression Leah D. Widtsoe,Full name,1,0,1,0.129,1942–1942
Relief Society Magazine,Project Donna D. Sorensen,Full name,1,0,1,0.031,1937–1937
Relief Society Magazine,Promises Aileen M. Overfelt,Full name,1,0,1,-0.02,1946–1946
Relief Society Magazine,Proper Nutrition,Full name,1,0,1,0.065,1970–1970
Relief Society Magazine,Quality Quilts,Full name,1,0,1,0.131,1965–1965
Relief Society Magazine,Quida Johns Pedersen,Full name,1,0,1,0.034,1953–1953
Relief Society Magazine,Quilted Bedspreads,Full name,1,0,1,0.184,1964–1964
Relief Society Magazine,Quilting Needle,Full name,1,0,1,0.108,1966–1966
Relief Society Magazine,Quilts Arthur M. Richardson,Full name,1,0,1,0.086,1934–1934
Relief Society Magazine,Quin Cole,Full name,1,0,1,0.087,1967–1967
Relief Society Magazine,R. A. Madsen,Full name,1,0,1,-0.034,1920–1920
Relief Society Magazine,R. Anderson,Full name,1,0,1,0.08,1963–1963
Relief Society Magazine,R. Arrington,Full name,1,0,1,0.073,1970–1970
Relief Society Magazine,R. Boyer,Full name,1,0,1,0.063,1970–1970
Relief Society Magazine,R. Clark,Full name,1,0,1,0.031,1964–1964
Relief Society Magazine,R. Covey,Full name,1,0,1,0.074,1966–1966
Relief Society Magazine,R. Cox,Full name,1,0,1,0.077,1969–1969
Relief Society Magazine,R. Eccles,Full name,1,0,1,0.104,1966–1966
Relief Society Magazine,R. Garff,Full name,1,0,1,0.047,1940–1940
Relief Society Magazine,R. Hunter,Full name,1,0,1,0.059,1969–1969
Relief Society Magazine,R. Macarthur,Full name,1,0,1,0.028,1965–1965
Relief Society Magazine,R. Parsons,Full name,1,0,1,0.051,1964–1964
Relief Society Magazine,R. Pettit,Full name,1,0,1,0.07,1970–1970
Relief Society Magazine,R. West,Full name,1,0,1,0.093,1968–1968
Relief Society Magazine,Rae Woolley Whited,Full name,1,0,1,0.035,1965–1965
Relief Society Magazine,Rain J. B. Jennings,Full name,1,0,1,0.012,1940–1940
Relief Society Magazine,Ralph B. Keeler,Full name,1,0,1,0.108,1936–1936
Relief Society Magazine,Ralph Edwards,Full name,1,0,1,-0.021,1963–1963
Relief Society Magazine,Ramonn W. Canon,Full name,1,0,1,0.079,1957–1957
Relief Society Magazine,Raphael (1483-1520,Full name,1,0,1,0.083,1948–1948
Relief Society Magazine,Read Clark,Full name,1,0,1,0.032,1970–1970
Relief Society Magazine,Recipe Vera C. Stratford,Full name,1,0,1,0.027,1959–1959
Relief Society Magazine,Recollections D. D. S.,Full name,1,0,1,0.071,1940–1940
Relief Society Magazine,Recreation Mark K. Allen,Full name,1,0,1,0.064,1942–1942
Relief Society Magazine,Redd Ellen R. Bryner,Full name,1,0,1,0.037,1932–1932
Relief Society Magazine,Refinement Lessons,Full name,1,0,1,0.073,1970–1970
Relief Society Magazine,Regret Silas L. Cheney,Full name,1,0,1,0.111,1927–1927
Relief Society Magazine,Reiser Alder,Full name,1,0,1,0.06,1964–1964
Relief Society Magazine,Religion A. C. Lambert,Full name,1,0,1,0.048,1929–1929
Relief Society Magazine,Rembrant Van Ryn Floyd E. Brienholt,Full name,1,0,1,0.135,1968–1968
Relief Society Magazine,Remember Autumn,Full name,1,0,1,0.044,1965–1965
Relief Society Magazine,Rena B. Maycock,Full name,1,0,1,0.053,1925–1925
Relief Society Magazine,Renewal Naomi M. Manwaring,Full name,1,0,1,0.063,1957–1957
Relief Society Magazine,Return Andrew M. Andersen,Full name,1,0,1,0.15,1947–1947
Relief Society Magazine,Return Beatrice E. Linford,Full name,1,0,1,0.143,1943–1943
Relief Society Magazine,Revelation Joseph Fielding Smith,Full name,1,0,1,0.065,1965–1965
Relief Society Magazine,Rexine Eagar,Full name,1,0,1,0.026,1968–1968
Relief Society Magazine,Rhjrme Bazaar,Full name,1,0,1,-0.009,1966–1966
Relief Society Magazine,Rhoda C. Taylor,Full name,1,0,1,0.051,1958–1958
Relief Society Magazine,Rhoda Eldredge Merrill,Full name,1,0,1,0.017,1918–1918
Relief Society Magazine,Rialto Stake,Full name,1,0,1,0.068,1968–1968
Relief Society Magazine,Ribbon Tree,Full name,1,0,1,0.064,1965–1965
Relief Society Magazine,Rich Brockbank,Full name,1,0,1,0.104,1967–1967
Relief Society Magazine,Richard F. Armknecht,Full name,1,0,1,0.038,1951–1951
Relief Society Magazine,Richard P. Harris,Full name,1,0,1,0.017,1924–1924
Relief Society Magazine,Right Vera L. Plant,Full name,1,0,1,0.043,1932–1932
Relief Society Magazine,Rivers Lella M. Hoggan,Full name,1,0,1,0.038,1943–1943
Relief Society Magazine,Rixta Werbe,Full name,1,0,1,0.037,1965–1965
Relief Society Magazine,Robert Ruff,Full name,1,0,1,0.083,1967–1967
Relief Society Magazine,Robinson Rae B. Barker,Full name,1,0,1,0.165,1948–1948
Relief Society Magazine,Rodello Hunter,Full name,1,0,1,-0.013,1959–1959
Relief Society Magazine,Romney Ivins,Full name,1,0,1,0.146,1965–1965
Relief Society Magazine,Rose Brown Hayes,Full name,1,0,1,0.083,1933–1933
Relief Society Magazine,Roselyn Kirk,Full name,1,0,1,0.044,1965–1965
Relief Society Magazine,Rosemary Addis,Full name,1,0,1,0.055,1970–1970
Relief Society Magazine,Rosennond Purviance,Full name,1,0,1,0,1969–1969
Relief Society Magazine,Rosetta W. Bennett,Full name,1,0,1,0.1,1931–1931
Relief Society Magazine,Rosetta Wallace Bennett,Full name,1,0,1,0.161,1951–1951
Relief Society Magazine,Roxana Farnsworth Hase,Full name,1,0,1,0.052,1955–1955
Relief Society Magazine,Roxey Robson Heslop,Full name,1,0,1,0.091,1949–1949
Relief Society Magazine,Rozina Farnsworth,Full name,1,0,1,0.07,1963–1963
Relief Society Magazine,Russell B. Swenson,Full name,1,0,1,0.023,1934–1934
Relief Society Magazine,Ruth M. Mckay,Full name,1,0,1,0.05,1951–1951
Relief Society Magazine,Ruth Osman,Full name,1,0,1,0.162,1970–1970
Relief Society Magazine,Ruth P. Tippetts,Full name,1,0,1,0.051,1951–1951
Relief Society Magazine,Ruth Peterson,Full name,1,0,1,0.053,1965–1965
Relief Society Magazine,Ruth Smith,Full name,1,0,1,0.058,1968–1968
Relief Society Magazine,Ruth Young,Full name,1,0,1,0.076,1953–1953
Relief Society Magazine,S. Beatie,Full name,1,0,1,0.139,1967–1967
Relief Society Magazine,S. Burnham,Full name,1,0,1,-0.093,1968–1968
Relief Society Magazine,S. Dilworth Young,Full name,1,0,1,0.104,1949–1949
Relief Society Magazine,S. Elliott,Full name,1,0,1,0.12,1964–1964
Relief Society Magazine,S. Farnsworth,Full name,1,0,1,0.027,1964–1964
Relief Society Magazine,S. Groberg,Full name,1,0,1,0.096,1968–1968
Relief Society Magazine,S. Gudmundson,Full name,1,0,1,0.041,1968–1968
Relief Society Magazine,S. Hansen,Full name,1,0,1,0.068,1964–1964
Relief Society Magazine,S. Harrington,Full name,1,0,1,0.045,1968–1968
Relief Society Magazine,S. Jacobsen,Full name,1,0,1,0.031,1964–1964
Relief Society Magazine,S. Kemp,Full name,1,0,1,0.056,1963–1963
Relief Society Magazine,S. Mckay,Full name,1,0,1,0.034,1970–1970
Relief Society Magazine,S. Mower,Full name,1,0,1,0.022,1969–1969
Relief Society Magazine,"S. Olson, M. D.",Full name,1,0,1,0.04,1918–1918
Relief Society Magazine,S. Peterson,Full name,1,0,1,0.038,1970–1970
Relief Society Magazine,S. Poelman,Full name,1,0,1,0.052,1964–1964
Relief Society Magazine,S. T. Brimhall-foley,Full name,1,0,1,-0.006,1923–1923
Relief Society Magazine,S. Walton,Full name,1,0,1,0.02,1963–1963
Relief Society Magazine,Sadie Adamson,Full name,1,0,1,0.094,1934–1934
Relief Society Magazine,Sadie W. Adamson,Full name,1,0,1,0.097,1950–1950
Relief Society Magazine,Safety Claire P. Dorius,Full name,1,0,1,-0.06,1944–1944
Relief Society Magazine,Samuel G. Clawson,Full name,1,0,1,0.086,1936–1936
Relief Society Magazine,Sandra Munsell,Full name,1,0,1,0.04,1955–1955
Relief Society Magazine,Santa Claus Carol Daynes,Full name,1,0,1,0.04,1961–1961
Relief Society Magazine,Santa Virginia B. Jacobsen,Full name,1,0,1,0.071,1936–1936
Relief Society Magazine,Sarah Heron,Full name,1,0,1,0.198,1966–1966
Relief Society Magazine,School Clara S. Fagergren,Full name,1,0,1,0.021,1918–1918
Relief Society Magazine,Schools David H. Fowler,Full name,1,0,1,0.088,1929–1929
Relief Society Magazine,Scouting Weston N. Nordgren,Full name,1,0,1,0.06,1933–1933
Relief Society Magazine,"Scriptures"" Hazel W. Wheeler",Full name,1,0,1,0.043,1936–1936
Relief Society Magazine,Second Counselor,Full name,1,0,1,0.028,1970–1970
Relief Society Magazine,Seed Dott J. Sartori,Full name,1,0,1,0.025,1943–1943
Relief Society Magazine,Senator Morris Sheppard,Full name,1,0,1,0.088,1933–1933
Relief Society Magazine,Serve Mary H. Mitton,Full name,1,0,1,0.242,1932–1932
Relief Society Magazine,Service Gertrude R. Garff,Full name,1,0,1,0.109,1946–1946
Relief Society Magazine,Service Leda T. Jensen,Full name,1,0,1,0.019,1943–1943
Relief Society Magazine,Service O. C. Duckett,Full name,1,0,1,0,1958–1958
Relief Society Magazine,Service Walter J. Kohler,Full name,1,0,1,0.019,1957–1957
Relief Society Magazine,Services Gertrude R. Garff,Full name,1,0,1,0.013,1947–1947
Relief Society Magazine,Sessions Boyer,Full name,1,0,1,0.108,1966–1966
Relief Society Magazine,Shell Busk,Full name,1,0,1,0.131,1970–1970
Relief Society Magazine,Shirley Chase,Full name,1,0,1,0.054,1969–1969
Relief Society Magazine,Shirley Mcqueen,Full name,1,0,1,0.092,1969–1969
Relief Society Magazine,Shirley Sargent,Full name,1,0,1,0.035,1962–1962
Relief Society Magazine,Shirley Sealy,Full name,1,0,1,0.041,1959–1959
Relief Society Magazine,"Shuttle"" Helen W. Anderson",Full name,1,0,1,0.11,1958–1958
Relief Society Magazine,Sidney B. Sperry,Full name,1,0,1,0.06,1939–1939
Relief Society Magazine,Sidwell R. C. Cox,Full name,1,0,1,0.038,1925–1925
Relief Society Magazine,Silhouette Agnes K. Morgan,Full name,1,0,1,0.065,1944–1944
Relief Society Magazine,Simply Beautiful,Full name,1,0,1,0.108,1965–1965
Relief Society Magazine,Sing Leona F. Smith,Full name,1,0,1,0.038,1959–1959
Relief Society Magazine,Singer H. R. Merrill,Full name,1,0,1,0.079,1924–1924
Relief Society Magazine,Sings Together,Full name,1,0,1,0.093,1970–1970
Relief Society Magazine,Sisterhood Helen W. Anderson,Full name,1,0,1,0.115,1958–1958
Relief Society Magazine,Sleeping Daline A. Buffington,Full name,1,0,1,0.023,1924–1924
Relief Society Magazine,Smith Donnette S. Kesler,Full name,1,0,1,0.028,1942–1942
Relief Society Magazine,Smith On His Birthday,Full name,1,0,1,0.245,1948–1948
Relief Society Magazine,Smoker Virginia B. Jacobsen,Full name,1,0,1,0.022,1937–1937
Relief Society Magazine,Sociology? Harold T. Christensen,Full name,1,0,1,0.275,1937–1937
Relief Society Magazine,Somes Henry F. Kirkham,Full name,1,0,1,0.087,1934–1934
Relief Society Magazine,Son Ivy W. Stone,Full name,1,0,1,0.023,1935–1935
Relief Society Magazine,Son Wilma B. Bunker,Full name,1,0,1,0.05,1954–1954
Relief Society Magazine,"Son"" Donald G. Lyman",Full name,1,0,1,0.04,1939–1939
Relief Society Magazine,Son? Isaac B. Ball,Full name,1,0,1,0.115,1936–1936
Relief Society Magazine,Song Hazel S. Washburn,Full name,1,0,1,0,1918–1918
Relief Society Magazine,Song Sylvia R. Grant,Full name,1,0,1,0.049,1935–1935
Relief Society Magazine,Song Veneta L. Nielsen,Full name,1,0,1,-0.019,1937–1937
Relief Society Magazine,Song Wade N. Stephens,Full name,1,0,1,0.042,1940–1940
Relief Society Magazine,Song) Wade N. Stephens,Full name,1,0,1,0.046,1940–1940
Relief Society Magazine,Sorensen Marie H. Tanner,Full name,1,0,1,0.126,1935–1935
Relief Society Magazine,Soul Rachel G. Taylor,Full name,1,0,1,0.21,1931–1931
Relief Society Magazine,Southern Hemisphere,Full name,1,0,1,0.029,1970–1970
Relief Society Magazine,Speaks M. Bell,Full name,1,0,1,0.107,1934–1934
Relief Society Magazine,Spire Eunice I. Gardner,Full name,1,0,1,0.027,1932–1932
Relief Society Magazine,Spiritual Values,Full name,1,0,1,0.101,1970–1970
Relief Society Magazine,Spring J. M. Green,Full name,1,0,1,0.084,1927–1927
Relief Society Magazine,Square Donna D. Sorensen,Full name,1,0,1,0.124,1940–1940
Relief Society Magazine,Stanley Arthur: Frontispiece,Full name,1,0,1,0.093,1927–1927
Relief Society Magazine,Star Courtney E. Cottam,Full name,1,0,1,-0.152,1946–1946
Relief Society Magazine,Stars Henry F. Kirkham,Full name,1,0,1,0.126,1930–1930
Relief Society Magazine,Stars Rosannah C. Irvine,Full name,1,0,1,-0.025,1936–1936
Relief Society Magazine,State Fair,Full name,1,0,1,0.058,1970–1970
Relief Society Magazine,Statehood Margaret G. Derrick,Full name,1,0,1,0.079,1957–1957
Relief Society Magazine,Stella Hatch,Full name,1,0,1,0.157,1966–1966
Relief Society Magazine,Stevens Stringam A. Stevens,Full name,1,0,1,0.129,1937–1937
Relief Society Magazine,Still Dotty J. Sartori,Full name,1,0,1,0,1945–1945
Relief Society Magazine,Stillness William A. Forsyth,Full name,1,0,1,-0.01,1939–1939
Relief Society Magazine,Stoddard Gwendolyn H. Resell,Full name,1,0,1,0.14,1945–1945
Relief Society Magazine,Stonely Yates,Full name,1,0,1,0.03,1969–1969
Relief Society Magazine,Storm Ellen G. Rees,Full name,1,0,1,-0.022,1936–1936
Relief Society Magazine,Storm Eunice J. Gardner,Full name,1,0,1,0.073,1936–1936
Relief Society Magazine,Storm Weston N. Nordgren,Full name,1,0,1,0.077,1934–1934
Relief Society Magazine,Storms? Virginia B. Jacobsen,Full name,1,0,1,0.034,1936–1936
Relief Society Magazine,Stowell Call,Full name,1,0,1,0.112,1966–1966
Relief Society Magazine,Strangers Vera L. Plant,Full name,1,0,1,0.082,1934–1934
Relief Society Magazine,Strategy J. S.,Full name,1,0,1,-0.002,1937–1937
Relief Society Magazine,Stuart Hager,Full name,1,0,1,0.02,1967–1967
