word,comparison,period_a,period_b,prt,apd,jsd,n_a,n_b
suffrage,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.15587657690048218,0.1539248824119568,0.019116592696346277,250,250
suffrage,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.15379315614700317,0.15278750658035278,0.049667269627541144,250,250
suffrage,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.17161983251571655,0.17098069190979004,0.11064361113337925,250,250
suffrage,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.1598196029663086,0.16171228885650635,0.06246729075808999,250,250
suffrage,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.15766000747680664,0.15648865699768066,0.018101001961911643,250,250
suffrage,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.17310625314712524,0.17244911193847656,0.04843279025299048,250,250
suffrage,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.1632673740386963,0.16478300094604492,0.014409601651997301,250,250
suffrage,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.16991353034973145,0.17001885175704956,0.057731636728360736,250,250
suffrage,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.15930891036987305,0.16162770986557007,0.01991899846349743,250,250
suffrage,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.17269659042358398,0.17350763082504272,0.015043957783223837,250,250
vote,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.1790439486503601,0.1797884702682495,0.047860650056889546,250,250
vote,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.17847180366516113,0.17847013473510742,0.03824454618140584,250,250
vote,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.19138556718826294,0.19306284189224243,0.10006595110649952,250,230
vote,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.1849120855331421,0.18526709079742432,0.05219311743815446,250,170
vote,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.1766929030418396,0.17571699619293213,0.016010404887131083,250,250
vote,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.19414472579956055,0.1948835253715515,0.1367687208465137,250,230
vote,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.18450433015823364,0.18393105268478394,0.03249480724018751,250,170
vote,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.19086819887161255,0.19123488664627075,0.06792917852519616,250,230
vote,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.1829318404197693,0.18179857730865479,0.004122576232794535,250,170
vote,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.19372498989105225,0.19329100847244263,0.05175696710343833,230,170
rights,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.15869033336639404,0.16025078296661377,0.03238531258811577,250,250
rights,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.15761131048202515,0.15906327962875366,0.01686145342675603,250,250
rights,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.1662769913673401,0.16767090559005737,0.022905813189202782,250,203
rights,1872-1879 vs 1906-1914,1872-1879,1906-1914,0.1642897129058838,0.16532671451568604,0.01107529580115241,250,114
rights,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.14911139011383057,0.1490185260772705,0.007039397816371689,250,250
rights,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.15851891040802002,0.15801620483398438,0.024380263780804164,250,203
rights,1880-1887 vs 1906-1914,1880-1887,1906-1914,0.1577027440071106,0.15698456764221191,0.04872116398298529,250,114
rights,1888-1896 vs 1897-1905,1888-1896,1897-1905,0.15839862823486328,0.15900301933288574,0.018217737479224835,250,203
rights,1888-1896 vs 1906-1914,1888-1896,1906-1914,0.15634220838546753,0.15682703256607056,0.030359174219418212,250,114
rights,1897-1905 vs 1906-1914,1897-1905,1906-1914,0.16402912139892578,0.16379588842391968,0.012312995727543857,203,114
polygamy,1872-1879 vs 1880-1887,1872-1879,1880-1887,0.07038980722427368,0.06968975067138672,0.02132039500363402,226,250
polygamy,1872-1879 vs 1888-1896,1872-1879,1888-1896,0.06851804256439209,0.06786149740219116,0.11305537445699258,226,68
polygamy,1872-1879 vs 1897-1905,1872-1879,1897-1905,0.06925570964813232,0.06850701570510864,0.10727247953214511,226,15
polygamy,1880-1887 vs 1888-1896,1880-1887,1888-1896,0.06807273626327515,0.06786942481994629,0.040888720588676084,250,68
polygamy,1880-1887 vs 1897-1905,1880-1887,1897-1905,0.070071280002594,0.06990057229995728,0.052012510824654995,250,15
