row_index,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18
1634,2.4723989148042085e-4,5.491676641746698e-5,5.703600326493958e-4,0.002462799808410106,5.494062383393028e-4,2.669967833995962e-4,7.396434413586416e-4,1.699417880666055e-4,6.161913151759321e-4,0.9575808212321747,0.010402280831256884,0.003012097763075458,9.285247304040459e-5,0.01470114291395863,9.232390968345708e-5,0.004551757723748383,0.001549666447956355,0.002339560639808671
1635,1.3140660636019449e-4,4.044448313760572e-5,0.0022702363264389654,0.1949951993466956,0.0016116598455083494,4.993798232410093e-4,0.006924850976026996,0.0029924873795732546,0.001960698482767251,0.6828298015909188,0.07489854608015686,0.0023820118510917386,0.0016136217924722915,0.017421877751800534,4.931966992905194e-4,0.00408099992327758,0.0019130683998414882,0.0029405126414007877
1636,0.004076292068507822,0.03475094062418778,0.004487669172600424,0.007187270137804332,0.3937115562010097,0.014043588987265048,0.0025527498614174634,0.2098199469057827,0.04804033607403629,0.0024123930262831697,0.2716336218201248,0.002339546839485266,8.048228897884784e-4,9.004074778488279e-4,0.0017179657637423301,7.806492398234167e-4,1.4615769244121572e-4,5.940852178510075e-4
1637,5.537450790153747e-4,1.1019664247811266e-4,3.736690542773222e-4,0.004491920409630991,6.605413244334191e-4,2.4732512687818163e-4,8.125443189116268e-4,3.0004646668576533e-4,0.001006493137134677,0.9616285098809845,0.013151330225213757,0.0022122454450417754,1.1046303156865946e-4,0.006603033689551653,1.0696838576990668e-4,0.0034423080234238703,0.0018274313246539335,0.0023612284343469403
1638,0.9365005132621232,0.007517971451533658,0.0017506712580517784,0.001734809212757134,0.02210607644211005,7.117629102167905e-4,0.0010541589191320677,2.7600595618794714e-4,0.003425788387562301,7.2970889443928e-4,0.0029114105789708336,7.512764743199575e-4,3.871870173903877e-5,2.280236236749046e-4,0.0010031027710734443,6.187962720260157e-4,0.001000516936916088,0.017640687947165758
1639,1.691257389039482e-4,1.4611259954448464e-4,2.309269198945156e-4,0.0010578596817005595,1.8504848270911012e-4,6.203337518076022e-5,1.1037632784874193e-4,2.381997338619078e-5,2.516995692485143e-4,0.0015141109933219771,8.932771051339062e-4,0.0011821555505486423,1.953404929158239e-5,2.2513921627864838e-4,5.410419300808131e-4,7.698652165079552e-4,0.9900051161352176,0.0026127571352024914
1640,0.016789418084953826,0.01302466629211231,0.01591016630487442,0.012715113338328603,0.4353747120276526,0.029330082267099798,0.0045251192817632145,0.20159261627429848,0.007724143942710857,0.007270472017941056,0.23997434266037282,0.004488843099874581,0.0011555426608976169,0.0027335530450422053,0.0018587600998046397,0.002739400145561861,5.094496711373752e-4,0.0022835987855740663
1641,0.017997033086679475,0.0013006248948162211,0.003561780182529764,0.02541891574095319,0.01653115320397175,0.002893859471030625,0.004318394777877921,0.004327843201818426,0.013364046018350709,0.02928261590669315,0.2030458990232953,0.30932426073283675,0.0012614305675475567,0.007376636283654136,0.0025668791737677435,0.011280464013980746,0.004105615615430233,0.34204254810476614
1642,0.02509044870864234,0.026480573114826673,0.016250116664817297,0.011743768618497722,0.5326444470453098,0.012879950080650456,0.009990263301701224,0.07202427968731605,0.08642358616217735,0.002292805867420013,0.19020619190761387,0.002633889258531183,0.002224566466147222,0.0011435134309514408,0.0038995779675407966,0.0016258920139961424,3.706383854348142e-4,0.002075491318426018
1643,4.3830195759809564e-4,2.347728961587748e-4,9.126100524638994e-4,0.004009650981687367,0.0052296003697623475,0.6976375907047907,0.0013378379931444477,0.0774953038800619,0.0012871615163168656,0.004340839314834195,0.19850530452640078,0.002294221318015697,0.0011017920838345763,0.0019374412768877435,6.404771505977817e-4,0.0016645053402737828,3.3767284577284885e-4,5.949157913982405e-4
1644,6.030739704510313e-4,2.996110788851901e-4,0.004155796120853476,0.35343550940345897,0.017089709813759246,0.027966375105099226,0.0028732835138639513,0.20603871268564625,0.0018380943975596128,0.019310062361101193,0.3326453428545978,0.005135328579935272,0.0025750937097729124,0.004355592396165977,9.98958019132759e-4,0.002432450641910065,0.014394152420480422,0.003852852927326511
1645,1.253190965608322e-4,7.863330579966573e-5,0.0018775536134822202,0.009912284851131157,0.004218006455372428,0.021413079994413678,0.14096470591947083,0.0310380695877089,3.649613374216812e-4,0.0010992555130230478,0.04366038893592314,0.007648895560295035,0.7001508984187673,5.830768652787737e-4,0.002708712267926479,0.028749930964600944,0.0041402026994991886,0.0012660246133245217
1646,4.253384353187669e-5,3.7116223354177806e-4,0.20121380396624747,0.08016204154982061,0.008136901064195519,0.004915882984378162,0.028761953946435416,0.3295523206314982,0.0011633789851238422,0.001048676756077011,0.01986699107029215,9.490554367066836e-4,0.2811392615121899,4.911641480501646e-4,0.0407330410691026,7.831979066152963e-4,1.48294259464883e-4,5.203386367286834e-4
1647,5.697191775556354e-4,7.696638041518707e-4,0.0017991019834214886,0.0019270380950433816,0.0018406980535675482,0.012533788920279747,0.004367804062687165,0.0035601727013457414,0.0038130400510512142,0.01469406780269603,0.25959440612375734,0.5812486018421791,0.002379046205072552,0.007301641764607444,0.0018840293063229353,0.09275001361903462,0.0032213592269651195,0.005745807260261195
1648,0.019357840141289127,0.0991292214531785,0.0034144142023366524,0.0034568679614144114,0.007535130017276548,0.004631471562359226,0.010524283876036817,0.0011382732705593295,0.3686299699001553,0.0021912026338918606,0.02987044859931517,0.018975863734191873,0.0013139958495430738,0.001140384482295806,0.3958444189827818,0.006640839043329029,0.01612481585116541,0.010080558438880446
1649,6.606968620466238e-4,7.250448323446043e-4,9.873969368050452e-4,0.003931227658850765,0.013212529684049016,0.37307220838914584,0.00127706152545292,0.5729320767158853,0.0011197614888479052,1.3886940095098928e-4,0.02789079262051511,6.214474601961972e-4,0.0017396413814301423,6.845735071357514e-5,0.0011382415247158336,3.0572490181457056e-4,5.4706104597724214e-5,1.241151616377991e-4
1650,0.0025455463109923444,0.026879537024071795,0.001928000588062471,0.0014789670102199526,0.600234454497027,0.10669196611454052,0.00127334543342524,0.13174436966184652,0.0017658714819918364,7.507173488121382e-4,0.11276648208724589,0.004603513487486965,3.5918172874482065e-4,3.37713640804226e-4,0.0034133598627359126,0.002539057899784778,1.6447819926327086e-4,5.234376229445115e-4
1651,7.886208705375268e-4,0.0012363877585425391,0.006449451724169077,0.00816411183918893,0.04141366770560282,0.09844247142878115,0.013972129215899232,0.31442150076717823,0.007437906334154489,0.007500265478638385,0.43037755238302594,0.04800682177845575,0.005591700686700023,0.004015147319765022,0.002493763109800522,0.006671802567995915,7.275666537140503e-4,0.002289132377850438
1652,0.0024258928837588016,0.0017848485888996184,0.0030121171247779605,0.0019993996239047636,0.5045119316264084,0.17247539324611832,0.005018774794863143,0.047812832139944215,0.007147962734128387,0.0019021436873534175,0.24353329287711376,0.0018382901899584986,9.185383302568557e-4,0.0013268329861352251,0.0016732631746731114,0.0020340458505177655,1.0226710866459057e-4,4.821730325234963e-4
1653,0.006043630569576129,0.0019333027877007267,0.00849166765060825,0.028335785650042175,0.8213970095328778,0.014520301630452806,0.0024504834724755104,0.020747166031671517,0.017919297117320827,0.0021932234410760826,0.04188846465504359,0.0018171676558237247,0.0010090288906820508,9.917702785413695e-4,0.022321829993934294,0.0026950630917341625,6.288848939692751e-4,0.004615922656469674
1654,0.0028887114054392433,6.976747278372026e-4,0.0047507341623474085,0.033847677334926225,0.5264357536356589,0.0073529529968794066,0.024547713899119666,0.06687914544336361,0.0021716459659478302,0.002822312369209526,0.26280926867603943,0.0029215927605092187,0.00297698121486217,0.0010155860280197417,0.0017086733412224493,0.005959282185928084,5.127288761587813e-4,0.04970156497653123
1655,0.004713773352210556,0.001134005946883376,0.06781231209792611,0.018555108347528486,0.16703924531826175,0.08969314938922734,0.0032306300005579174,0.2993084505071241,0.004408925978342826,0.005030150773692385,0.23792358215904585,0.004202745367049576,0.0038786345830325443,0.0024814984628794934,0.0022275469018499783,0.003397017510417345,8.694122315293285e-4,0.08409381107244103
1656,0.002668519680982831,0.0024146298632020417,0.007188597647878409,0.03867055593702003,0.452494271782735,0.03342909320128331,0.005637897091186492,0.2406121745578762,0.009244788276222922,0.003073272480323788,0.16187683999181882,0.003854453231220005,0.0033257373349951072,0.0011385677514253781,0.01884868288126797,0.002670787224516107,7.57758158084324e-4,0.012093372907961513
1657,8.074072752803401e-5,4.0938255503403335e-4,0.0033630090453885472,0.005612824894266432,0.07029625459178039,0.01421127985753696,0.015709967845706305,0.4510719806398984,0.0018633398526644576,0.0011215450486098872,0.3084560345718732,0.024012288328914888,0.09747507252507522,7.16875917484012e-4,0.0012600369579819654,0.0036609073186049165,9.027044170710137e-5,5.88188879944845e-4
1658,0.06947776657440381,0.14355648265235996,0.0024779096768645244,0.0015379071284742217,0.5511462969478799,0.1328953647887523,0.0016364178596993244,0.03216787766238535,0.005563474548251333,2.297178036962194e-4,0.012543084723202607,7.942757959732636e-4,1.51735257456602e-4,1.2384500322123844e-4,0.0442245193522257,7.302055356505569e-4,1.6741881709871675e-4,5.756998724048001e-4
1659,0.08482928798788446,0.020102035785794344,0.009202455937288674,0.0026427499118209367,0.6625330860663821,0.026663712089225307,0.03526229893405461,0.014829368315644343,0.007271357330763019,0.0017082587483347278,0.10818078923617636,0.002206881248968041,7.396516134762945e-4,0.0011102060129720849,0.012299285860540953,0.0026394594125607757,2.9208143654276686e-4,0.007487034071570441
1660,0.010961433906803522,0.0033817438470243226,0.03629519661900814,0.05291769432937652,0.456938020624915,0.008012711550019308,0.003592330940086764,0.01891682812596164,0.01937425674762475,0.09946054165570646,0.19386341374816837,0.00405540915200413,0.0015463115909777037,0.005548766690963579,0.007202817983992589,0.012028450548381026,0.004511155836393033,0.06139291610259329
1661,0.0021585733840081573,0.0022613921726319635,0.005151029159301618,0.00658879125955481,0.4881106517130893,0.032991454416911134,0.018297906399655315,0.20377157159457307,0.006217206576644772,0.0022380773083995383,0.22271684859490704,0.0021373037132275067,0.0017543186284699943,0.0011913355347831973,0.0022822211080434137,0.0014404233532000232,1.0318873667504477e-4,5.877063459238931e-4
1662,0.0023035801201837266,0.0010272310408164726,0.0014856159187049461,0.006876459587193709,0.06461249387077414,0.025691152220316094,0.003754075682719245,0.12818825725150684,0.004642265680715287,0.5773902722438948,0.10908816137068277,0.028878846632082133,4.6621306220224345e-4,0.0030431941645971683,0.014559010316483203,0.0061608140978027266,0.0012435824627823886,0.020588774276541873
1663,6.220059395800751e-4,8.054173300762875e-4,0.037506247324176796,0.007738826989677983,0.278547554994084,0.11445211075219364,0.001329006161711932,0.4128884432511626,9.898810997755053e-4,0.001911444882691538,0.10729382024780978,0.008660210474341245,0.002246669642922874,8.511966098543547e-4,5.825950034505151e-4,0.022814875275784633,1.9344864143294567e-4,5.662453792734868e-4
1664,0.003421761555061698,0.002144099613618665,0.00493396940730609,0.010763169972943661,0.17626382010962632,0.19049356076544102,0.007704629853682649,0.2947185792090503,0.005383609463763349,0.0032936767309878325,0.28193390198528545,0.004940780964273227,0.003823377139062905,0.0016924749273795519,0.002507339315032213,0.003947080251827172,4.48106719229692e-4,0.0015860620164279303
1665,8.008163034964282e-4,4.629419782298587e-4,0.00497687848384111,0.19976569439245576,0.002778210568024501,6.460369341334309e-4,0.002049198204343593,0.001181969811662103,9.030841912258086e-4,0.012251158176185514,0.00586838175343116,0.002794603677828451,8.1725055585984e-4,0.0015000619170799498,0.006566144808316582,0.005660099548617406,0.7422122190697126,0.008765249625555954
1666,7.812884173586759e-5,2.652535048735184e-5,0.0026893806743166922,0.0019389793405983847,3.892182929787538e-4,0.024900601583081508,0.3188069452518766,0.00560851146310486,7.531920034283062e-4,0.002673403674916993,0.19893597171767333,0.006190781516373751,0.42580830794651897,0.008203255490686229,8.192183838383545e-4,0.0014741812997516818,1.1032153415386101e-4,5.930756344781414e-4
1667,3.620604856897267e-4,0.0017998478266411074,0.05569025739779803,0.19715070133570073,0.049350983151299634,0.03187296835642166,0.0687970946014364,0.39148118159460044,8.108312374887252e-4,0.0011912840817929224,0.014517811006921177,0.0010419333956255205,0.09052380497134946,4.5424296519974044e-4,0.08505640003614834,0.005210989457727904,0.0033363390004984036,0.001351269097659967
1668,3.3254520661966887e-4,2.6331789941318277e-4,0.002313527854826811,0.1408812003448442,0.0042368175920518706,0.011856745414451158,0.042882720590337986,0.13068885571484112,0.005652263798213685,0.006616674295486371,0.6047195640237777,0.03046918826796705,0.006040964700099608,0.00253815394717206,0.0024430596658290725,0.002564954904387643,0.0013694384364521014,0.004130007343228852
1669,0.022872113162484827,0.017981636371741876,0.002302983034335343,0.0016293430121024131,0.7652200095874638,0.05866459470983723,0.0024620209932809394,0.013919785825320928,0.008800412255384941,9.456529527530866e-4,0.08810243421801506,0.0011599757730609065,2.3249106255118424e-4,5.791620710132713e-4,0.012465386781430084,0.0015290252225503937,1.5229794908729944e-4,9.806750175864688e-4
1670,0.0013131879419595934,8.429937869628424e-4,0.0026201290204499166,0.003682247741104886,0.02045591144642173,0.3829013213153348,0.030482776316348957,0.06599205212270083,0.00598202929150026,0.005826967601024836,0.44617518745120627,0.013746576218047703,0.005119905233934074,0.002695324671083701,0.0022692203610442455,0.008217229508406046,3.7005998373438074e-4,0.0013068799887350493
1671,0.018629410047625097,0.5435494628268956,0.005031485323766495,0.0010972582633502592,0.015616156596936577,0.0013737309565141184,0.0024389916858836773,4.620184498395296e-4,0.03147741457392647,4.1787574127150013e-4,0.00426665590082322,0.0023883193336919125,1.9548923625302913e-4,1.896358249631855e-4,0.3680726676246363,0.001083188283227927,0.001109368395693001,0.0026008709347018935
1672,0.0039858471442931875,0.05068830580413803,0.4601150676089523,0.005337391997579522,0.1003326040630037,0.08872729927216663,0.005959180922951863,0.0766904106537341,0.009300686520248843,0.00386817911378691,0.1466948949663345,0.006400960224852931,0.02529453317559726,0.002690573659748649,0.0034793189431839783,0.008538876836988105,5.42944507671622e-4,0.0013529245847677656
1673,1.5731815770885397e-4,2.022411510883769e-5,1.7224440332065733e-4,3.8457289779297377e-4,5.373614701647336e-5,4.8395305374090476e-5,2.977749517942468e-4,7.67057613463732e-6,2.2975268060085964e-4,0.046118568735514995,0.002824018367604107,0.039584280382911244,2.8826195351782732e-5,0.866300115189516,9.644128217861726e-5,0.00321643362660827,0.024829374760946113,0.015630252224517034
1674,0.005118948091938516,0.01071853266175889,0.061940045706154086,0.012170458014432586,0.295251032072002,0.00977823770895883,0.03130285099681088,0.018050359787646034,0.08800683453659987,0.08192405276558201,0.0884308028648317,0.0033865754777776414,0.27028683130092807,0.007393702910675502,0.004261198602838221,0.009142757825601814,5.24139722573326e-4,0.002312638952890168
1675,8.867719752802302e-4,2.315697143061902e-4,0.012923984514330227,0.006592720372601169,0.006768638769580306,0.038820547929672225,0.0033500901494855234,0.006765795631218885,0.0024470319559599944,0.03639813241287369,0.06501025692222646,0.009181183054483118,0.0030807878593988613,0.7960475967957781,7.556648562035454e-4,0.006077078958271447,0.0013082248962820082,0.003353923232047749
1676,7.608552026010148e-4,1.4960107535223584e-4,0.006795067757162836,0.0013207993731916446,3.0869295390571137e-4,1.4020395576193345e-4,0.002430256982956393,3.80732003950216e-5,0.001004712477499847,0.008243487726727939,0.007719069004154311,0.33061646024483443,4.3907197882020216e-4,0.32455640291692156,6.452931587131492e-4,0.009542779929736145,0.053040810136206824,0.25224836192505884
1677,0.11807958302505883,0.002338978500019052,0.12131847761746392,0.060169392965357275,0.14664333210945787,0.00845188270113274,0.10260580417252119,0.0953040234690533,0.10830414218219225,0.00224784541421176,0.2070779595516885,0.0034610162685345834,0.013764921090502284,0.0014502705532667595,0.0016638196839302013,0.0018362929814445957,5.029956111069673e-4,0.004779262103058004
1678,0.006478267620865017,0.0037050984883256065,0.03254494029705755,0.01707063775168006,0.5055837951005792,0.011691389197776451,0.026538475395691683,0.024610253851115364,0.07976931967226844,0.007325546112619251,0.15833318445609046,0.008507381150874085,0.09498754001743737,0.004796315997876339,0.00388375534482876,0.00873273657484548,4.959702955245537e-4,0.004945392674544298
1679,0.12307768590432401,0.01710925485934807,0.012793831119225616,0.009561639807383464,0.6527775342745842,0.011469307600088508,0.003918849066575416,0.013967787220844177,0.016985827849558148,0.014270458017270296,0.10247766467143149,0.003370095910912254,3.3292497682712034e-4,0.004954434917378706,0.0025533318072461304,0.0032840347278125224,0.0013142766856757942,0.005781060583513781
1680,0.5899511375665992,0.007874804756145978,0.0011796553270696424,0.0032678166321228686,0.003892070313268733,4.830312243411702e-4,0.0018714294417786434,9.217224168600991e-5,0.004384010429571678,0.0015006727708414933,0.002989208641974194,0.0026616158495327835,7.176708415641143e-5,4.2640545781030847e-4,0.020658939035988675,0.0012721105078983962,0.013698748792906874,0.3437244039263068
1681,1.4036142771152476e-4,1.1608496661933004e-4,2.386058412305317e-4,6.087140910115071e-4,5.806566643947837e-5,9.878734039826982e-5,1.9409981847684583e-4,2.3340012137436347e-5,2.3943942237994605e-4,0.0063985812599521505,0.0021347177680356324,0.06407534062974168,3.295545845918355e-5,0.0012738372783499536,2.902118966253937e-4,0.0026955954924863046,0.9169769999324294,0.004404261697515499
1682,1.8355771751696773e-4,4.665193951028937e-4,0.005521878079616646,0.011688138932034759,0.006186402610896489,0.01797429187851811,0.0063808318361319285,0.0236688963741834,0.004589338833978046,0.033240415886836176,0.38118215881917317,0.05503298699280212,0.023438133308038393,0.032130519760966696,0.0019325325826137548,0.39046886400753583,0.0016070031528269552,0.004307529831227886
1683,0.0010296888443807196,5.546198777291718e-4,0.0021858288774239247,0.004138335819360234,0.0037158587857744085,0.0036604634318134887,0.007096147399141522,7.047156105863875e-4,0.0020974768803659195,0.18977096847672822,0.09112257317266977,0.12688199651295368,0.0014738432375741527,0.008427039337559974,0.0030756370697724794,0.3739228415262039,0.08721510278592702,0.09292686235403502
1684,0.09242195595430017,0.0015043740505445596,0.013041434738206384,0.004767844495324986,0.0026055543297350786,8.658574068963678e-4,0.03138645606796777,2.2643297111227774e-4,0.00371202435015883,0.0035561209950732142,0.008336335788973054,0.1347631173768341,0.008306267862082347,0.0015107938656988332,0.0029220757691211393,0.007798341894827648,0.492017691426498,0.19025732065664513
1685,0.05694191552341871,0.05164507152413027,0.009512932300628203,0.0024667769860531237,0.7626423732880608,0.005032789931310409,0.01371733232513466,0.0015777161234667527,0.007716583070056147,0.004359451482923401,0.014452828521072419,0.003432281343928229,6.180395625721545e-4,0.002090541651664347,0.008642816193437042,0.04869853742910533,6.349401096861504e-4,0.0058170726333521905
1686,0.703924802111992,0.13546761894774023,0.0015677649007938197,3.5585948473148627e-4,0.0017223983611649692,1.3605061087435674e-4,6.706683506049471e-4,1.933292210870658e-5,0.0023458326346221118,0.006460389234671321,0.0026014117237978334,0.02561440442542401,9.172738569264518e-6,0.0011061455228257944,0.001482961202855983,0.0017261896538268216,0.007456605014275155,0.1073323921591213
1687,0.04671498264286001,0.028528041715408785,0.0048234666925015815,0.033415900087120136,0.012909326027804651,0.010776180631071003,0.006626047019482167,0.06038328562686582,0.5556750543799546,0.0070840892825261735,0.1758139218506278,0.036040833795559904,0.005010575201060003,0.001498148459781677,0.0036633294071452198,0.001953964921666936,0.0013317793052393847,0.007751072953323956
1688,6.006653350882122e-5,3.235729259569214e-5,8.498017597552019e-4,0.02001407085369002,0.003247441077535177,0.2923693879261964,0.00257361838637782,0.5563918981393603,4.215884950956361e-4,1.7744981776474323e-4,0.024665793908793896,5.287150552040475e-4,0.09641050345507342,1.1982676145384884e-4,0.001572726025983909,3.88344988194e-4,5.087801272489075e-5,1.2553151069200145e-4
1689,3.0097575872779694e-4,2.3524005228681675e-5,4.6744026000987036e-4,0.11718947935972499,3.1187732325484895e-4,5.941258306927962e-4,7.319873970191164e-4,9.932498452141848e-4,2.6558407656871575e-4,0.008915393495636153,0.006167126910257788,0.0015975289849802748,0.0013801003511849398,9.915364056538054e-4,8.987943437822887e-4,0.0011473556400356704,0.8415777434598593,0.01644617655216883
1690,5.983592057303018e-4,4.583910726902367e-5,0.002048651136549093,0.017976867623409772,0.008218792818052231,0.010542689345013272,0.01685406812605731,0.030876632265657185,0.0011649228463176534,0.01893268642417141,0.032093592749848174,0.00680625520273458,0.8147413113234268,0.002714683576238249,8.276872914133781e-4,0.0035615861116158783,6.558937035284123e-4,0.03133948114296747
1691,2.073525997381087e-4,1.4620091674724563e-5,4.150320902337808e-4,0.17170540204035797,2.6984387126166115e-4,4.738335531230519e-4,7.254145270605072e-4,9.837484874397468e-4,2.0471401579031187e-4,0.013729846747540495,0.0050487129566328375,0.0011340828746770157,0.0013238345832606586,0.001051320821618335,7.211908169663014e-4,0.0010667940680583678,0.788391787003283,0.012532468851283236
1692,0.015214296395828287,0.15828835651734524,0.0045908385454501224,0.0010600726821290351,0.004459095978703399,0.0016193394654804535,0.003985666469579975,4.217117041791126e-4,0.44169890523109856,0.0056853162136881715,0.03869963577807848,0.27021203150889905,4.907928979189112e-4,0.002511458080378775,0.016590393090943123,0.006645855433219794,0.02078977907100234,0.007036454936077533
1693,0.007569777679481198,0.0797125324908832,0.011298261506542404,0.0029441056050084342,0.7658922647100443,0.008766802431900643,0.0022678239105975396,0.011208124711948078,0.011903514116540576,0.002935146785028499,0.07937648421133947,0.0027699060674216446,4.7477425268130987e-4,0.0011839144308377868,0.005397498914829723,0.004564671967506285,4.4383354308960343e-4,0.0012905626643191538
1694,0.00800601486125195,0.005241833261743225,0.030032774947129696,0.013421136039525843,0.22312400525207968,0.03739589153337593,0.035795077959579924,0.1426585096496851,0.0155926342231647,0.007269695618196155,0.45158338854643226,0.00828149863806265,0.004743086166563319,0.003827768294254471,0.004584722601605103,0.004947334174390612,6.281113246322484e-4,0.0028665169083273434
1695,6.966612296717921e-4,5.358772743540043e-4,0.001155970298835102,0.0011853717757269477,6.320714028797566e-4,0.0022561578172187935,0.0024535820910640545,4.343235441638346e-4,0.002198106945693259,0.007686484398162278,0.04883169534801825,0.8132236024129322,0.0010069820972622796,0.0034298842813566405,0.001912881072245986,0.07892567677991492,0.0147232030269181,0.018711468203581737
1696,0.010001717808621835,0.44588803484989137,0.004318469135417751,9.080431245768301e-4,0.009945265820015444,0.0011397124428755288,0.0022484940731681427,4.219856511208535e-4,0.22461997255506988,4.249795651214225e-4,0.005131580328652041,0.0023646931959164694,2.709635125289214e-4,2.0815703065366097e-4,0.289382727852412,6.796868466584349e-4,7.329446543204548e-4,0.001312571552979068
1697,0.002257941936260383,0.002399697067737989,0.4951330706037469,0.008473874543200479,0.011456044261575047,0.011653584706559493,0.020227610522274096,0.018539216371338495,0.00449858616871632,0.011125113816100063,0.24594044000133555,0.0744976495659848,0.010658271125929843,0.0059218307747302855,0.001614999592966043,0.059095127963040596,0.003036569681601743,0.013470371296901935
1698,0.09494322597895052,0.049321129325444774,0.027648728033066877,8.758849089675227e-4,0.01091018573416923,7.731302013786123e-4,0.003957144584635451,2.7546994794770175e-4,0.7814276013445599,9.107692884280387e-4,0.00981538406666175,0.006719145459860672,4.467801359840806e-4,6.892752295445365e-4,0.007822481378350456,9.013275520341962e-4,4.43323949978749e-4,0.0021190128800372084
1699,0.0010889073137333547,0.0020051180445957925,0.004617035399204281,0.0025011898046185077,0.004167698301484675,0.004856628626648139,0.003540249337917007,0.0015988783351900196,0.11899591880195369,0.03888173387290515,0.16898927170397218,0.43210958264118293,0.003594338976674155,0.0109255234638999,0.0028765557581010622,0.1887488469007922,0.0032536618853472457,0.007248860831779814
1700,1.641545457256766e-5,5.142227797536836e-5,0.010185623453642762,0.00419452800938698,0.0012086096626828457,0.00236421342236605,0.003801929707995417,0.002406762755276175,0.002263301321007785,0.01243674096061604,0.11677712316052842,0.012679482831058088,0.6860443850633263,0.08618353792952252,4.5981864981813563e-4,0.05640584321251142,5.650355477160346e-4,0.0019552265799969095
1701,0.0016850569961255658,0.002942406784860822,0.003663829087739632,0.003551557905974984,0.0065555280009912415,0.009344940181132515,0.004900360273320109,0.007183387602963038,0.5010353444945445,0.008550296146296512,0.26846389772899437,0.15785257381644036,0.0028276791980844113,0.004919287135395512,0.005583570215562258,0.005631435713880738,0.001568186267210479,0.0037406624504827883
1702,0.001798834396593934,0.0024779528198496563,0.00886214119551602,0.004617201509832115,0.007424537791209539,0.0287468955072413,0.03129066994522796,0.013846134638062682,0.1485776882363584,0.010960393443972137,0.3265154545845127,0.3660121581181855,0.01253458749070398,0.007798680496605652,0.006539961034433716,0.014489508759297894,0.002129059813371231,0.0053781402190260594
1703,0.0010105354031548002,7.650463509496685e-4,5.253842913873958e-4,2.0635118796181445e-4,7.320744327783996e-4,2.8755118190827597e-4,5.958709278144168e-4,1.1108710532083669e-4,0.9851238535362811,4.0170680775119877e-4,0.005338544889953015,0.0028292780371012146,1.7515351304016403e-4,3.082141058809781e-4,0.0011402171304950948,1.380505746817141e-4,6.534563787580772e-5,2.4573488566480886e-4
1704,0.00930095852784669,0.0012439926914204944,0.0011084773297993407,9.555682124041991e-4,0.07911210615166864,0.0013498620726708,6.666827226762891e-4,2.619078638909801e-4,0.0016742084173893077,0.6264493925283016,0.01903008101131979,0.0592260149124884,6.848670579764118e-5,0.0075341103926418245,4.686665536987583e-4,0.1684122941122882,0.0021141989684279917,0.0210229908252692
1705,0.17474148068871062,0.004779870511487521,0.010146560242550437,0.022631167410038112,0.0969899494418171,0.003334336225735734,0.005831528480468176,9.61126776558487e-4,0.006876615504433367,0.06541492442232204,0.022641191436875454,0.11183211689407975,5.062907812076349e-4,0.006018220770807648,0.00789491787924501,0.10219721570159764,0.14171339673439778,0.2154890900976675
1706,6.194835059420792e-4,6.662424031345348e-5,3.553660108819708e-4,0.002006062405461752,0.001086348860989257,4.934093337746247e-4,5.645431250334784e-4,4.334382769229355e-4,4.388298126251258e-4,0.8504531139619319,0.055522799683433474,0.003237400120233812,5.998215787724784e-5,0.04865570112704774,7.301930409291559e-5,0.001664215632573204,0.0015076312733336063,0.03276203116753128
1707,4.2988953907452366e-4,5.508126302230441e-5,1.3405147643800227e-4,0.0017870364557735605,3.3071765864291556e-4,0.004519168692681453,7.749357137956804e-4,6.602579011545127e-4,6.059634465531166e-4,0.8294113583719178,0.08766041381954486,0.009854779851781315,9.395730145228128e-5,0.0062174193585204755,2.930076147433882e-4,0.0025864199020588143,0.013426065408481565,0.0411594762243634
1708,5.093412158242714e-4,5.074821107163992e-5,2.8059244078584936e-4,0.0017972098205238064,2.4775706733184163e-4,1.344739378779137e-4,0.0014670280466198425,4.573351751674257e-5,9.292181137883509e-4,0.7777162232755648,0.014034548943606805,0.020587671142495694,7.555182099581252e-5,0.14971424761910973,3.014009000683741e-4,0.005203391267903424,0.006303162251295607,0.02060170040761975
1709,4.370510851640679e-4,2.9641307403858216e-4,0.5949811716298156,0.21797168976657147,0.00892691850104504,4.7128078368003723e-4,0.003671395236164986,0.004702757261439053,0.003124228268081604,0.12811548580287832,0.015998747268828977,0.0013686664431121632,0.004756384382985689,0.003630091990085408,8.156680674478446e-4,0.005771987528472092,0.0019240422267347943,0.003036020683453919
1710,0.00854231863633183,8.559072534402367e-4,0.0035015153933694735,0.010330552261404696,0.02892900909705455,0.0012144943720474096,7.540465374405282e-4,0.0011755082351416184,0.0016640441570323476,0.01441740408641223,0.03512284923895008,0.00254674973104318,1.0243153026713009e-4,0.0024107703242406357,7.193866058760905e-4,0.0017343227709024215,0.8325752788969097,0.05340341087213562
1711,0.006201006733318047,0.12274402958907506,0.5572661800114751,0.00512787491106501,0.012651372189155904,0.006303025058326412,0.016893379287305464,0.011520985248778795,0.05137454396151283,0.0045145096812260555,0.1363823156483113,0.03745975937353019,0.010424811367262183,0.002316500334290768,0.004530282226972807,0.007791505448062364,0.00124978128786239,0.005248137642469108
