doc_id,filename,Title,Author,Article_Type,volume_num,year,month,dominant_topic,topic_label,proportion_pct,strong_exemplar
1726,January_Vol17_08d_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,17,1930,January,5,Pioneer Heritage,62.9,TRUE
1775,June_Vol17_07_Article_A_Prayer_Elsie_E_Barrett.txt,A Prayer Elsie E. Barrett,Elsie E. Barrett,Article,17,1930,June,5,Pioneer Heritage,62.7,TRUE
1145,October_Vol14_13_Article_Amy_Brown_Lyman.txt,Amy Brown Lyman,NA,Article,14,1927,October,5,Pioneer Heritage,62.5,TRUE
1164,September_Vol14_13_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,14,1927,September,5,Pioneer Heritage,62.5,TRUE
2167,April_Vol19_05_Current_Topics_Happenings_Annie_Wells_Cannon.txt,Topics Happenings Annie Wells Cannon,NA,Current Topics,19,1932,April,5,Pioneer Heritage,62.3,TRUE
470,March_Vol11_13a_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,Amy Brown Lyman,Notes from Field,11,1924,March,5,Pioneer Heritage,62,TRUE
2786,June_Vol20_21_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,20,1933,June,5,Pioneer Heritage,62,TRUE
4255,July_Vol7_09_Article_The_Official_Round_Table.txt,The Official Round Table,NA,Article,7,1920,July,5,Pioneer Heritage,62,TRUE
1458,December_Vol16_06a_Article_Semi-Annual_Conference_of_the_Relief_Society.txt,Semi-Annual Conference of the Relief Society,Julia A. F. Lund,Article,16,1929,December,5,Pioneer Heritage,61.9,TRUE
2227,February_Vol19_02d_Notes_from_Field_Notes_to_the_Field.txt,from Field Notes to the Field,NA,Notes from Field,19,1932,February,5,Pioneer Heritage,61.9,TRUE
642,July_Vol12_12c_Article_The_attendance_at_the_Institute.txt,The attendance at the Institute,NA,Article,12,1925,July,5,Pioneer Heritage,61.8,TRUE
2424,September_Vol19_13_Notes_from_Field_Notes_to_the_Field.txt,from Field Notes to the Field,NA,Notes from Field,19,1932,September,5,Pioneer Heritage,61.7,TRUE
1350,November_Vol15_07_Article_Utah_Stake_Observes_Fiftieth_Anniversary.txt,Utah Stake Observes Fiftieth Anniversary,NA,Article,15,1928,November,5,Pioneer Heritage,61.5,TRUE
4287,May_Vol7_04_Article_My_Little_Span.txt,My Little Span,NA,Article,7,1920,May,5,Pioneer Heritage,61.5,TRUE
1613,October_Vol16_15a_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,16,1929,October,5,Pioneer Heritage,61.4,TRUE
1678,August_Vol17_20b_Guide_Lessons_Guide_Lessons_For_October_-_Lesson_2_Work_and_Business.txt,Lessons Guide Lessons For October - Lesson 2 Work and Business,NA,Guide,17,1930,August,5,Pioneer Heritage,61.4,TRUE
2608,September_Vol2_04b_Notes_from_Field_Genealogical_Classes_for_the_Relief_Society_Conference.txt,from Field Genealogical Classes for the Relief Society Conference,NA,Notes from Field,2,1915,September,5,Pioneer Heritage,61.3,TRUE
4485,November_Vol8_09_Notes_from_Field_Notes_from_the_Field_Amy_B._Lyman.txt,from Field Notes from the Field Amy B. Lyman,Amy B. Lyman,Notes from Field,8,1921,November,5,Pioneer Heritage,61.3,TRUE
973,April_Vol14_12_Article_Activities_of_Relief_Society.txt,Activities of Relief Society,Relief Society,Article,14,1927,April,5,Pioneer Heritage,61.1,TRUE
1806,May_Vol17_02_Article_The_European_Missions_Arthur_Mother.txt,The European Missions Arthur Mother,NA,Article,17,1930,May,5,Pioneer Heritage,60.9,TRUE
3971,"August_Vol6_02_Relief_Society_Conference_Minutes.Susa_Young_Gates,_Corres.txt","Society Conference Minutes...Susa Young Gates, Corres",NA,Article,6,1919,August,5,Pioneer Heritage,60.5,TRUE
4653,March_Vol9_15_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,9,1922,March,5,Pioneer Heritage,60,TRUE
873,June_Vol13_06_Article_Officers'_Meeting-Morning_Session.txt,Officers' Meeting—Morning Session,NA,Article,13,1926,June,5,Pioneer Heritage,59.9,TRUE
1939,December_Vol18_15_Current_Topics_Happenings_Annie_Wells_Cannon.txt,Topics Happenings Annie Wells Cannon,NA,Current Topics,18,1931,December,5,Pioneer Heritage,59.9,TRUE
2464,December_Vol2_03_Article_General_Conference_of_the_Relief_Society_Amy_Brown_Lyman.txt,General Conference of the Relief Society Amy Brown Lyman,Amy Brown Lyman,Article,2,1915,December,5,Pioneer Heritage,59.9,TRUE
3174,May_Vol21_05_Article_Officers_Department.txt,Officers Department,NA,Article,21,1934,May,5,Pioneer Heritage,59.6,TRUE
1521,July_Vol16_17_Notes_from_Field_Notes_From_the_Field.txt,from Field Notes From the Field,NA,Notes from Field,16,1929,July,5,Pioneer Heritage,59.5,TRUE
1773,June_Vol17_04_Article_Summer_Outing_for_Under-nourished_Children_1930.txt,Summer Outing for Under-nourished Children 1930,NA,Article,17,1930,June,5,Pioneer Heritage,59.5,TRUE
2810,March_Vol20_19_Editorial_EditorialOur_Birthday.txt,EditorialOur Birthday,NA,Editorial,20,1933,March,5,Pioneer Heritage,59.5,TRUE
1001,December_Vol14_10_Article_General_Conference_of_Relief_Society.txt,General Conference of Relief Society,Relief Society,Article,14,1927,December,5,Pioneer Heritage,59.2,TRUE
4198,August_Vol7_03a_Article_Class_in_Charities_and_Relief_Work.txt,Class in Charities and Relief Work,Amy Brown Lyman,Article,7,1920,August,5,Pioneer Heritage,59.2,TRUE
4381,December_Vol8_04a_Editorial_Editorial_The_Years_Old_Age.txt,Editorial The Years Old Age,NA,Editorial,8,1921,December,5,Pioneer Heritage,59.2,TRUE
369,December_Vol11_11_Article_Relief_Society_Conference_Minutes_Amy_Brown_Lyman.txt,Relief Society Conference Minutes Amy Brown Lyman,NA,Article,11,1924,December,5,Pioneer Heritage,59.1,TRUE
2135,October_Vol18_19_Misc_Ad_A_Concrete_Suggestion.txt,Ad A Concrete Suggestion,NA,Misc,18,1931,October,5,Pioneer Heritage,59,TRUE
1041,January_Vol14_16_Article_The_Strength_and_Might_of_You_Bertha_A_Kleinman.txt,The Strength and Might of You Bertha A. Kleinman,Bertha A. Kleinman,Article,14,1927,January,5,Pioneer Heritage,58.9,TRUE
878,June_Vol13_10a_Editorial_An_Honor_Fund_for_President_Williams.txt,An Honor Fund for President Williams,NA,Editorial,13,1926,June,5,Pioneer Heritage,58.7,TRUE
1861,September_Vol17_02_Article_Portrait_of_Emma_Hale_Smith.txt,Portrait of Emma Hale Smith,NA,Article,17,1930,September,5,Pioneer Heritage,58.7,TRUE
3925,October_Vol5_04_Article_Unusual_Mothers.txt,Unusual Mothers,NA,Article,5,1918,October,5,Pioneer Heritage,58.5,TRUE
3290,September_Vol21_24_Editorial_Work.txt,Work,NA,Editorial,21,1934,September,5,Pioneer Heritage,58.3,TRUE
99,V1_1914_Nov_09_Art_Remarks_Pres_Emmeline_B_Wells_1.txt,Remarks Pres. Emmeline B. Wells.... 1,Emmeline B. Wells,Article,1,1914,November,5,Pioneer Heritage,58.1,TRUE
2320,June_Vol19_22_Editorial_EditorialThe_Close_of_Our_Season.txt,EditorialThe Close of Our Season,NA,Editorial,19,1932,June,5,Pioneer Heritage,58.1,TRUE
3669,May_Vol4_09_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,4,1917,May,5,Pioneer Heritage,57.7,TRUE
2083,May_Vol18_23d_Editorial_Relief_Society_Handbook.txt,Relief Society Handbook,NA,Editorial,18,1931,May,5,Pioneer Heritage,57.5,TRUE
2266,January_Vol19_24_Article_A_Record-Breaker.txt,A Record-Breaker,NA,Article,19,1932,January,5,Pioneer Heritage,57.4,TRUE
3118,June_Vol21_20_Article_Work_Done_for_Appreciated.txt,Work Done for Appreciated,NA,Article,21,1934,June,5,Pioneer Heritage,57.2,TRUE
4101,May_Vol6_12a_Current_Topics_The_Official_Round_Table.txt,Topics The Official Round Table,NA,Current Topics,6,1919,May,5,Pioneer Heritage,56.8,TRUE
1182,April_Vol15_16_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,15,1928,April,5,Pioneer Heritage,56.7,TRUE
2192,August_Vol19_19_Article_Lizzie_Thomas_Edward_Released.txt,Lizzie Thomas Edward Released,NA,Article,19,1932,August,5,Pioneer Heritage,56.7,TRUE
3008,December_Vol21_23_Article_Our_Magazine_Campaign.txt,Our Magazine Campaign,NA,Article,21,1934,December,5,Pioneer Heritage,56.6,TRUE
1334,May_Vol15_12_Article_Relief_Societies_of_Salt_Lake_Stake.txt,Relief Societies of Salt Lake Stake,NA,Article,15,1928,May,5,Pioneer Heritage,56.3,TRUE
4623,July_Vol9_07_Article_Teacher_Training.txt,Teacher Training,NA,Article,9,1922,July,5,Pioneer Heritage,56.3,TRUE
2731,January_Vol20_17_Notes_from_Field_Notes_to_the_Field.txt,from Field Notes to the Field,NA,Notes from Field,20,1933,January,5,Pioneer Heritage,56.1,TRUE
340,April_Vol11_13_Notes_from_Field_Notes_From_the_Field_Amy_Brown_Lyman.txt,from Field Notes From the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,11,1924,April,5,Pioneer Heritage,55.8,TRUE
67,V1_1914_Jun_07_Art_Notes_on_the_Relief_Society_Conference.txt,Notes on the Relief Society Conference,NA,Article,1,1914,June,5,Pioneer Heritage,55.6,TRUE
657,June_Vol12_08_Article_Efficient_Stake_Supervision_Lotta_Paul_Baxter.txt,Efficient Stake Supervision Lotta Paul Baxter,NA,Article,12,1925,June,5,Pioneer Heritage,55.6,TRUE
41,V1_1914_Feb_08_Art_Relief_Society_Convention.txt,Relief Society Convention,Amy Brown Lyman,Article,1,1914,February,5,Pioneer Heritage,55,TRUE
3157,March_Vol21_27_Editorial_March_17_1934.txt,March 17 1934,NA,Editorial,21,1934,March,5,Pioneer Heritage,54.9,TRUE
3252,October_Vol21_25_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,21,1934,October,5,Pioneer Heritage,54.5,TRUE
153,December_Vol10_07a_Notes_from_Field_Relief_Society_Conference_Minutes.txt,from Field Relief Society Conference Minutes,NA,Notes from Field,10,1923,December,5,Pioneer Heritage,54.3,TRUE
3378,January_Vol3_11_Article_Snowflake_Stake_History_Lulu_J._Smith.txt,Snowflake Stake History Lulu J. Smith,NA,Article,3,1916,January,5,Pioneer Heritage,54.3,TRUE
4185,April_Vol7_07_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,7,1920,April,5,Pioneer Heritage,54.3,TRUE
449,June_Vol11_16d_Article_The_Stake_Class_Supervisor.txt,The Stake Class Supervisor,NA,Article,11,1924,June,5,Pioneer Heritage,54.2,TRUE
3362,February_Vol3_12a_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,3,1916,February,5,Pioneer Heritage,54.2,TRUE
3959,April_Vol6_04_Our_Indian_Cousins.txt,Indian Cousins,NA,Article,6,1919,April,5,Pioneer Heritage,54.1,TRUE
362,December_Vol11_01_Frontispiece_Madonna_And_Child_Frontispiece.txt,Madonna And Child Frontispiece,NA,Frontispiece,11,1924,December,5,Pioneer Heritage,53.8,TRUE
4062,June_Vol6_15a_Notes_from_Field_The_Official_Round_Table.txt,from Field The Official Round Table,NA,Notes from Field,6,1919,June,5,Pioneer Heritage,53.8,TRUE
87,V1_1914_May_08_Art_Music.txt,Music,NA,Article,1,1914,May,5,Pioneer Heritage,53.5,TRUE
3684,November_Vol4_10_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,4,1917,November,5,Pioneer Heritage,53.4,TRUE
1360,November_Vol15_16_Article_Work_and_Business.txt,Work and Business,NA,Article,15,1928,November,5,Pioneer Heritage,53.3,TRUE
1652,April_Vol17_12_Article_The_Era_Notes_Our_Anniversary.txt,The Era Notes Our Anniversary,NA,Article,17,1930,April,5,Pioneer Heritage,53.3,TRUE
2858,November_Vol20_13_Article_Opening_of_Our_Season.txt,Opening of Our Season,NA,Article,20,1933,November,5,Pioneer Heritage,53.2,TRUE
2972,August_Vol21_21_Article_A_Home_Project.txt,A Home Project,NA,Article,21,1934,August,5,Pioneer Heritage,53.1,TRUE
4499,October_Vol8_06_Article_The_New_Circular.txt,The New Circular,NA,Article,8,1921,October,5,Pioneer Heritage,53.1,TRUE
3192,May_Vol21_24_Article_A_Working_Plan_Mildred_Tobler.txt,A Working Plan,NA,Article,21,1934,May,5,Pioneer Heritage,53,TRUE
2581,November_Vol2_08_Notes_from_Field_Notes_from_the_Field_Amy_B._Lyman.txt,from Field Notes from the Field Amy B. Lyman,Amy B. Lyman,Notes from Field,2,1915,November,5,Pioneer Heritage,52.6,TRUE
2811,March_Vol20_20_Article_Leadership_Week.txt,Leadership Week,NA,Article,20,1933,March,5,Pioneer Heritage,52.6,TRUE
439,June_Vol11_08f_Article_General_Meetings_-_Reports_from_Missions.txt,General Meetings - Reports from Missions,NA,Article,11,1924,June,5,Pioneer Heritage,52,TRUE
1071,"June_Vol14_04_Article_Officers'_Meeting,_Morning_Session.txt","Officers' Meeting, Morning Session",NA,Article,14,1927,June,5,Pioneer Heritage,51.8,TRUE
3550,December_Vol4_03_Article_General_Conference_of_Relief_Society_Amy_Brown_Lyman.txt,General Conference of Relief Society Amy Brown Lyman,Amy Brown Lyman,Article,4,1917,December,5,Pioneer Heritage,51.8,TRUE
3823,January_Vol5_09_Article_If_We_Could_See_the_End_Annie_D._Palmer.txt,If We Could See the End Annie D. Palmer,Annie D. Palmer,Article,5,1918,January,5,Pioneer Heritage,51.8,TRUE
2732,January_Vol20_18_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,20,1933,January,5,Pioneer Heritage,51.7,TRUE
2809,March_Vol20_18_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,20,1933,March,5,Pioneer Heritage,51.5,TRUE
3412,June_Vol3_04_Article_Granite_Stake_Relief_Society_Cantata.txt,Granite Stake Relief Society Cantata,NA,Article,3,1916,June,5,Pioneer Heritage,51.5,TRUE
3647,March_Vol4_10_Article_The_Music_Page.txt,The Music Page,NA,Article,4,1917,March,5,Pioneer Heritage,51.5,TRUE
3718,September_Vol4_08_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,4,1917,September,5,Pioneer Heritage,51.5,TRUE
1814,May_Vol17_05g_Editorial_This_Issue_Devotes_Space_to_Work_in_Missions.txt,This Issue Devotes Space to Work in Missions,NA,Editorial,17,1930,May,5,Pioneer Heritage,51.3,TRUE
2130,October_Vol18_17_Article_Notes_Field.txt,Notes Field,NA,Article,18,1931,October,5,Pioneer Heritage,51.3,TRUE
431,June_Vol11_02_Article_Relief_Society_Conference_Minutes_Amy_Brown_Lyman.txt,Relief Society Conference Minutes Amy Brown Lyman,Julia A. F. Lund,Article,11,1924,June,5,Pioneer Heritage,51.2,TRUE
1323,May_Vol15_03e_Article_Semi-Centennial_Review_of_the_Relief_Societies_of_Salt_Lake.txt,Semi-Centennial Review of the Relief Societies of Salt Lake,County Lettie T. Cannon,Article,15,1928,May,5,Pioneer Heritage,51.2,TRUE
739,October_Vol12_14_Article_Utah_State_Conference_of_Social_Workers.txt,Utah State Conference of Social Workers,NA,Article,12,1925,October,5,Pioneer Heritage,50.7,TRUE
1228,February_Vol15_11_Article_Counselor_Jennie_B_Knight_Honored.txt,Counselor Jennie B. Knight Honored,NA,Article,15,1928,February,5,Pioneer Heritage,50.7,TRUE
3432,March_Vol3_07_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,3,1916,March,5,Pioneer Heritage,50.7,TRUE
2214,December_Vol19_16_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,19,1932,December,5,Pioneer Heritage,50.6,TRUE
2481,February_Vol2_09b_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,2,1915,February,5,Pioneer Heritage,50.5,TRUE
2825,May_Vol20_02_Article_Olympia_Elsie_E_Barrett.txt,Olympia Elsie E. Barrett,NA,Article,20,1933,May,5,Pioneer Heritage,50.4,TRUE
3848,June_Vol5_02a_Article_General_Conference_of_the_Relief_Society.txt,General Conference of the Relief Society,NA,Article,5,1918,June,5,Pioneer Heritage,50,TRUE
2524,"June_Vol2_03_Article_The_April_Conference_-_Amy_Brown_Lyman,.txt","The April Conference — Amy Brown Lyman,",Amy Brown Lyman,Article,2,1915,June,5,Pioneer Heritage,49.4,TRUE
2558,May_Vol2_03_Article_History_of_the_Weber_Stake_Relief_Society.txt,History of the Weber Stake Relief Society,NA,Article,2,1915,May,5,Pioneer Heritage,49.4,TRUE
3923,October_Vol5_02_Frontispiece_Stake_Presidents_Frontispiece_Our_Biographical_Number.txt,Stake Presidents Frontispiece Our Biographical Number,NA,Frontispiece,5,1918,October,5,Pioneer Heritage,49.3,TRUE
128,April_Vol10_13_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,10,1923,April,5,Pioneer Heritage,48.8,TRUE
3205,November_Vol21_14_Article_Vacancies_Filled.txt,Vacancies Filled,NA,Article,21,1934,November,5,Pioneer Heritage,48.7,TRUE
3067,January_Vol21_27_Poem_Prayer_Of_The_Trail_Prize.txt,Prayer of the Trail (Prize Poem) Alberta Huish Christensen,NA,Poem,21,1934,January,5,Pioneer Heritage,48.6,TRUE
4021,January_Vol6_11_Conservation_Cook_Book.txt,Cook Book,NA,Article,6,1919,January,5,Pioneer Heritage,48.6,TRUE
1310,March_Vol15_16_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,15,1928,March,5,Pioneer Heritage,48.5,TRUE
3701,October_Vol4_06_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,from Field Notes from the Field Amy Brown Lyman,Amy Brown Lyman,Notes from Field,4,1917,October,5,Pioneer Heritage,48.3,TRUE
4231,February_Vol7_10b_Notes_from_Field_The_Official_Round_Table.txt,from Field The Official Round Table,NA,Notes from Field,7,1920,February,5,Pioneer Heritage,48.3,TRUE
2335,March_Vol19_04_Article_An_Appreciation_Presiding_Bishopric.txt,An Appreciation Presiding Bishopric,NA,Article,19,1932,March,5,Pioneer Heritage,48.1,TRUE
660,June_Vol12_15_Editorial_Editorial-A_Fitting_Tribute.txt,Editorial—A Fitting Tribute,NA,Editorial,12,1925,June,5,Pioneer Heritage,48,TRUE
2260,January_Vol19_18_Notes_from_Field_Notes_to_the_Field.txt,from Field Notes to the Field,NA,Notes from Field,19,1932,January,5,Pioneer Heritage,48,TRUE
2856,November_Vol20_11_Editorial_EditorialTwo_October_Conferences.txt,EditorialTwo October Conferences,NA,Editorial,20,1933,November,5,Pioneer Heritage,47,TRUE
4454,March_Vol8_09_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,8,1921,March,5,Pioneer Heritage,46.9,TRUE
3179,May_Vol21_11_Article_Peace_Butler.txt,Peace Butler,Nicholas Murray Butler,Article,21,1934,May,5,Pioneer Heritage,46.8,TRUE
2704,February_Vol20_13_Notes_from_Field_Notes_to_the_Field.txt,from Field Notes to the Field,NA,Notes from Field,20,1933,February,5,Pioneer Heritage,46.5,TRUE
4121,November_Vol6_08a_Notes_from_Field_The_Official_Round_Table.txt,from Field The Official Round Table,NA,Notes from Field,6,1919,November,5,Pioneer Heritage,46.5,TRUE
655,June_Vol12_06_Article_Greetings_and_Report_Clarissa_Smith_Williams.txt,Greetings and Report Clarissa Smith Williams,NA,Article,12,1925,June,5,Pioneer Heritage,46.4,TRUE
4586,February_Vol9_13_Article_Suggestive_Program_Lucy_May_Green.txt,Suggestive Program Lucy May Green,NA,Article,9,1922,February,5,Pioneer Heritage,46.2,TRUE
437,June_Vol11_08d_Article_Visiting_Teachers_Topic.txt,Visiting Teachers Topic,Topic Sarah M. McLelland,Article,11,1924,June,5,Pioneer Heritage,46.1,TRUE
3411,June_Vol3_03_Article_The_April_Conference_Amy_Brown_Lyman.txt,The April Conference Amy Brown Lyman,Amy Brown Lyman,Article,3,1916,June,5,Pioneer Heritage,46.1,TRUE
4347,April_Vol8_03_Article_European_and_Near-East_Relief_Fund.txt,European and Near-East Relief Fund,NA,Article,8,1921,April,5,Pioneer Heritage,46,TRUE
4597,January_Vol9_02_Article_Reminiscences_of_the_Grand-daughter_of_Hyrum_Smith_Nellie_St.txt,Reminiscences of the Grand-daughter of Hyrum Smith Nellie St,NA,Article,9,1922,January,5,Pioneer Heritage,45.9,TRUE
1793,March_Vol17_10_Article_Out_of_My_Thorn_Helen_Kimball_Orgill.txt,Out of My Thorn Helen Kimball Orgill,NA,Article,17,1930,March,5,Pioneer Heritage,45.7,TRUE
4337,September_Vol7_11_Article_On_the_Watch_Tower_James_H._Anderson.txt,On the Watch Tower James H. Anderson,James H. Anderson,Article,7,1920,September,5,Pioneer Heritage,45.7,TRUE
1854,October_Vol17_12b_Guide_Lessons_Guide_Lessons_for_December_-_Lesson_2_Work_and_Business.txt,Lessons Guide Lessons for December - Lesson 2 Work and Business,NA,Guide,17,1930,October,5,Pioneer Heritage,45.6,TRUE
442,June_Vol11_11_Article_Social_Service_Amy_W_Evans.txt,Social Service Amy W. Evans,NA,Article,11,1924,June,5,Pioneer Heritage,45.4,TRUE
2402,October_Vol19_12a_Editorial_A_Time-Keeper_Needed.txt,A Time-Keeper Needed,NA,Editorial,19,1932,October,5,Pioneer Heritage,44.8,TRUE
3208,November_Vol21_17_Article_Teachers_Topic.txt,Teachers Topic,NA,Article,21,1934,November,5,Pioneer Heritage,44.7,TRUE
4242,January_Vol7_08_Article_The_Official_Round_Table.txt,The Official Round Table,NA,Article,7,1920,January,5,Pioneer Heritage,43.7,TRUE
210,July_Vol10_08c_Article_The_Pageant.txt,The Pageant,Oliver K. Meservy,Article,10,1923,July,5,Pioneer Heritage,43.4,TRUE
4081,March_Vol6_09_Suggestions_for_Anniversary_Day.txt,for Anniversary Day,NA,Article,6,1919,March,5,Pioneer Heritage,43.2,TRUE
702,May_Vol12_16_Article_May_Mrs_Alice_Foutz.txt,May Mrs. Alice Foutz,NA,Article,12,1925,May,5,Pioneer Heritage,43.1,TRUE
4206,August_Vol7_13_Article_On_the_Watchtower_James_H._Anderson.txt,On the Watchtower James H. Anderson,James H. Anderson,Article,7,1920,August,5,Pioneer Heritage,42.9,TRUE
446,June_Vol11_16a_Article_Northern_States_Rachel_Grant_Taylor.txt,Northern States Rachel Grant Taylor,Rachel Grant Taylor,Article,11,1924,June,5,Pioneer Heritage,42.5,TRUE
234,March_Vol10_07_Article_Lillian_Cameron_Released_from_Board.txt,Lillian Cameron Released from Board,NA,Article,10,1923,March,5,Pioneer Heritage,42.4,TRUE
825,February_Vol13_13b_Guide_Lessons_Work_and_Business_-_Organization_of_the_Church.txt,Lessons Work and Business - Organization of the Church,NA,Guide,13,1926,February,5,Pioneer Heritage,42.4,TRUE
4611,January_Vol9_16_Article_Week's_Study_in_the_Brigham_Young_University.txt,Week's Study in the Brigham Young University,NA,Article,9,1922,January,5,Pioneer Heritage,42.3,TRUE
986,August_Vol14_05_Article_Historical_Events_in_the_Relief_Society_Amy_Brown_Lyman.txt,Historical Events in the Relief Society Amy Brown Lyman,Amy Brown Lyman,Article,14,1927,August,5,Pioneer Heritage,42.2,TRUE
3027,February_Vol21_13_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,21,1934,February,5,Pioneer Heritage,41.9,TRUE
3090,July_Vol21_21_Editorial_Two_Notable.txt,Two Notable,NA,Editorial,21,1934,July,5,Pioneer Heritage,41.7,TRUE
834,January_Vol13_06_Article_Letter_to_Prest_Clarissa_S_Williams_and_the_General_Board.txt,Letter to Prest. Clarissa S. Williams and the General Board,NA,Article,13,1926,January,5,Pioneer Heritage,41.6,TRUE
3004,December_Vol21_17_Article_New_Superintendency.txt,New Superintendency,NA,Article,21,1934,December,5,Pioneer Heritage,41.5,TRUE
4396,February_Vol8_09_Article_New_Issue_of_the_Book_of_Mormon.txt,New Issue of the Book of Mormon,NA,Article,8,1921,February,5,Pioneer Heritage,41.1,TRUE
2588,October_Vol2_02_Article_The_Place_of_Music_in_Ward_and_Stake_Relief_Society_Lucy_May.txt,The Place of Music in Ward and Stake Relief Society Lucy May,NA,Article,2,1915,October,5,Pioneer Heritage,40.7,TRUE
1188,April_Vol15_19_Art_The_Purchasing_Of_The_Hill.txt,The Purchasing of the Hill Cumorah,NA,Article,15,1928,April,5,Pioneer Heritage,40.4,TRUE
1865,September_Vol17_06_Article_A_Last_word.txt,A Last word,NA,Article,17,1930,September,5,Pioneer Heritage,40.3,TRUE
3010,December_Vol21_25_Article_Our_Magazine_Campaign.txt,Our Magazine Campaign,NA,Article,21,1934,December,5,Pioneer Heritage,40.2,TRUE
1192,August_Vol15_05_Editorial_Editorial-Honor_Fund_for_President_Williams.txt,Editorial—Honor Fund for President Williams,President Williams,Editorial,15,1928,August,5,Pioneer Heritage,40.1,TRUE
3292,September_Vol21_26_Article_Magazine_Drive.txt,Magazine Drive,NA,Article,21,1934,September,5,Pioneer Heritage,40.1,TRUE
364,December_Vol11_05_Article_A_Trip_to_Hawaii_Amy_Brown_Lyman.txt,A Trip to Hawaii Amy Brown Lyman,NA,Article,11,1924,December,5,Pioneer Heritage,39.9,FALSE
3189,May_Vol21_22_Article_European_Mission_Relief_Society_Report_Leah_D_Widtsoe.txt,European Mission Relief Society Report,NA,Article,21,1934,May,5,Pioneer Heritage,39.8,FALSE
3963,April_Vol6_08a_Notes_from_Field_The_Official_Round_Table.txt,from Field The Official Round Table,NA,Notes from Field,6,1919,April,5,Pioneer Heritage,39.8,FALSE
2559,May_Vol2_04_Notes_from_Field_Notes_from_the_Field.txt,from Field Notes from the Field,NA,Notes from Field,2,1915,May,5,Pioneer Heritage,39.7,FALSE
3871,March_Vol5_08_Article_Our_Music_Book.txt,Our Music Book,NA,Article,5,1918,March,5,Pioneer Heritage,39.6,FALSE
3251,October_Vol21_24_Notes_from_Field_Notes_to_the_Field.txt,from Field Notes to the Field,NA,Notes from Field,21,1934,October,5,Pioneer Heritage,39.4,FALSE
1281,June_Vol15_00_Misc.txt,June Vol15 00 Misc,NA,Misc,15,1928,June,5,Pioneer Heritage,39,FALSE
3482,October_Vol3_04_Article_Notes_from_Our_Secretary_Afield_Amy_Brown_Lyman.txt,Notes from Our Secretary Afield Amy Brown Lyman,Amy Brown Lyman,Article,3,1916,October,5,Pioneer Heritage,39,FALSE
3485,October_Vol3_07_Article_Semi-Annual_Relief_Society_Conference.txt,Semi-Annual Relief Society Conference,NA,Article,3,1916,October,5,Pioneer Heritage,38.6,FALSE
806,December_Vol13_10b_Guide_Lessons_Work_and_Business.txt,Lessons Work and Business,NA,Guide,13,1926,December,5,Pioneer Heritage,38.4,FALSE
1252,January_Vol15_14_Article_Amy_Brown_Lyman_Clarissa_S_Williams.txt,Amy Brown Lyman Clarissa S. Williams,Amy Brown Lyman,Article,15,1928,January,5,Pioneer Heritage,37.5,FALSE
