docnum,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,doc_id,month.x,volume.x,year.x,filename.x,filename.y,volume.y,year.y,month.y
1421,0.006608719798192987,0.9403052129066557,0.00505806766284547,0.012360599596910682,0.0028641248930090656,0.0034991208821756213,0.003935706753643501,0.01844001055009268,0.00471830593084486,0.0022101310256291418,1438,WE,Vol37,1908,WE_Vol37_1908_Issue5_015_LOUISA_GRAY.txt,WE_Vol37_1908_Issue5_015_LOUISA_GRAY.txt,Vol37,1908,WE
1422,0.0028037309748271885,0.0208029066683847,6.025535840742119e-4,0.002031922953245125,0.001850955611540428,0.33725946468278856,0.001216793912949323,0.6317848281168359,7.11875805351609e-5,0.0015756559148196456,1439,WE,Vol37,1908,WE_Vol37_1908_Issue5_016_RELIEF_SOCIETY_REPORTS.txt,WE_Vol37_1908_Issue5_016_RELIEF_SOCIETY_REPORTS.txt,Vol37,1908,WE
1423,0.0024755275140899264,0.00499634959463598,2.573914724716436e-4,6.736144429420362e-4,0.001515575208880257,0.5165020650946239,0.0014194094647033172,0.47056722872484963,5.063176380530884e-5,0.0015422067189982238,1440,WE,Vol37,1908,WE_Vol37_1908_Issue5_017_LIBERTY_STAKE.txt,WE_Vol37_1908_Issue5_017_LIBERTY_STAKE.txt,Vol37,1908,WE
1424,0.0015231394327201745,0.001892582683068796,2.1999062078713352e-5,2.254384478860955e-4,3.251404889034906e-4,0.985726770485677,0.0017495630784199981,0.007332950115958207,1.562510044157405e-4,0.0010461652008722027,1441,WE,Vol37,1908,WE_Vol37_1908_Issue5_018_NEBO_STAKE.txt,WE_Vol37_1908_Issue5_018_NEBO_STAKE.txt,Vol37,1908,WE
1425,0.0012306804988670569,0.0016049815285766622,8.475502060456325e-5,2.4037865354551566e-4,6.083163928116371e-4,0.5850069797931835,4.5045278437127795e-4,0.410061453568817,1.1810913746839063e-5,7.001908454756647e-4,1442,WE,Vol37,1908,WE_Vol37_1908_Issue5_019_ONEIDA_STAKE.txt,WE_Vol37_1908_Issue5_019_ONEIDA_STAKE.txt,Vol37,1908,WE
1426,0.052467226048729526,0.004581399870236572,0.17988647795450285,0.32230555902267355,0.03826784595976628,5.299063635359254e-4,0.008356351087006953,0.002006838677082777,0.015632536257672924,0.3759658587587927,1443,WE,Vol37,1908,WE_Vol37_1908_Issue5_020_WOMEN_OF_THE_NINETEENTH_CENTUTY.txt,WE_Vol37_1908_Issue5_020_WOMEN_OF_THE_NINETEENTH_CENTUTY.txt,Vol37,1908,WE
1427,0.019610452667354936,0.0011480205897453604,0.0011889841145847706,0.00168966145584772,0.07906668375102961,0.04625257378696043,0.5887141156459689,0.004776715159743973,0.00866456923815771,0.24888822359060656,1444,WE,Vol37,1908,WE_Vol37_1908_Issue5_021_KEEP_THE_SABBATH_DAY_HOLY.txt,WE_Vol37_1908_Issue5_021_KEEP_THE_SABBATH_DAY_HOLY.txt,Vol37,1908,WE
1428,0.01610625019149986,0.4501854885928515,0.03206530484572834,0.26582829945978337,0.010342883881996598,0.030670603726416976,0.007685415954077562,0.17243460143207648,0.0032893291598126407,0.011391822755756474,1445,WE,Vol37,1908,WE_Vol37_1908_Issue5_022_CAROLINE_C_R_WELLS.txt,WE_Vol37_1908_Issue5_022_CAROLINE_C_R_WELLS.txt,Vol37,1908,WE
1429,8.747234973340836e-4,0.0017820693610157588,0.38145101868708736,0.0015460786421444572,0.010752162440420902,1.4521124032868849e-5,9.375691391529024e-4,3.4072426220633703e-4,0.5992422637661078,0.0030588690804978402,1446,WE,Vol37,1908,WE_Vol37_1908_Issue5_023_LAVENDER.txt,WE_Vol37_1908_Issue5_023_LAVENDER.txt,Vol37,1908,WE
1430,0.0034019754503667836,0.9672223369174802,0.0029235332582230687,0.007948283556930606,0.0013679373486450892,0.001662848506899743,0.002183575327541654,0.009616707827371142,0.0026489353787753018,0.001023866427766335,1447,WE,Vol37,1908,WE_Vol37_1908_Issue5_024_R_K_THOMAS_DRY_GOODS_CO.txt,WE_Vol37_1908_Issue5_024_R_K_THOMAS_DRY_GOODS_CO.txt,Vol37,1908,WE
1431,9.645872983135738e-4,0.062212790541763444,0.005581586257248471,0.902633912795459,0.0014578681461819864,9.958275137116838e-4,0.01699137899994041,0.0023809611873090394,0.0012860004293994973,0.005495086830673314,1448,WE,Vol37,1908,WE_Vol37_1908_Issue5_025_NOTES_AND_NEWS.txt,WE_Vol37_1908_Issue5_025_NOTES_AND_NEWS.txt,Vol37,1908,WE
1432,0.006539061019042403,0.5809455945691491,0.0025184861650969703,0.005830268934606659,0.0029181506736834285,0.04873591099983267,0.00202692776363555,0.34819792476458006,5.59436043927214e-4,0.0017282390664457305,1449,WE,Vol37,1908,WE_Vol37_1908_Issue6_001_FRONT_MATTER.txt,WE_Vol37_1908_Issue6_001_FRONT_MATTER.txt,Vol37,1908,WE
1433,0.002189137433438613,0.02608511779714665,0.0065816472326121235,0.07726797694352922,0.00460349846147953,0.0010073763242020876,0.18998033696907274,5.874707725724824e-4,0.6827335248432226,0.008963913222723911,1450,WE,Vol37,1908,WE_Vol37_1908_Issue6_002_PROHIBITION.txt,WE_Vol37_1908_Issue6_002_PROHIBITION.txt,Vol37,1908,WE
1434,0.006684012448314966,0.003105973592305811,5.204737689011317e-4,3.984880266845317e-4,0.9428035548884097,0.02363822211911959,0.002290488730450839,0.0033177058291024505,0.015065059054093376,0.002176021542617598,1451,WE,Vol37,1908,WE_Vol37_1908_Issue6_003_REMINISCENSES_OF_NAUVOO.txt,WE_Vol37_1908_Issue6_003_REMINISCENSES_OF_NAUVOO.txt,Vol37,1908,WE
1435,0.007104507772945097,0.08903083044198627,0.004303388047130737,0.0056761764390393385,0.005580189155467112,0.018327487062899734,8.838680175688008e-4,0.866722232035755,2.0701456058246602e-4,0.0021643064666254266,1452,WE,Vol37,1908,WE_Vol37_1908_Issue6_004_FRIDAY_AND_SATURDAY_APRIL_2_AND_3_1909.txt,WE_Vol37_1908_Issue6_004_FRIDAY_AND_SATURDAY_APRIL_2_AND_3_1909.txt,Vol37,1908,WE
1436,0.006380810479528088,0.045890077089967285,0.0030602559890596467,0.0031685440066937746,0.004442870399942396,0.010715685891041623,4.6374251955216627e-4,0.9243594524090252,1.050425677322375e-4,0.001413518647457747,1453,WE,Vol37,1908,WE_Vol37_1908_Issue6_005_ASSEMBLY_HALL_FRIDAY_APRIL_2_10_A_M.txt,WE_Vol37_1908_Issue6_005_ASSEMBLY_HALL_FRIDAY_APRIL_2_10_A_M.txt,Vol37,1908,WE
1437,0.0077813467227953285,0.04696290912107012,0.0029586444362871543,0.003019476304601225,0.005097337744375073,0.03476540774837018,0.0011127793425516597,0.895369551034993,2.0385004996681594e-4,0.0027286974949895094,1454,WE,Vol37,1908,WE_Vol37_1908_Issue6_006_AFTERNOON_SESSION.txt,WE_Vol37_1908_Issue6_006_AFTERNOON_SESSION.txt,Vol37,1908,WE
1438,0.00893644370043683,0.10175134594234522,0.0019908885172783843,0.004153304372306778,0.004860096368878845,0.21038170099474343,0.0030004502918947475,0.6606896796102603,4.5658385210802546e-4,0.0037795063497473194,1455,WE,Vol37,1908,WE_Vol37_1908_Issue6_007_SATULDAY_10_O_CLOCK_APRIL_3.txt,WE_Vol37_1908_Issue6_007_SATULDAY_10_O_CLOCK_APRIL_3.txt,Vol37,1908,WE
1439,0.0034931720119562863,0.14154729964715748,0.0035989266524119605,0.004258438304019726,0.0034209925564393307,0.014533795296656321,9.107439734116013e-4,0.8264922808274814,1.6763131403641588e-4,0.001576719416429645,1456,WE,Vol37,1908,WE_Vol37_1908_Issue6_008_AFTERNOON_ASSEMBLY_HALL.txt,WE_Vol37_1908_Issue6_008_AFTERNOON_ASSEMBLY_HALL.txt,Vol37,1908,WE
1440,0.039563462980879746,0.007923793090209947,0.001607799867142873,5.142464853949431e-4,0.00493079489132025,0.001892278491151239,0.009810128610415188,0.0011138782508408186,0.9288098079906788,0.0038338093419661543,1457,WE,Vol37,1908,WE_Vol37_1908_Issue6_009_SOME_TIME.txt,WE_Vol37_1908_Issue6_009_SOME_TIME.txt,Vol37,1908,WE
1441,0.011450493027880692,0.795486839801198,0.008047874802933183,0.014803957968191351,0.006654883572792261,0.013792837089175522,0.00459265829560089,0.13806004902387334,0.002979300396184644,0.0041311060221703,1458,WE,Vol37,1908,WE_Vol37_1908_Issue6_010_MAY_RILEY_SMITH.txt,WE_Vol37_1908_Issue6_010_MAY_RILEY_SMITH.txt,Vol37,1908,WE
1442,0.6778727365689949,0.019832063918974543,0.03535318864830762,0.01778345694327127,0.09915009585778159,0.002452117108703613,0.006678878232334058,0.007424779847800972,0.04535576945561736,0.08809691341821424,1459,WE,Vol37,1908,WE_Vol37_1908_Issue6_011_A_TRIBUTE.txt,WE_Vol37_1908_Issue6_011_A_TRIBUTE.txt,Vol37,1908,WE
1443,0.003951498565219674,0.32123808918524427,0.049839297301611754,0.5873640405977223,0.005928653597653769,0.00141053140183412,0.004843587969868135,0.014195296862257619,0.004202192937215698,0.007026811581372305,1460,WE,Vol37,1908,WE_Vol37_1908_Issue6_012_ANNIE_WELLS_CANNON.txt,WE_Vol37_1908_Issue6_012_ANNIE_WELLS_CANNON.txt,Vol37,1908,WE
1444,0.007451442674659546,0.042837204573507134,0.0018135163801878901,0.0023488985118054672,0.09199548023203909,0.36555524682946916,0.0022862410340947054,0.48139810325326265,0.0011922319185974947,0.003121634592377131,1461,WE,Vol37,1908,WE_Vol37_1908_Issue6_013_MRS_STANDRING_PASSES_81ST_YEAR.txt,WE_Vol37_1908_Issue6_013_MRS_STANDRING_PASSES_81ST_YEAR.txt,Vol37,1908,WE
1445,0.13632702403516658,0.007950659831342143,0.001983335797634438,7.102596417097641e-4,0.013838646115888613,0.009801341196392591,0.00802298689049562,0.002967413593793975,0.808323011021425,0.010075321876150775,1462,WE,Vol37,1908,WE_Vol37_1908_Issue6_014_MARGARET.txt,WE_Vol37_1908_Issue6_014_MARGARET.txt,Vol37,1908,WE
1446,0.0010391593604533308,0.36441961363777237,0.004303143404252709,0.6210878651893609,8.761957290461115e-4,6.773046448086421e-4,0.001686108018354733,0.003876778586592416,6.929179642942889e-4,0.0013409134650647593,1463,WE,Vol37,1908,WE_Vol37_1908_Issue6_015_44_WOMAN_S_EXPONENT.txt,WE_Vol37_1908_Issue6_015_44_WOMAN_S_EXPONENT.txt,Vol37,1908,WE
1447,0.00296682698469054,0.9718560016635572,0.0025122200680829337,0.006862622354005511,0.00113637621900837,0.0014014686680901894,0.0018599239308501366,0.008268841648594177,0.002300957825622776,8.347606374983801e-4,1464,WE,Vol37,1908,WE_Vol37_1908_Issue6_016_SALT_LAKE_CITY_UTAH.txt,WE_Vol37_1908_Issue6_016_SALT_LAKE_CITY_UTAH.txt,Vol37,1908,WE
1448,0.0037137759407016996,0.07563588767080734,0.002074318689057703,0.0032572220835720704,0.0030750439065236144,0.03281304966806838,7.530536345294566e-4,0.8771152944659536,1.0738122614916411e-4,0.001454972714636593,1465,WE,Vol37,1908,WE_Vol37_1908_Issue6_017_RELIEF_SOEIETY_CONFERENCE.txt,WE_Vol37_1908_Issue6_017_RELIEF_SOEIETY_CONFERENCE.txt,Vol37,1908,WE
1449,0.0025979069773425798,0.00538792081241675,0.01048380591627559,0.28939372668096075,0.004679209755915908,0.0018201502607720443,0.004647298275032811,0.0031380157304087765,0.002392326072269743,0.675459639518605,1466,WE,Vol37,1908,WE_Vol37_1908_Issue6_018_THE_NEW_PRESIDENT.txt,WE_Vol37_1908_Issue6_018_THE_NEW_PRESIDENT.txt,Vol37,1908,WE
1450,0.4069058836873871,0.008466114985022477,0.012853474337610776,0.03059473135240259,0.02189217451970875,0.017165003035311144,0.00490999021172314,0.14164652547166515,0.22147494616659014,0.1340911562325785,1467,WE,Vol37,1908,WE_Vol37_1908_Issue6_019_IN_MEMORIAM.txt,WE_Vol37_1908_Issue6_019_IN_MEMORIAM.txt,Vol37,1908,WE
1451,0.0018973332618861494,0.0011913165700011634,0.02127992828872986,0.0012554207315761475,0.5431693461857473,0.002595342310333439,6.179432398506173e-4,0.3775603949524207,5.570945466755029e-4,0.049875879912779246,1468,WE,Vol37,1908,WE_Vol37_1908_Issue6_020_SOCIAL_HALL_PARTIES.txt,WE_Vol37_1908_Issue6_020_SOCIAL_HALL_PARTIES.txt,Vol37,1908,WE
1452,0.9573290622970211,0.020436063552152533,0.001039467634251676,0.0010465541436341862,0.005654786213838016,0.0024817457753532617,0.0011364944930935008,0.0045689069577105,0.0036844557294765158,0.002622463203468868,1469,WE,Vol37,1908,WE_Vol37_1908_Issue6_021_OBITUARIES.txt,WE_Vol37_1908_Issue6_021_OBITUARIES.txt,Vol37,1908,WE
1453,0.008917591769173007,0.03170474597998575,0.011751371587785671,0.011294734289964675,0.009168643196323593,0.0236432606381312,0.0028781344476407184,0.7461193257136747,0.14948119770680018,0.00504099467052085,1470,WE,Vol37,1908,WE_Vol37_1908_Issue6_022_R_S_REPORTS.txt,WE_Vol37_1908_Issue6_022_R_S_REPORTS.txt,Vol37,1908,WE
1454,0.035452385625927535,9.463510217700673e-4,2.0990164591356045e-5,1.1057943034369673e-4,5.462013136037532e-4,0.9497477448979184,0.0012099240180200438,0.010703298421876334,2.1454574725461942e-4,0.0010479793586945147,1471,WE,Vol37,1908,WE_Vol37_1908_Issue6_023_ALPINE_STAKE.txt,WE_Vol37_1908_Issue6_023_ALPINE_STAKE.txt,Vol37,1908,WE
1455,0.010763872647149772,0.7783956945448982,0.007385543599403478,0.013475266738863314,0.005702873787924016,0.012170488857225544,0.0036023945705175833,0.16307765121566806,0.0021322008147743356,0.003294013223575574,1472,WE,Vol37,1908,WE_Vol37_1908_Issue6_024_HULDA_L_MILLER_SEC.txt,WE_Vol37_1908_Issue6_024_HULDA_L_MILLER_SEC.txt,Vol37,1908,WE
1456,0.11180316014516804,0.0030271759261670575,0.0672194810748809,0.023696084063959365,0.17152067528914003,2.124453911218626e-4,0.001352132805552325,0.001130356573378273,0.6131274613018085,0.006911027428823241,1473,WE,Vol37,1908,WE_Vol37_1908_Issue6_025_BURIAL_CUSTOMS_IN_ENGLAND.txt,WE_Vol37_1908_Issue6_025_BURIAL_CUSTOMS_IN_ENGLAND.txt,Vol37,1908,WE
1457,0.0035386023581877647,0.9659606930894082,0.003037578543492442,0.008227940088685128,0.0014334733860360564,0.0017323698417499019,0.0022666475566949828,0.00997938227350544,0.0027470360382723905,0.001076276823967519,1474,WE,Vol37,1908,WE_Vol37_1908_Issue6_026_R_K_THOMAS_DRY_GOODS_CO.txt,WE_Vol37_1908_Issue6_026_R_K_THOMAS_DRY_GOODS_CO.txt,Vol37,1908,WE
1458,0.0044547287360989386,0.9552863332456183,0.004043761925250025,0.011856431566515117,0.0019556244509864114,0.002210196131495577,0.0031250222627226577,0.011922639317122924,0.0035634001350339376,0.001581862229155992,1475,WE,Vol37,1908,WE_Vol37_1908_Issue6_027_TRY_US.txt,WE_Vol37_1908_Issue6_027_TRY_US.txt,Vol37,1908,WE
1459,0.10131740942730268,0.44371377106489523,0.0037973313977697283,0.003906441625295632,0.00566945282741148,0.009866482124673415,8.998883106262601e-4,0.428399201478701,8.57101843587642e-4,0.001572919899737095,1476,WE,Vol37,1908,WE_Vol37_1908_Issue7_001_FRONT_MATTER.txt,WE_Vol37_1908_Issue7_001_FRONT_MATTER.txt,Vol37,1908,WE
1460,0.12191330258185702,0.02595350183218506,0.0035823516165362623,0.0015345384078954384,0.011135710920580336,0.050935452325275986,0.010037342716256855,0.02074129597855037,0.7317478964249071,0.022418607195955523,1477,WE,Vol37,1908,WE_Vol37_1908_Issue7_002_IN_MEMORIAM.txt,WE_Vol37_1908_Issue7_002_IN_MEMORIAM.txt,Vol37,1908,WE
1461,0.13789391905345372,0.020786991824916407,0.003555939658993538,8.651947289145405e-4,0.0074139147193853705,0.0054434255387934265,0.003982937699568595,0.014291697458350745,0.800336543643928,0.0054294356736952565,1478,WE,Vol37,1908,WE_Vol37_1908_Issue7_003_IN_MEMORY_OF_ANNIE_TAYLOR_HYDE.txt,WE_Vol37_1908_Issue7_003_IN_MEMORY_OF_ANNIE_TAYLOR_HYDE.txt,Vol37,1908,WE
1462,0.6731243034665556,0.0013544453640161834,0.0016595465775114324,0.00124155974562056,0.018463442210753845,0.012181612875666818,0.01369956229003715,0.005996206053363882,0.005425979075408076,0.2668533423410665,1479,WE,Vol37,1908,WE_Vol37_1908_Issue7_004_A_TRIBUTE_TO_SISTER_HYDE.txt,WE_Vol37_1908_Issue7_004_A_TRIBUTE_TO_SISTER_HYDE.txt,Vol37,1908,WE
1463,0.012143771509832613,0.193436036564806,0.00840887557337378,0.010384887285400282,0.009936744060115067,0.037009193903533605,0.0029568616998906813,0.719468604626531,8.936224543291467e-4,0.00536140232218833,1480,WE,Vol37,1908,WE_Vol37_1908_Issue7_005_JULIA_P_M_FARNSWORTH.txt,WE_Vol37_1908_Issue7_005_JULIA_P_M_FARNSWORTH.txt,Vol37,1908,WE
1464,0.0033504649437262335,0.008778906129921528,9.255307306481111e-4,9.05342328104188e-4,0.9800397579045065,4.5098493379129725e-4,4.603746190198169e-4,0.0027466195964697053,0.001350095345234534,9.91923468578531e-4,1481,WE,Vol37,1908,WE_Vol37_1908_Issue7_006_REMINISCENCES_OF_NAUVOO.txt,WE_Vol37_1908_Issue7_006_REMINISCENCES_OF_NAUVOO.txt,Vol37,1908,WE
1465,0.002431571556628142,0.002739389861296038,0.0021159076898610908,4.3995286082234723e-4,0.00548050321220319,2.0748949499692422e-4,0.0022470866210092945,2.2329225617140068e-4,0.9813877666224857,0.0027270398245260795,1482,WE,Vol37,1908,WE_Vol37_1908_Issue7_007_GRANDMOTHER_S_FAN.txt,WE_Vol37_1908_Issue7_007_GRANDMOTHER_S_FAN.txt,Vol37,1908,WE
1466,0.005580037264986602,0.9477333192229993,0.004676599104403971,0.012084044916185569,0.002453207488424245,0.0027869538131660146,0.0035448884374321837,0.014952933878147591,0.004264917656756502,0.0019230982174984583,1483,WE,Vol37,1908,WE_Vol37_1908_Issue7_008_QUEENIE_SCOTT_HOPPER.txt,WE_Vol37_1908_Issue7_008_QUEENIE_SCOTT_HOPPER.txt,Vol37,1908,WE
1467,0.11148325209512497,0.02060730387659901,0.002891127013696292,0.08466117558898445,0.043817943365744315,0.007576062461582984,0.15937602490614117,0.0016240717057609717,0.34412727760811085,0.22383576137825498,1484,WE,Vol37,1908,WE_Vol37_1908_Issue7_009_A_VERY_INTERESTING_OLD_LETTER.txt,WE_Vol37_1908_Issue7_009_A_VERY_INTERESTING_OLD_LETTER.txt,Vol37,1908,WE
1468,0.0034106127267543676,0.9677891189294351,0.002877034443502869,0.007761401940842142,0.0013436884442762586,0.0016285308485128032,0.002137492507295707,0.009423379003397963,0.0026285091418154316,0.0010002320141670607,1485,WE,Vol37,1908,WE_Vol37_1908_Issue7_010_SALT_LAKE_CITY_UTAH.txt,WE_Vol37_1908_Issue7_010_SALT_LAKE_CITY_UTAH.txt,Vol37,1908,WE
1469,0.005286751459547749,0.9509856171703589,0.004373439651475261,0.011280832461908277,0.0022715482624976317,0.0026089462598464816,0.0033092767957620447,0.014121443522583292,0.004001469838690254,0.001760674577330005,1486,WE,Vol37,1908,WE_Vol37_1908_Issue7_011_SALT_LAKE_CITY_UTAH_APRIL_1909.txt,WE_Vol37_1908_Issue7_011_SALT_LAKE_CITY_UTAH_APRIL_1909.txt,Vol37,1908,WE
1470,0.40508430608645835,0.0018906572089662664,0.01749228474314653,0.0012334321571242724,0.39678193840838566,0.005191471427375723,0.001605623473742159,0.08078703316242906,0.0031876568296073894,0.08674559650276475,1487,WE,Vol37,1908,WE_Vol37_1908_Issue7_012_IN_MEMORIAM_2.txt,WE_Vol37_1908_Issue7_012_IN_MEMORIAM_2.txt,Vol37,1908,WE
1471,0.0010717219521128181,0.003403345129180095,9.563756322250667e-4,0.001511239588675648,0.0015742554006422035,0.0026586550046393334,0.04063437719558828,9.816207657574892e-4,0.0017614104210746352,0.9454469989101044,1488,WE,Vol37,1908,WE_Vol37_1908_Issue7_013_HERE_AND_THERE.txt,WE_Vol37_1908_Issue7_013_HERE_AND_THERE.txt,Vol37,1908,WE
1472,0.005751840254865885,0.005601232720375724,0.009013515056821065,0.0024537773600389425,0.5834652199361848,0.00570646842376513,0.0012180613719824037,0.36624136456531,0.0018335062800852832,0.018715014030570867,1489,WE,Vol37,1908,WE_Vol37_1908_Issue7_014_BIRTHDAY_PARTY.txt,WE_Vol37_1908_Issue7_014_BIRTHDAY_PARTY.txt,Vol37,1908,WE
1473,0.003832904508245814,0.0030493288315174487,0.009349459574286767,0.002258137362278134,0.5377747516108058,0.00493646870746344,0.0015447802449427776,0.23879655412659265,0.0012116942053037533,0.19724592082856338,1490,WE,Vol37,1908,WE_Vol37_1908_Issue7_015_SOCIAL_HALL_PARTIES.txt,WE_Vol37_1908_Issue7_015_SOCIAL_HALL_PARTIES.txt,Vol37,1908,WE
1474,0.48802361346778134,0.0028570303733945848,0.0016732912544851078,7.086116331957522e-4,0.0845184591712713,0.10892563497459297,9.966626988431233e-4,0.303026809430837,0.0012790489843983114,0.007990838011200235,1491,WE,Vol37,1908,WE_Vol37_1908_Issue7_016_SISTERS_BADGER_AND_NUTTALL.txt,WE_Vol37_1908_Issue7_016_SISTERS_BADGER_AND_NUTTALL.txt,Vol37,1908,WE
1475,0.005055918322590865,0.0834809238802512,0.1298135174836914,0.0055378859282246345,0.47869281600845576,0.0018459267373202664,8.97073699800081e-4,0.2875616438649931,0.0030858317039124295,0.004028462370759937,1492,WE,Vol37,1908,WE_Vol37_1908_Issue7_017_EDITORIAL_NOTES.txt,WE_Vol37_1908_Issue7_017_EDITORIAL_NOTES.txt,Vol37,1908,WE
1476,0.06202260610055117,0.00401420739483353,0.06920088337409457,0.004811558343393952,0.10012967682828289,0.056611926151102145,0.0021860159761058874,0.6216942986503016,0.004982058733031465,0.07434676844830265,1493,WE,Vol37,1908,WE_Vol37_1908_Issue7_018_CELEBRATION_PORTLAND_RELIEF.txt,WE_Vol37_1908_Issue7_018_CELEBRATION_PORTLAND_RELIEF.txt,Vol37,1908,WE
1477,0.008813246532136203,0.010927327126386808,0.003126722975885335,0.0027671620025802343,0.007248585669109271,0.11002021062015176,0.0021679104267632227,0.8231492376684292,3.352920813325093e-4,0.03144430489722537,1494,WE,Vol37,1908,WE_Vol37_1908_Issue7_019_17TH_OF_MARCH_ANNIVERSARY.txt,WE_Vol37_1908_Issue7_019_17TH_OF_MARCH_ANNIVERSARY.txt,Vol37,1908,WE
1478,0.92825455761331,0.028479889898962763,0.0020655534267976458,0.0015947254283002156,0.005136099437601397,0.004595285066601479,0.0014402565733141028,0.015553024421548333,0.009290054825169279,0.003590553308394972,1495,WE,Vol37,1908,WE_Vol37_1908_Issue7_020_RESOLUTIONS_OF_RESPECT.txt,WE_Vol37_1908_Issue7_020_RESOLUTIONS_OF_RESPECT.txt,Vol37,1908,WE
1479,0.8342658259556108,0.05339441853351338,0.0039605184620802114,0.0033642353363843346,0.07019763424005981,0.003657391886391648,0.002284062112864983,0.009737480944932054,0.007879804387353785,0.011258628140809366,1496,WE,Vol37,1908,WE_Vol37_1908_Issue7_021_OBITUARY.txt,WE_Vol37_1908_Issue7_021_OBITUARY.txt,Vol37,1908,WE
1480,0.8261192374838333,0.026701886756280865,0.0016818966861113858,0.001173910393107739,0.008256201463670681,0.016721321495890746,0.001096635772628238,0.11280476223477418,0.0019940221594435593,0.0034501255542597423,1497,WE,Vol37,1908,WE_Vol37_1908_Issue7_022_A_LOVING_TRIBUTE.txt,WE_Vol37_1908_Issue7_022_A_LOVING_TRIBUTE.txt,Vol37,1908,WE
1481,0.0044160963246767495,0.00264935684100921,2.0330876318041936e-4,4.498283938168469e-4,0.0015401769537286257,0.516456884767729,6.728794888166567e-4,0.47211206788116217,3.880620377986348e-5,0.0014605943820999833,1498,WE,Vol37,1908,WE_Vol37_1908_Issue7_023_RELIEF_SOCIETY_REPORT.txt,WE_Vol37_1908_Issue7_023_RELIEF_SOCIETY_REPORT.txt,Vol37,1908,WE
1482,0.006530239753749794,0.06724603845655613,0.122182270404995,0.11095928652060669,0.039373759049923324,0.010318779445228228,0.0030554025864368848,0.6279373229411535,0.0013530746783178321,0.011043826163033043,1499,WE,Vol37,1908,WE_Vol37_1908_Issue7_024_NINETEENTH_WARD_HALL.txt,WE_Vol37_1908_Issue7_024_NINETEENTH_WARD_HALL.txt,Vol37,1908,WE
1483,6.421538603554525e-4,0.019304638857510544,0.4037673393799902,0.563416555513578,0.0034054510365858106,6.167586903350334e-5,8.388534209831491e-4,0.0026089388025604746,0.0019952460522528236,0.0039591472071499,1500,WE,Vol37,1908,WE_Vol37_1908_Issue7_025_NOTES_AND_NEWS.txt,WE_Vol37_1908_Issue7_025_NOTES_AND_NEWS.txt,Vol37,1908,WE
1484,0.003647613597487867,0.9651499958270823,0.0030976315243704854,0.008270221794793045,0.001479203564099152,0.0017940799472969855,0.002305818167107063,0.010352967728987734,0.002797792729495655,0.0011046751192797864,1501,WE,Vol37,1908,WE_Vol37_1908_Issue7_026_R_K_THOMAS_DRY_GOODS_CO.txt,WE_Vol37_1908_Issue7_026_R_K_THOMAS_DRY_GOODS_CO.txt,Vol37,1908,WE
1485,0.004049930925321152,0.9582380379156559,0.003805022721239351,0.011711272993325736,0.0017711895655806624,0.0019819266033890993,0.0029559925847759,0.01066544692963164,0.003363864771564268,0.0014573149895165934,1502,WE,Vol37,1908,WE_Vol37_1908_Issue7_027_OF_EVERY_DESCRIPTION.txt,WE_Vol37_1908_Issue7_027_OF_EVERY_DESCRIPTION.txt,Vol37,1908,WE
1486,0.0183586003105722,0.43105783898903544,0.12184276799630918,0.13892521651628797,0.010460399915377566,0.008181114874361035,0.003722294717289362,0.25079416114984376,0.009592341595850882,0.007065263935072354,1503,WE,Vol37,1908,WE_Vol37_1908_Issue8_001_FRONT_MATTER.txt,WE_Vol37_1908_Issue8_001_FRONT_MATTER.txt,Vol37,1908,WE
1487,0.0021611463570061122,0.0015196070135983565,0.0013207509581168741,2.552384219506734e-4,0.0027663883265623733,1.43034238783856e-4,0.0018227948080249926,1.1691381403901295e-4,0.9876722415127487,0.002221884549169366,1504,WE,Vol37,1908,WE_Vol37_1908_Issue8_002_GROWING_OLD_GRACEFULLY.txt,WE_Vol37_1908_Issue8_002_GROWING_OLD_GRACEFULLY.txt,Vol37,1908,WE
1488,0.04118680939984015,7.769581447408023e-4,0.0025940832511920607,5.667170279226738e-4,0.4818520884277691,0.005339961469806673,7.741911235925603e-4,0.34120183456438724,0.0010099021621677302,0.12469745442858078,1505,WE,Vol37,1908,WE_Vol37_1908_Issue8_003_PRESIDENT_BATHSHEBA_W_SMITH.txt,WE_Vol37_1908_Issue8_003_PRESIDENT_BATHSHEBA_W_SMITH.txt,Vol37,1908,WE
1489,0.041187755152095676,0.007993845152425507,0.6633154510582022,0.004327609169577653,0.01131740866005214,1.4118263308754195e-4,0.0013608573093659654,0.0029499179978612683,0.25958983864894297,0.007816134218389432,1506,WE,Vol37,1908,WE_Vol37_1908_Issue8_004_THE_STATUE_OF_QUEEN_LOUISE.txt,WE_Vol37_1908_Issue8_004_THE_STATUE_OF_QUEEN_LOUISE.txt,Vol37,1908,WE
1490,0.005825001299086492,0.1462658789916309,0.7991166045943477,0.015260551146042889,0.007667082380946362,1.349466092201456e-4,0.0013168216337213488,0.00785164798411909,0.01089447890169742,0.0056669864591872504,1507,WE,Vol37,1908,WE_Vol37_1908_Issue8_005_LYDIA_D_ALDER.txt,WE_Vol37_1908_Issue8_005_LYDIA_D_ALDER.txt,Vol37,1908,WE
