docnum,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,doc_id,month.x,volume.x,year.x,filename.x,filename.y,volume.y,year.y,month.y
1082,0.001161623691800332,7.819213002949464e-4,0.10845667718130372,0.16110171100120432,0.001250115601286938,4.985682786556795e-4,0.0037952154786403867,9.78363968732759e-4,0.2915160190270069,8.606895348120616e-4,0.1369797355764208,2.955255999354973e-4,0.19639995399518412,1.1576422448118539e-4,0.003921216537208743,0.0745387542877109,0.0017452291549045315,0.007133095723939555,0.007964464906131695,5.053549303453629e-4,1092,February,Vol6,1919,February_Vol6_06_The_New_General_Superintendency_of_Sunday_Schools_William_A..txt,February_Vol6_06_The_New_General_Superintendency_of_Sunday_Schools_William_A..txt,Vol6,1919,February
1083,0.0010837972695868238,4.97229802451919e-4,0.14235202924129914,0.16996169258989666,0.0012503535887762808,2.6943566365314096e-4,0.0021211320523918187,1.1654605830388213e-4,0.07489861380049687,5.619196878461039e-4,0.4090358777766735,9.537659730183647e-5,0.18409925138169853,9.956193037200405e-5,0.002394786320003198,0.0028309459121475746,0.00256239022452263,0.0037828039537074155,0.0017144149712356787,2.7184117763561367e-4,1093,February,Vol6,1919,February_Vol6_07_The_New_General_Superintendency_of_the_Y._M._M._I._A_Moroni_.txt,February_Vol6_07_The_New_General_Superintendency_of_the_Y._M._M._I._A_Moroni_.txt,Vol6,1919,February
1084,4.4690303991909067e-4,2.8892046527315585e-4,8.384924144116686e-4,2.259262871145593e-4,0.9685370949389113,0.002466532448508605,0.0016053538108254434,4.724928654884818e-4,0.009689972626805909,4.953201451419812e-4,5.96720007133012e-4,1.536823616549028e-4,0.005418395361555151,6.605255668602469e-4,0.005694552945568648,6.187404173366001e-5,2.5823822547091786e-4,1.9370907063552363e-4,0.001549156651580276,3.461367254078836e-4,1094,February,Vol6,1919,February_Vol6_08_To_a_Sleeping_Child_A._B._Christenson.txt,February_Vol6_08_To_a_Sleeping_Child_A._B._Christenson.txt,Vol6,1919,February
1085,0.41514633365040104,0.0030903673157518965,0.13659281600959977,3.627700172805829e-4,0.0921738536264932,1.6656803234452327e-4,0.001999324247469331,6.118085451461374e-5,0.13984269526840232,3.75200572997277e-4,9.158442820692478e-4,5.80803056365967e-4,0.0028073721781116364,0.029273165367131312,0.1357442477761722,2.3083348964342227e-4,0.03937094248813145,4.213719373139913e-4,2.17239133505263e-4,6.270706963005446e-4,1095,February,Vol6,1919,February_Vol6_09_Our_Indian_Cousins_C._L._Christensen.txt,February_Vol6_09_Our_Indian_Cousins_C._L._Christensen.txt,Vol6,1919,February
1086,0.0028859702863333367,0.001896479339048411,0.0019133444947915437,0.0016765518913243389,0.44680865614440723,0.09576039175248872,0.004348481709599345,0.0027830915488372535,0.2844361916031983,0.0013054812344543382,0.009650233548709473,0.001130178102332812,0.11294557560724484,0.00055069848193128575,0.009878684381427015,0.009519261185234381,0.001712131850877678,0.0015558616891230889,0.007374914151475096,0.0018678209971613093,1096,February,Vol6,1919,February_Vol6_10_The_Blessedness_of_Pure_Young_Love_TO_THE_BRIDEGROOM_AND_BRI.txt,February_Vol6_10_The_Blessedness_of_Pure_Young_Love_TO_THE_BRIDEGROOM_AND_BRI.txt,Vol6,1919,February
1087,6.994836513422352e-4,1.818720801940768e-4,0.03862002243573301,0.00879096853735029,0.012849578822387462,4.295431380398401e-4,0.11172096070120259,5.381319360309902e-4,0.12001243898796359,0.0018783016035351886,0.0165900743460153,4.552378598673566e-4,0.0029310137621176716,0.04693097833396751,0.5962688749929217,0.0015644568862652531,0.003224417861218822,0.0347479618821037,6.512405569755233e-4,9.144416247674739e-4,1097,February,Vol6,1919,February_Vol6_11_For_Time_and_Eternity_Lucy_May_Green.txt,February_Vol6_11_For_Time_and_Eternity_Lucy_May_Green.txt,Vol6,1919,February
1088,0.0011691266557611912,9.762050711644055e-4,0.0889091313067617,0.0015265854354711511,0.745634028619805,0.06229580960458481,0.006286344351142351,8.240503413174216e-4,0.04332264653090841,4.6578587785393063e-4,0.0031095015589383017,1.773884968519636e-4,0.0077030090561237,8.092468426017528e-4,0.02863437674713637,1.2800870990421507e-4,7.218394366056869e-4,0.0014722789932657438,0.005010478097375103,8.241582664266497e-4,1098,February,Vol6,1919,February_Vol6_12_Lines_to_a_Mother_in_Israel_Alice_Foutz.txt,February_Vol6_12_Lines_to_a_Mother_in_Israel_Alice_Foutz.txt,Vol6,1919,February
1089,0.003150816813949803,0.003212180052673277,3.613432645731447e-4,0.009468181132882407,0.03287269929012528,4.6046489999891833e-4,0.001472657878021726,0.001615346989798876,0.018185401089905247,0.11728907502740536,0.004909655377307541,0.010755715533736348,0.5838676551104891,0.012596778168854383,0.020716268360887295,0.12819615599005268,0.046252486238485935,0.0014758639794494946,0.0024146410764277425,7.266137249750966e-4,1099,February,Vol6,1919,February_Vol6_13_Stick_to_Your_Ideals_Elizabeth_McKay_Hill.txt,February_Vol6_13_Stick_to_Your_Ideals_Elizabeth_McKay_Hill.txt,Vol6,1919,February
1090,4.345730408856088e-5,1.5329070017193548e-4,0.0010698896424298316,0.3529814172517825,2.3700379396230944e-5,0.0016577001481504477,8.593323787995157e-4,5.326584067886143e-4,4.721053698402547e-4,4.875509103984833e-4,0.25851217775596846,2.1781333359519782e-4,9.453048949424645e-4,2.638343954940445e-4,8.690510987529174e-5,0.06522595249581085,0.002392628934284559,0.30903606568035213,0.004952861393979493,8.535351385122841e-5,1100,February,Vol6,1919,February_Vol6_14_The_Official_Round_Table_Clarissa_Smith_Williams_and_Amy_Bro.txt,February_Vol6_14_The_Official_Round_Table_Clarissa_Smith_Williams_and_Amy_Bro.txt,Vol6,1919,February
1091,7.530429385509053e-5,4.352456446967386e-5,1.5687084465889728e-4,9.422038282043646e-5,2.0845334619760934e-4,5.280894584027854e-5,2.805132121586759e-4,2.2134468173101347e-4,7.305840598230752e-5,0.0013311696461365333,4.552046480297685e-4,0.0010795910363592242,1.6375042111274133e-4,0.9924902806055195,0.0010393217964126406,5.625227100642505e-4,4.719480975957213e-4,9.246461782369586e-4,2.3229868374120412e-4,4.3167499077154354e-5,1101,February,Vol6,1919,February_Vol6_15_Construction_and_Reconstruction_in_the_Home_Jannette_A._Hyde.txt,February_Vol6_15_Construction_and_Reconstruction_in_the_Home_Jannette_A._Hyde.txt,Vol6,1919,February
1092,4.898379514027985e-4,8.909852817600111e-4,2.614875654654703e-4,0.001203577825096627,2.8797113533233674e-4,1.1810583826283795e-4,3.722964123079328e-4,4.730350371693959e-5,0.013772070216795792,8.039420083677961e-5,0.0014167939492289116,2.752510625189727e-4,0.002005921157925753,2.6611397037710875e-4,7.616974623489332e-4,0.0012985701150621373,0.9747906291957175,0.0011345511944732022,0.00040406986802882477,1.2237209334085565e-4,1102,February,Vol6,1919,February_Vol6_16_On_the_Watch_Tower_James_H._Anderson.txt,February_Vol6_16_On_the_Watch_Tower_James_H._Anderson.txt,Vol6,1919,February
1093,2.0056030462941478e-4,1.3564239641520158e-4,1.1997731944961426e-4,1.3398381050778484e-4,2.503033190438212e-4,2.2615285426977235e-4,1.5146822575977175e-4,4.45024137280939e-4,0.022455614881196597,4.0545802041362037e-4,0.0023509449994684943,0.9214528401435067,0.002961772383880331,3.081179357558274e-4,8.881101156941699e-5,8.370824215250207e-4,2.2336220260799167e-4,2.6934384717320763e-4,0.04664888983260218,3.346499529439069e-4,1103,February,Vol6,1919,February_Vol6_17_Editorial.txt,February_Vol6_17_Editorial.txt,Vol6,1919,February
1094,7.652643158237278e-5,6.202893187704718e-5,4.810148986593151e-6,4.993974387193919e-5,4.3261944035267416e-5,1.8488680385285743e-4,4.39242617611251e-5,0.03356859901197484,1.9423530457439713e-4,3.9687624085240226e-4,3.191467900797472e-5,0.9610630217711945,4.3775540764668264e-4,3.8431463206977057e-4,1.1730387818409546e-5,5.957340651258611e-4,8.268055314749358e-5,8.525787531935823e-5,0.002599493795549395,8.300800975113733e-5,1104,February,Vol6,1919,February_Vol6_MISC.txt,February_Vol6_MISC.txt,Vol6,1919,February
1095,2.7991868880360876e-5,7.093425804954572e-5,3.989835342243958e-4,4.905783005307227e-4,3.9083072575712237e-4,0.0016484347381080233,1.5352850173083857e-4,0.0018627078811243559,6.756651002308789e-4,3.409588029864853e-4,0.0013410070907083382,1.2875945739592449e-4,1.991207367257488e-4,1.328610663959642e-4,5.938178967654113e-5,4.588718498153982e-4,2.727600192357476e-4,6.337473578712062e-4,0.9906407976050228,7.207931553017267e-5,1105,July,Vol6,1919,July_Vol6_00_BOARD.txt,July_Vol6_00_BOARD.txt,Vol6,1919,July
1096,1.5727140200751607e-4,2.966697671020301e-4,4.8293605792732206e-4,5.169823254004263e-4,0.0018562992441022498,0.9852074990101961,8.567810015746347e-4,0.0013074041469545213,7.51037430163535e-4,1.3632591563560474e-4,6.317811866200945e-4,2.3932688041019637e-4,4.3645509058396533e-4,1.8283518028027417e-4,2.3672441607700535e-4,2.9919481951744167e-4,3.9029929172392636e-4,0.0012496702138629075,0.004614770421021482,1.4973619883850228e-4,1106,July,Vol6,1919,July_Vol6_00_CONTENTS.txt,July_Vol6_00_CONTENTS.txt,Vol6,1919,July
1097,9.566960030096433e-4,0.0013350990947708745,0.002541334097817536,0.0025545007252136373,0.008414354829435233,0.9348361144264985,0.0046610188122300465,0.00469376703950417,0.004914320979777838,7.971497545074497e-4,0.003275255358633696,0.0011109675077268129,0.002796339519980551,0.0010168976097871393,0.0015365917918127579,0.0014584285218774817,0.0020852499906080036,0.004652910817620178,0.01567060819955538,6.923949196328931e-4,1107,July,Vol6,1919,July_Vol6_01_Famous_Statue_of_Moses_Frontispiece.txt,July_Vol6_01_Famous_Statue_of_Moses_Frontispiece.txt,Vol6,1919,July
1098,6.153827587361574e-4,6.678426440733669e-4,2.4121182330634086e-5,2.41285917443126e-4,1.721853607983954e-4,1.0986928065671621e-4,2.90002614362167e-4,4.2789442982952213e-4,0.011906160926891783,3.347627509482153e-4,6.722757324606584e-4,0.007565853338502154,0.00891816214737515,5.354430673969448e-4,4.7588533380350047e-4,0.11813074495397279,3.4760555286865365e-4,5.750327302698975e-4,3.7192490826239e-4,0.8476175643690177,1108,July,Vol6,1919,July_Vol6_02_Medical_Needs_in_the_Days_of_Moses_and_Today_Mary_Foster_Gib.txt,July_Vol6_02_Medical_Needs_in_the_Days_of_Moses_and_Today_Mary_Foster_Gib.txt,Vol6,1919,July
1099,4.235028763117477e-4,1.3346840488853004e-4,0.0015968162571423394,0.001128809492924528,1.7099317699624224e-4,5.3020804102146945e-5,6.228139273592334e-4,3.311334026629111e-5,0.7088818372439949,3.680356925601292e-5,0.22095851616018947,7.116227066798322e-5,0.004442789188441038,5.979760927380498e-5,4.790540455385191e-4,0.009878857109263641,0.048687412897592916,0.0014939227750737302,7.21977348208429e-4,1.2533150250833752e-4,1109,July,Vol6,1919,July_Vol6_03_Gems_from_the_General_Conference.txt,July_Vol6_03_Gems_from_the_General_Conference.txt,Vol6,1919,July
1100,3.7558936825201624e-5,3.300494269341289e-5,0.2507712933076414,2.798068500840524e-4,5.373366563380815e-4,8.819433853067564e-5,5.766432583043383e-4,0.0020468373593450226,3.5625050512320066e-4,5.632373571675506e-4,3.076796175221254e-4,2.0406019843639895e-4,1.2875417217500098e-4,0.1689138639603434,0.5713882187027317,1.736610999405783e-4,2.626307682699305e-4,0.003003217321724864,2.9499400223074546e-4,3.275664457306513e-5,1110,July,Vol6,1919,July_Vol6_04_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,July_Vol6_04_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,Vol6,1919,July
1101,0.010656880576094782,0.06312136024234435,0.008720765119008956,0.05183872333450494,0.2721944323187174,0.0036702855613091087,0.010045642752746239,0.0019100401758469735,0.014771670535808424,0.11535474248327579,0.004241037230696277,0.022247036139561065,0.0690482645959527,0.0329890463981115,0.29412588390960154,0.008362982539417424,0.0080248437348505,0.002478622248490555,0.004113788618706537,0.002083951484954393,1111,July,Vol6,1919,July_Vol6_05_Modesty.txt,July_Vol6_05_Modesty.txt,Vol6,1919,July
1102,3.0939215659803816e-4,1.6816236149427814e-4,0.0026081323774146967,6.068392127474944e-4,0.5235238179513455,0.0018325881496053997,0.003637078458326547,7.357643824628659e-4,0.0980310027945193,0.0021219269646111584,0.016868622496987867,2.3681418079592469e-4,0.010905545328627232,0.001732920329681725,0.3097249807389388,6.792105447289674e-4,5.803235448926512e-4,0.0012913153092539158,0.023772301483025685,6.332612339419061e-4,1112,July,Vol6,1919,July_Vol6_06_A_Quaker_Girl's_Dream_Sabina_L._Baxter.txt,July_Vol6_06_A_Quaker_Girl's_Dream_Sabina_L._Baxter.txt,Vol6,1919,July
1103,0.0010851757786801525,4.4505500867793335e-4,0.0680102917039019,0.0019934812885629718,0.6333180027025288,0.05481890363746723,0.018774613936156155,0.001485124573618968,0.032144288504255276,0.0024181015751883923,0.10290820409496035,4.4383322733316095e-4,0.016838295712263543,0.015437460478515897,0.031854088140216,6.271543398296433e-4,7.051303482093419e-4,0.006521351357874122,0.009298125609168963,8.733179825911979e-4,1113,July,Vol6,1919,July_Vol6_07_A_Friendly_Rhyme_in_Honor_of_E._Wesley_Smith_and_Family._Lil.txt,July_Vol6_07_A_Friendly_Rhyme_in_Honor_of_E._Wesley_Smith_and_Family._Lil.txt,Vol6,1919,July
1104,0.1152018859751032,2.2495873856928303e-4,0.004148333861255563,1.9925963072040613e-4,0.0036656589979674487,1.2677910855496578e-4,0.003401992544227506,2.191939783702162e-4,0.39745143799182153,0.0011772059371321295,0.0029803539070777296,5.556571002309938e-4,0.005982245713825614,0.004961849693618819,0.4540548202777937,0.0028489675136219583,0.0013200226938288942,5.434748143151067e-4,4.3221821541480345e-4,5.03683306550094e-4,1114,July,Vol6,1919,July_Vol6_08_An_Indian_Story.txt,July_Vol6_08_An_Indian_Story.txt,Vol6,1919,July
1105,0.0019815983857161853,0.9058691657119253,5.951700958632924e-4,0.0014054751042229595,0.002627300538094449,9.654129246006846e-4,7.679998841710964e-4,1.0084936877379622e-4,0.003513024537182304,2.6299645238110305e-4,3.1717655605502783e-4,0.0016105983778065328,0.007082833817464386,4.818311137236693e-4,9.687570998479542e-4,0.0012608163224692064,0.002262660381824789,2.505336627694982e-4,8.822870169746861e-4,0.06679351264813299,1115,July,Vol6,1919,July_Vol6_09_The_Jews.txt,July_Vol6_09_The_Jews.txt,Vol6,1919,July
1106,2.840671717944559e-4,8.454536492236428e-5,4.8707961245000934e-4,1.510733659387016e-4,0.0011912406818807445,1.6240164399283316e-4,0.004720888970201166,3.953573822227457e-4,3.7005303024468384e-4,0.002215317727215363,6.374555711001244e-4,0.0013483007945756598,4.0033821496859515e-4,0.9791442487045232,0.00594582616083033,4.326706423585198e-4,6.372996707166353e-4,9.394807932879778e-4,3.2943874735726926e-4,1.2291574941801403e-4,1116,July,Vol6,1919,July_Vol6_10_Thrift_Hints.txt,July_Vol6_10_Thrift_Hints.txt,Vol6,1919,July
1107,1.7783449608227308e-4,5.655519635993152e-4,0.001159784621087003,0.3655338070062553,1.3827488463715874e-4,0.030602724696557015,0.0013334505579426063,0.017286574423087248,0.004978607525065203,3.8004807812011624e-4,0.04767402194119836,7.107980375044509e-4,0.0015567545793778123,3.216473180256568e-4,2.1489942840547142e-4,0.20807547530429968,0.0413659389636916,0.25147809294462004,0.02616774013287131,2.77973097571857e-4,1117,July,Vol6,1919,July_Vol6_11_The_Official_Round_Table.txt,July_Vol6_11_The_Official_Round_Table.txt,Vol6,1919,July
1108,1.7447066805207089e-4,8.354243295539019e-4,3.2831609591218335e-4,0.026296694522688513,7.114895936254853e-5,1.7003131003031876e-4,2.3877893043262142e-4,4.992080808200671e-5,5.386314921062963e-4,1.1959590424647216e-4,0.0011755835067504877,1.9113059473360253e-4,5.435270616160206e-4,2.8576182160380836e-4,3.137689958701792e-4,0.0013302845929141236,0.9646714310626212,0.002057764014985444,5.677847414592173e-4,3.9950586979912005e-5,1118,July,Vol6,1919,July_Vol6_12_On_the_Watch_Tower_James_H._Anderson.txt,July_Vol6_12_On_the_Watch_Tower_James_H._Anderson.txt,Vol6,1919,July
1109,4.6203795540725626e-5,2.653141560814429e-5,8.4192841143026e-5,3.621167102981328e-5,2.1704182943227442e-4,3.335431527323562e-5,1.689933336046351e-4,1.7200557421457953e-4,4.325610487211141e-5,8.308879757126828e-4,1.5203932482272378e-4,8.732246835708132e-4,9.65177824624023e-5,0.9951467271343747,0.0011611970154249362,2.1903574297968731e-4,2.2157413424604404e-4,3.120845623799512e-4,1.3094581787821094e-4,2.7974945429292088e-5,1119,July,Vol6,1919,July_Vol6_13_Construction_and_Reconstruction_in_the_Home.txt,July_Vol6_13_Construction_and_Reconstruction_in_the_Home.txt,Vol6,1919,July
1110,0.0061067165547275554,0.002533085898156886,0.001960927367560877,0.0015749492682316814,0.4712152228766851,0.16316728110921055,0.010209738922930547,0.0033569749763409087,0.10442726579868304,0.0023527243498787697,0.004069784215338106,0.002062500099992149,0.2066952848302017,9.042206691761835e-4,0.00773871783732239,0.0011503312611176857,0.0014209595054919012,0.0010168662320104362,0.004866905360566232,0.003169542866377294,1120,July,Vol6,1919,July_Vol6_14_Caution_Grace_Ingles_Frost.txt,July_Vol6_14_Caution_Grace_Ingles_Frost.txt,Vol6,1919,July
1111,5.619720646222603e-4,0.001040405863082041,1.0041170454139893e-4,0.0013526203512346402,2.600469089399246e-4,3.6806840608427584e-4,1.660753615169853e-4,0.0017870749013957706,0.01181922769801168,0.004106700884072585,0.005103813644483117,0.031097867901020832,0.14503102630333697,9.266325707324059e-4,3.943455035911187e-4,0.6268824098471746,7.763667854765086e-4,6.2919630216582e-4,0.16702222285440563,5.735141441118493e-4,1121,July,Vol6,1919,July_Vol6_15_Editorial_Teachers'_Training_Course.txt,July_Vol6_15_Editorial_Teachers'_Training_Course.txt,Vol6,1919,July
1112,5.1424580888961675e-5,1.007830743870695e-4,2.6253931854538026e-6,2.650270176591483e-5,2.0254840392231434e-5,4.869648112634232e-5,2.1347871932151366e-5,2.2602494950598316e-4,4.8152837754868606e-5,3.2648055230310286e-4,1.5395866262027443e-5,0.996731968407375,2.2723601814649626e-4,0.0014885485370840037,3.080464265480713e-5,3.341909583094231e-4,1.1343239934591203e-4,4.230778447247822e-5,9.430732662018826e-5,4.951477648801081e-5,1122,July,Vol6,1919,July_Vol6_16_Summer_Lessons_in_Hygiene.txt,July_Vol6_16_Summer_Lessons_in_Hygiene.txt,Vol6,1919,July
1113,5.986025185345952e-5,7.110689048134556e-5,3.6043420266218363e-6,3.680078571879763e-5,3.984665518899787e-5,1.5776788529396342e-4,3.6088720465935017e-5,0.012603997633242579,8.331119044278977e-5,4.07621935541179e-4,1.9106206337223203e-5,0.983522823875884,2.6164675937264206e-4,0.0011586590831328914,1.6824617711586085e-5,4.3271907095504753e-4,9.487671231305039e-5,6.765044866782681e-5,8.571968040628397e-4,6.849013130776105e-5,1123,July,Vol6,1919,July_Vol6_MISC.txt,July_Vol6_MISC.txt,Vol6,1919,July
1114,3.948243608234471e-5,9.579919075538327e-5,5.356540577836968e-4,6.513349728868853e-4,5.320250672520698e-4,0.002204996855749239,2.159310842740674e-4,0.0022685967988877744,9.154959595128844e-4,4.4620893230069137e-4,0.0017710898633927527,1.7219463592703385e-4,2.7925882630778104e-4,1.8376263014962304e-4,8.667214159014304e-5,6.063312199307163e-4,3.689936300156088e-4,8.629270718793837e-4,0.9876670685688287,9.61760564936982e-5,1124,June,Vol6,1919,June_Vol6_00_BOARD.txt,June_Vol6_00_BOARD.txt,Vol6,1919,June
1115,5.1810045567307516e-5,1.9429329045921346e-4,4.7808891096812905e-4,4.5923798322355323e-4,0.0010844359102826666,0.5782561652741789,3.2380771051103175e-4,0.0018047786741917518,5.827868717568546e-4,1.4364237977192404e-4,9.145022279798835e-4,1.4796117011050094e-4,0.00015988272395502743,8.051180788395472e-5,5.463551023870173e-5,2.577408771026283e-4,2.8610618939457365e-4,8.383092550806598e-4,0.413757875881043,1.2342730629976995e-4,1125,June,Vol6,1919,June_Vol6_00_CONTENTS.txt,June_Vol6_00_CONTENTS.txt,Vol6,1919,June
1116,6.85399547240446e-5,9.509377108700548e-5,0.32234722494762874,3.675853603729042e-4,9.902072306326262e-4,4.459384729919832e-5,7.352884169579997e-4,1.6000989483229167e-5,9.808835838678676e-4,4.65935179657846e-4,4.420444905578818e-4,6.153932096237535e-5,3.562891765526746e-4,0.013484925822937099,0.6585552053057778,7.02875790603945e-5,2.3626883785038316e-4,5.43316578940351e-4,1.0545306486630616e-4,3.331654078254747e-5,1126,June,Vol6,1919,June_Vol6_02_In_Memory_of_the_Martyrdom.txt,June_Vol6_02_In_Memory_of_the_Martyrdom.txt,Vol6,1919,June
1117,6.603404241191396e-4,2.4105893962502817e-4,0.6543262248115708,0.001616748137711756,0.001279013486930968,6.494822307391253e-5,8.865415707346113e-4,6.416312574933845e-5,0.03108793025718189,0.001235982609729516,0.0050778043671724175,8.750641984372833e-5,0.23275532623533574,2.755200377078562e-4,0.0687013831649538,5.137868505347435e-4,2.2727227925535312e-4,5.01660511731197e-4,2.7290711821181254e-4,1.2388142882711857e-4,1127,June,Vol6,1919,June_Vol6_03_Mothers_of_Our_Leaders.txt,June_Vol6_03_Mothers_of_Our_Leaders.txt,Vol6,1919,June
1118,4.500305939244901e-4,4.7764170125069976e-4,0.001270196980776181,4.5338465253879414e-4,0.8799526942748405,0.0812939339240172,0.002728796535654903,0.006979527277729609,0.004720386822914677,8.766874456703682e-4,6.242064956015816e-4,4.2589127783825064e-4,0.0026151810924958233,0.0014958907687598313,0.006253470612091682,1.4316578556095602e-4,4.158117997930497e-4,6.879870277999901e-4,0.007637187579612501,4.979273511285593e-4,1128,June,Vol6,1919,June_Vol6_04_A_Utah_Mornng_Maud_Baggarley.txt,June_Vol6_04_A_Utah_Mornng_Maud_Baggarley.txt,Vol6,1919,June
1119,7.935244508923941e-5,9.710704311207256e-5,0.26421247616622173,2.804514388059135e-4,0.006577287683358164,8.419753760524111e-5,6.772603196748339e-4,2.0267563216736772e-5,0.0026348299780214273,3.5013942418957525e-4,5.308190947821952e-4,4.660073790748376e-5,5.629079838048142e-4,0.006203588299154848,0.7166882355454972,4.9392097793988826e-5,2.002960719777167e-4,5.059304818464178e-4,1.5156601304998888e-4,4.729407489096292e-5,1129,June,Vol6,1919,June_Vol6_05_Rambling_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,June_Vol6_05_Rambling_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,Vol6,1919,June
1120,0.0018036752998124147,8.279849511224467e-4,0.0036168398178457483,0.0012768536861130185,0.31826459907341986,0.009308377691899957,0.004612163854764363,0.0010347436026585445,0.11041480485524997,0.004159981209453674,0.0039074962530852185,7.073707936391314e-4,0.3423197499695255,0.001061169721677398,0.19056995715862593,0.001045847015340479,8.992315398041126e-4,7.405252598347983e-4,0.0021991682284469845,0.0012294600176806182,1130,June,Vol6,1919,June_Vol6_06_There_was_an_Unhappy_Woman_Annie_G._Lauritzen.txt,June_Vol6_06_There_was_an_Unhappy_Woman_Annie_G._Lauritzen.txt,Vol6,1919,June
