docnum,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,doc_id,month.x,volume.x,year.x,filename.x,filename.y,volume.y,year.y,month.y
428,1.3603622646304338e-5,1.6657503948220214e-5,0.00172387746378462,0.0019203344954935916,4.16029667686118e-4,4.520886227503455e-5,6.78013800992992e-4,2.7781609187068012e-5,7.288729024408552e-4,0.0015797117606534223,0.02591681369929004,1.7095978254152888e-4,4.828827966334417e-4,0.08170267691212063,0.8328661456295937,0.0016338351730769264,7.594875634825815e-4,0.04909617069438937,1.5460779397103453e-4,6.632826579233651e-5,431,April,Vol3,1916,April_Vol3_03_Article_The_Conference_Folks_Elsie_Chamberlain_Carroll.txt,April_Vol3_03_Article_The_Conference_Folks_Elsie_Chamberlain_Carroll.txt,Vol3,1916,April
429,5.423117472951404e-4,7.889525552810367e-4,0.005655192453311802,7.137650050123666e-4,0.7744533980132264,0.045343356098845246,0.0037712364034408748,0.001178930967551998,0.009248910578172443,0.002115948243379031,0.0010311678477530725,4.872542937979037e-4,0.004796381541735997,0.004757780519911543,0.13899179588056873,2.1668088650416803e-4,8.357438128633609e-4,0.0012086468388557102,0.0032034336240181417,6.591126884749259e-4,432,April,Vol3,1916,April_Vol3_04_Article_A_Sonnet_Alfred_Lambourne.txt,April_Vol3_04_Article_A_Sonnet_Alfred_Lambourne.txt,Vol3,1916,April
430,2.7182218664141095e-4,5.4117486174767535e-5,1.3614927433226723e-4,3.0562849147777405e-05,0.9575361171775366,1.681377324488455e-4,3.876443993565512e-4,6.977415209318826e-5,0.030837441950475428,7.302799603556818e-5,1.5487106365260776e-4,2.2258327887222472e-5,0.008727340174278132,3.411442103704746e-5,0.001096784460369704,9.7135269680275e-6,3.775782879269626e-5,1.2548143896300695e-5,2.0319415745371312e-4,1.366226914226825e-4,433,April,Vol3,1916,April_Vol3_05_Prince_of_Ur_A_Prince_of_Ur_Homespun.txt,April_Vol3_05_Prince_of_Ur_A_Prince_of_Ur_Homespun.txt,Vol3,1916,April
431,3.425997594523999e-5,6.219306747019075e-5,0.019604197197377514,3.4331798591764705e-4,8.261231805148269e-4,2.7287891414899752e-5,3.7618155604271286e-4,6.787222059003138e-6,0.0012462210899939071,3.3609891257229926e-4,2.5118559814174513e-4,1.8854619302324635e-5,4.897158662384873e-4,5.048019073641727e-4,0.9751791583621698,8.594734067273538e-5,2.3111356467781882e-4,3.002857523245997e-4,5.4039523543539266e-5,2.2229386257024307e-5,434,April,Vol3,1916,April_Vol3_06_Article_Mary_Ann's_Family_E._C._C..txt,April_Vol3_06_Article_Mary_Ann's_Family_E._C._C..txt,Vol3,1916,April
432,0.0015011050102094472,2.6343203308841094e-4,0.002082846488029653,5.756197871360015e-4,0.756807404165574,0.0039029464639823304,0.20053958106341016,9.473530925110159e-4,0.015428451587266925,0.0010795624043598187,0.001648970773017844,1.5764694446809564e-4,0.0035696033160003537,0.001463084257038402,0.006641653131652025,6.993477306988413e-5,3.554564096810125e-4,6.270310042301322e-4,0.001704669114470623,6.336481808038315e-4,435,April,Vol3,1916,April_Vol3_07_Article_Spring_Maude_Baggarly.txt,April_Vol3_07_Article_Spring_Maude_Baggarly.txt,Vol3,1916,April
433,4.004113327904284e-4,3.657610034305933e-4,0.0015752545240128569,0.7446431755909154,2.497112175703851e-4,5.259512775661089e-4,0.19205914038964836,6.174640013381204e-4,0.0010026711015309589,0.0015610008479902218,0.008623334337595094,2.6537292380794306e-4,0.0023094698053920813,5.762596623261611e-4,9.293239302406744e-4,0.0030539499653880206,0.002371905150345439,0.038019081326551143,6.560276938136094e-4,1.9473391774554782e-4,436,April,Vol3,1916,April_Vol3_08_Article_A_Wondrous_Woman's_Book_Ida_Husted_Harper.txt,April_Vol3_08_Article_A_Wondrous_Woman's_Book_Ida_Husted_Harper.txt,Vol3,1916,April
434,1.6193294316976762e-4,2.513927141213051e-4,1.3760553758236375e-4,6.195820605283013e-4,4.1242640248853e-5,1.4428221220585974e-4,3.861140175595787e-4,7.355226348370623e-4,2.6215638649150497e-4,0.0021367149482289494,0.003692654419100593,0.09559389248194636,8.747046842577533e-4,0.7629783269944923,7.080905534977649e-4,0.09646535778731516,0.0012400576237433633,0.03280715058442742,5.244846237416802e-4,2.3873415250315818e-4,437,April,Vol3,1916,April_Vol3_09_Home_Science_Home_Science_Department_Juliette_A._Hyde.txt,April_Vol3_09_Home_Science_Home_Science_Department_Juliette_A._Hyde.txt,Vol3,1916,April
435,7.161939734417894e-4,6.484087815336541e-4,0.0021135319166041243,6.02091190143278e-4,0.7241980427063471,0.0019728015011147523,0.001924982353522848,4.4779568618911054e-4,0.0246930622620732,0.0024679532582158846,9.786819118707962e-4,3.7610015745902025e-4,0.048542750177537494,0.0013890189152140396,0.1858926335371812,2.732326138470856e-4,5.844247134354953e-4,3.02876355865636e-4,0.0012949031252631462,5.805148631406297e-4,438,April,Vol3,1916,April_Vol3_10_Article_Happy_as_a_King_Ida_Stewart_Peay.txt,April_Vol3_10_Article_Happy_as_a_King_Ida_Stewart_Peay.txt,Vol3,1916,April
436,0.004068628626186111,8.955100873832366e-4,4.768058886821147e-4,5.958890625175581e-4,0.0023826123864182547,1.4088447836875647e-4,0.00578747765086145,0.001066670548337019,0.003104646420952884,0.15300095270083422,7.93239551487143e-4,0.18297607264666563,0.13920368745890158,0.32516905643378574,0.17323446095874162,0.004546702461572606,0.0010194299589379775,5.261827712147073e-4,2.6722598736939854e-4,7.438639207823181e-4,439,April,Vol3,1916,April_Vol3_11_Article_Query_Box_Hazel_Love_Dunford.txt,April_Vol3_11_Article_Query_Box_Hazel_Love_Dunford.txt,Vol3,1916,April
437,9.445149444077411e-5,1.5550848814447873e-4,6.162089514988194e-4,0.0037342514259218252,4.265317544444076e-5,5.452539260192835e-4,5.935772705512326e-4,2.1419349915530566e-4,0.001637371082855075,2.5258992085056676e-4,0.04151263263169078,2.54234375094398e-4,4.5482057739841764e-4,6.146041254077979e-4,2.2454911375427463e-4,0.010426461930668918,0.42183013457717783,0.5106178331544846,0.006057733980963448,1.2093629847811546e-4,440,April,Vol3,1916,April_Vol3_12_Current_Topics_Current_Topics_James_H._Anderson.txt,April_Vol3_12_Current_Topics_Current_Topics_James_H._Anderson.txt,Vol3,1916,April
438,0.001485698237286464,5.602785121894524e-4,0.0015158816562717231,8.03448451509475e-4,0.2891718801392355,0.0013578992325946975,0.0015747372762827526,0.002234950912221109,0.1728981559980425,0.004963275484404212,0.0032536987975342814,5.535866504197558e-4,0.4639816198291512,2.3728417821625077e-4,0.006017456740256353,7.554269654178111e-4,5.206042456484615e-4,2.1152513437407123e-4,0.04693072597058574,9.71865588358543e-4,441,April,Vol3,1916,April_Vol3_13_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,April_Vol3_13_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,Vol3,1916,April
439,3.8531282849071534e-4,5.793786283638427e-4,0.003793206495585529,0.004144576232818862,0.0034207390795958437,0.014167560335394212,0.002030238880253712,0.01306764040839383,0.006339949401278006,0.00281348047840404,0.011266063586263201,0.0012491696696759354,0.002642959011217397,0.001531846586503961,8.044729793819257e-4,0.004433187942083209,0.002370305310498983,0.006511017704982826,0.917866466759044,5.824276817700762e-4,442,April,Vol3,1916,April_Vol3_14_Editorial_Editorial_The_Childless_Ones.txt,April_Vol3_14_Editorial_Editorial_The_Childless_Ones.txt,Vol3,1916,April
440,0.09886468383531218,5.797694549335377e-5,3.4949017005347026e-4,8.208560668261983e-5,4.144234863972166e-4,4.6140891557961174e-5,0.002677751938069658,2.8393512762022203e-4,0.011831789647054444,0.8790925197308576,5.505688089172246e-4,5.188020472440592e-4,0.0016041283947250311,3.9382961880481154e-4,8.100060521991063e-4,4.71545146744715e-4,1.5319366741167433e-4,5.681145929416269e-5,0.0016597033128939978,8.061411266735536e-5,443,April,Vol3,1916,April_Vol3_15_Guide_Lessons_Guide_Lessons.txt,April_Vol3_15_Guide_Lessons_Guide_Lessons.txt,Vol3,1916,April
441,1.2940375314924052e-5,4.266381373017655e-5,2.187707389576862e-4,2.1745581387111977e-4,2.2171015529115308e-4,0.005412685268160472,7.299979208132736e-5,0.0014298188925818058,2.45592110726518e-4,1.352883356974364e-4,5.308881653281858e-4,6.641110992916618e-5,6.738308504884418e-5,4.6598500510348e-5,1.4884596553537553e-5,1.9696004067334472e-4,1.2060234423083089e-4,2.9648913154185384e-4,0.9906139645156744,3.589321409683612e-5,444,April,Vol3,1916,April_Vol3_Misc.txt,April_Vol3_Misc.txt,Vol3,1916,April
442,4.3127442236183656e-5,1.0109215598537036e-4,6.790553590877417e-4,6.408693699105383e-4,5.569090660378339e-4,0.0022116206908969283,2.2432579799765774e-4,0.002301089761145129,9.623988818303747e-4,4.7280958992993724e-4,0.0017623775472206421,1.828223232828217e-4,2.8682600600962504e-4,1.865442850664913e-4,7.94582543853035e-5,6.461978377429318e-4,3.8664477229244945e-4,8.234530893573581e-4,0.9873578299196047,9.454784997929352e-5,445,August,Vol3,1916,August_Vol3_00_BOARD.txt,August_Vol3_00_BOARD.txt,Vol3,1916,August
443,1.7447938286574487e-4,3.034070015907682e-4,5.339741258393606e-4,4.873336969963835e-4,0.0022235052122256227,0.9840926473545828,9.069473791611787e-4,0.0012938808484670562,8.584475436676782e-4,1.444339352757935e-4,6.825256739616852e-4,2.460209350335556e-4,5.112348596560965e-4,2.0185075922797986e-4,2.5276125134254633e-4,2.8624455779191737e-4,4.144864132864831e-4,0.0011576023976943254,0.0050694901355289946,1.587265358033086e-4,446,August,Vol3,1916,August_Vol3_00_CONTENTS.txt,August_Vol3_00_CONTENTS.txt,Vol3,1916,August
444,1.9154037999197734e-4,5.551339203214246e-5,0.5334117412440094,1.6082418583923257e-4,0.013274075239998068,6.0118587782927016e-5,0.0011499544679678061,1.0067244924654318e-5,0.19381100741215973,3.7954347908581247e-5,7.803060825569399e-4,7.760980929045741e-6,0.0013671254516426496,9.454520668464537e-5,0.2549820218492751,1.868901447004171e-5,1.1323418888895563e-4,2.2620897347807044e-4,1.395732966810081e-4,1.0773845277934604e-4,447,August,Vol3,1916,August_Vol3_02_Article_Mary_Ann_Frost_Stearns_Pratt.txt,August_Vol3_02_Article_Mary_Ann_Frost_Stearns_Pratt.txt,Vol3,1916,August
445,0.0025086728005604734,0.0025853835245333717,5.277483339003797e-4,0.0015712095951710948,0.0074818770394371676,1.7367778603145443e-4,8.826835835623395e-4,3.805040294830984e-4,0.08641418932101894,0.0035673960870047637,0.003087911454326148,0.005928665926373367,0.7796923331912096,6.276310200459459e-4,0.03457619422553198,0.06685088255362312,0.0015620836352326702,4.2600788041672737e-4,3.709603813985465e-4,7.839876311388283e-4,448,August,Vol3,1916,August_Vol3_03_Article_Birth-Control.txt,August_Vol3_03_Article_Birth-Control.txt,Vol3,1916,August
446,2.0245861418225122e-5,2.414561257385989e-5,3.936180082634958e-4,3.69450908263299e-5,6.606282718058888e-4,8.12326716639026e-6,1.8901184871381236e-4,1.3687704794701224e-5,1.878910648451795e-4,8.542306752484591e-4,5.804492752919876e-5,1.8364204099688677e-4,2.0579727383428827e-4,0.12101061128660225,0.8756949486766566,1.0582432891726217e-4,1.5010618020210988e-4,1.6916196110569007e-4,1.3520293393075188e-5,1.981562510701451e-5,449,August,Vol3,1916,August_Vol3_04_Article_Mother_Takes_Advice_Diana_Parrish.txt,August_Vol3_04_Article_Mother_Takes_Advice_Diana_Parrish.txt,Vol3,1916,August
447,6.680991170650468e-4,1.8029427460859067e-4,8.354588169840184e-5,4.0937982116817683e-4,7.908559690919103e-4,3.984996220724803e-5,2.107964090971883e-4,1.430891443033291e-4,0.004545182060251971,0.0014633448856131326,6.096396477555218e-4,3.481286277902409e-4,0.9877391166919584,9.766195299406306e-5,0.0013825185037390653,8.866174270497901e-4,1.5906542943164176e-4,4.145750367894867e-5,8.426379213365048e-5,1.1709289836329438e-4,450,August,Vol3,1916,August_Vol3_05_Article_Proper_Guidance_of_Children_Lucy_Wright_Snow.txt,August_Vol3_05_Article_Proper_Guidance_of_Children_Lucy_Wright_Snow.txt,Vol3,1916,August
448,1.6456664399884622e-4,3.4275542460847835e-4,2.1549160379782175e-5,5.3820920654152195e-5,0.7592260915973434,2.62360167800653e-4,2.157191823155535e-4,1.661996636441647e-4,3.789127612606392e-4,2.837558536214722e-4,4.332595641937197e-5,0.10856598031940207,3.8128968510019493e-4,0.1234304681478726,5.428666366453924e-4,3.504486052683223e-5,0.00538853603345026,1.0486257005060831e-4,1.685427992132062e-4,2.2335161569168272e-4,451,August,Vol3,1916,August_Vol3_06_Prince_of_Ur_The_Prince_of_Ur_Homespun.txt,August_Vol3_06_Prince_of_Ur_The_Prince_of_Ur_Homespun.txt,Vol3,1916,August
449,3.476817213199446e-5,1.3161862378244547e-4,0.00282386853870797,0.5414468659934722,1.6792921266835397e-4,3.2661480879633684e-4,0.001221489409598637,5.088009714917911e-4,1.5085276957748316e-4,0.00113682518559954,0.08231822719706527,6.226536622229927e-4,4.0853203561834516e-4,0.2390499909451084,4.832729649395224e-4,0.0029422724027656,0.0019254594833293666,0.11521138277029642,0.008973635588456331,1.149392643707896e-4,452,August,Vol3,1916,August_Vol3_07_Article_Crochet_Nut_Basket_Isabel_W._Sears.txt,August_Vol3_07_Article_Crochet_Nut_Basket_Isabel_W._Sears.txt,Vol3,1916,August
450,1.5856332448875753e-4,7.854808992694769e-4,0.0028670466921102374,0.22213256994439654,1.6031431695037553e-4,8.44110431978963e-4,6.063538549856638e-4,3.0879476706506304e-4,0.0013466184885440864,3.1770678793997033e-4,0.05615657912545285,1.9777422316353827e-4,7.330350916024185e-4,3.295434964075439e-4,1.6052722488957836e-4,0.002564860780000397,0.611627578386358,0.010893473123533769,0.08771823956205912,9.082947880443594e-5,453,August,Vol3,1916,August_Vol3_08_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,August_Vol3_08_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,Vol3,1916,August
451,2.4574376959727993e-4,3.522128748831718e-4,0.002109522759301581,0.0022749355829171708,0.0023199198902585554,0.015409029071115845,0.0012677241649011108,0.017791885138951424,0.003968813753586209,0.0017231011732977144,0.005696965405741481,8.847619679117032e-4,0.0014994491800059066,8.842722714678706e-4,3.8948829382240516e-4,0.002689054543322055,0.0013788086205275881,0.0036650542889752166,0.935061382873664,3.878743757516309e-4,454,August,Vol3,1916,August_Vol3_09_Current_Topics_Current_Topics_James_H._Anderson.txt,August_Vol3_09_Current_Topics_Current_Topics_James_H._Anderson.txt,Vol3,1916,August
452,5.307371538544373e-4,7.099285043766394e-4,0.0010441296154144813,7.956293085324962e-4,0.3464334677537034,0.0012169078116511238,5.676864721265981e-4,0.0013907296701021977,0.016600707308134115,0.006567185987685989,0.001444100420742823,8.265915684285214e-4,0.5168693232915909,0.001050790082208052,0.06469146736246914,8.107038271875348e-4,4.6583167455141163e-4,1.7210721743436976e-4,0.03713726895365067,6.747060161551571e-4,455,August,Vol3,1916,August_Vol3_10_Editorial_Editorial_Will_Conquering.txt,August_Vol3_10_Editorial_Editorial_Will_Conquering.txt,Vol3,1916,August
453,0.8058576934183015,1.8096269695009576e-4,5.849830203362103e-4,2.1700780786950376e-4,0.14498610730946462,0.00045461709900952865,0.0036685087793404607,2.659174420144686e-4,0.0022397168129462248,0.027099174552342568,6.472159673328686e-4,2.789674622816386e-4,0.0024904025967511685,0.0016714363512597805,0.004152425251827721,2.3502757383192069e-4,4.7030410160003145e-4,0.003974315939353215,2.5200239539677346e-4,2.732134217891247e-4,456,August,Vol3,1916,August_Vol3_11_Article_The_Toilers_Maud_Baggarley.txt,August_Vol3_11_Article_The_Toilers_Maud_Baggarley.txt,Vol3,1916,August
454,6.841101559009534e-5,2.005037840175762e-5,8.294562960725159e-5,1.1845559017387986e-4,2.0976173060662732e-4,1.7441924656054952e-4,2.5312637656141855e-4,0.017134234763815114,3.663589072812458e-5,0.815242724147328,3.283732940089203e-4,0.001831641219625097,3.5195812873098326e-4,0.11762608700893852,4.1883511978006943e-4,7.725548608324943e-4,9.674971509676813e-5,3.23740733703735e-4,0.04488740450305752,2.1890646853514676e-5,457,August,Vol3,1916,August_Vol3_12_Guide_Lessons_Guide_Lessons.txt,August_Vol3_12_Guide_Lessons_Guide_Lessons.txt,Vol3,1916,August
455,2.9139397059691346e-5,9.593343025796412e-5,4.681017126835683e-4,3.2203048275827325e-4,4.246618546299476e-4,0.05317809284977983,1.64011827707393e-4,0.0016106344869398523,4.523180666371096e-4,1.6470646142918385e-4,8.527234737809795e-4,1.1202889338701795e-4,1.1745038638282672e-4,6.378588992999498e-5,2.7564590549924655e-5,2.7033434843710014e-4,1.915975796114301e-4,5.117716663575797e-4,0.9408734846289957,6.962797268537692e-5,458,August,Vol3,1916,August_Vol3_Misc.txt,August_Vol3_Misc.txt,Vol3,1916,August
456,3.734970631331672e-5,8.833527062948178e-5,6.041708022221067e-4,5.733216814197215e-4,4.8555034608147284e-4,0.0020023249837744046,1.96592866475012e-4,0.0021595301600901445,8.476959003692557e-4,4.2339846663204313e-4,0.0016122430781616516,1.627742584386131e-4,2.4918326236417736e-4,1.641943593573923e-4,6.72072467655887e-5,5.846431508981933e-4,3.41183796968829e-4,7.495972901680097e-4,0.98856653129662575,8.417207624456847e-5,459,December,Vol3,1916,December_Vol3_00_BOARD.txt,December_Vol3_00_BOARD.txt,Vol3,1916,December
457,1.6066433034431435e-4,2.765293841578304e-4,5.321888802239357e-4,4.99864280525594e-4,0.0019385675783670153,0.9824476992665019,9.253302146952219e-4,0.0014218262573656166,8.274016981677801e-4,1.4571524540831616e-4,7.448690867316031e-4,2.3668719096422766e-4,4.60600505505183e-4,1.9012953513270473e-4,2.1547206315123294e-4,3.032320979140616e-4,3.9942184910684843e-4,0.0012910842415429537,0.006827677444830054,1.5503884936321786e-4,460,December,Vol3,1916,December_Vol3_00_CONTENTS.txt,December_Vol3_00_CONTENTS.txt,Vol3,1916,December
458,3.9758599965291903e-4,3.1062497267276873e-4,0.0017992960626532057,1.9389764313523756e-4,0.8180229836495818,0.03923849012969681,0.002183696049097582,4.2286088748274284e-4,0.04902483092219475,3.4499354714670054e-4,6.254400867734481e-4,1.406049086601276e-4,0.0044850820422533185,4.792539778539652e-4,0.07945093438467063,8.458400258447222e-5,3.9243550385670165e-4,3.5548535311548954e-4,0.0015164711543740944,5.304487225430926e-4,461,December,Vol3,1916,December_Vol3_01_Article_Similitude_Lulu_Greene_Richards.txt,December_Vol3_01_Article_Similitude_Lulu_Greene_Richards.txt,Vol3,1916,December
459,1.529722793895945e-5,3.7621887297375885e-6,3.412617414003967e-4,6.571995694327762e-4,7.132700154575409e-6,9.588687558191784e-5,2.0363295571188645e-4,1.290283953638878e-4,7.295962771441048e-4,2.2159501354849728e-4,0.8683620005106681,5.306901968793817e-5,4.0699813506985395e-4,2.845245695263164e-4,3.156893203444943e-5,0.026713036428639727,1.762022205658198e-4,0.09771841898500794,0.00381648526069374,3.330299309868737e-5,462,December,Vol3,1916,December_Vol3_02_Article_General_Conference_of_Relief_Society_Amy_Brown_Lyman.txt,December_Vol3_02_Article_General_Conference_of_Relief_Society_Amy_Brown_Lyman.txt,Vol3,1916,December
460,5.105425494715762e-5,1.0788167609094253e-4,7.487504631661591e-4,5.608038348539363e-4,9.772404790485945e-4,1.82532641404352e-4,4.628479633896919e-4,3.2271012755875607e-4,2.96132737664705e-4,0.7608682174262272,3.96936036259515e-4,1.987148714705825e-4,4.0121663808316294e-4,0.0013104355182244952,0.16762899202619988,4.380496232936458e-4,0.004078209790331243,4.19275935420257e-4,0.06052722263005693,2.277532630977913e-5,463,December,Vol3,1916,December_Vol3_03_Article_Reception_at_the_McCune_Home_Susa_Young_Gates.txt,December_Vol3_03_Article_Reception_at_the_McCune_Home_Susa_Young_Gates.txt,Vol3,1916,December
461,3.777371247853797e-4,1.2875797196395782e-4,9.891461608920943e-4,4.3916894893294316e-4,0.003207908397035434,4.403110138379635e-5,9.607966517063833e-4,2.2464859382547169e-4,0.0021656568904915323,0.35624277572028057,6.211892020400712e-4,7.528512717851174e-4,0.030318942897699694,0.009864965523478585,0.5917074478564988,9.834195566524864e-4,3.0691541571308077e-4,2.6560713709355743e-4,3.174756220906522e-4,8.055795565077928e-5,464,December,Vol3,1916,December_Vol3_04_Article_Nearest_and_Dearest_Ruth_Moench_Bell.txt,December_Vol3_04_Article_Nearest_and_Dearest_Ruth_Moench_Bell.txt,Vol3,1916,December
462,2.766924116549376e-4,1.2586518230059442e-4,2.580856228731838e-4,3.7013483918656143e-4,0.0011152783460593137,1.3731537210907951e-5,4.4736129167426315e-4,1.3828207245790048e-4,0.0013546607188706806,0.11523171567690381,6.573335146279846e-4,0.0011233475456654963,0.10341805162114409,0.033538884184805474,0.7352851137671977,0.005933064887698063,2.9374511939123874e-4,2.662004151697537e-4,7.328992936326741e-5,7.916131574481023e-5,465,December,Vol3,1916,December_Vol3_05_Article_How_Betty_Helped_Elsie_Chamberlain_Carroll.txt,December_Vol3_05_Article_How_Betty_Helped_Elsie_Chamberlain_Carroll.txt,Vol3,1916,December
463,3.221335435049341e-4,1.4258311241938104e-4,2.4114049615779948e-4,3.7178735670056594e-4,0.0012394766551402077,1.4036606098568726e-5,2.0884783138726956e-4,3.3018981906963996e-5,0.003332805846476964,0.0015603165636115157,2.9531458229364757e-4,1.6690054161378647e-4,0.8932669634788863,2.1180765188783443e-4,0.09781514084136038,5.051330036662854e-4,1.462806510950959e-4,3.913498600811594e-5,1.539030166322618e-5,7.178696812043312e-5,466,December,Vol3,1916,December_Vol3_06_Article_Proper_Guidance_of_Children_Lucy_W._Snow.txt,December_Vol3_06_Article_Proper_Guidance_of_Children_Lucy_W._Snow.txt,Vol3,1916,December
464,0.014603156389087548,7.770728323116919e-4,3.4559562604968657e-4,0.001128489858783479,2.812448891001593e-4,4.116906342073374e-4,0.017826360972965933,7.138792792773239e-4,5.777177129849213e-4,0.0011240602271468997,7.500259451414458e-4,0.005154240402231866,4.038149758737772e-4,0.42966573516284745,8.646121494787067e-4,0.0013312652989285582,0.5190847918563265,0.0038531700469008486,8.833890087669369e-4,2.1968673158889154e-4,467,December,Vol3,1916,December_Vol3_07_Current_Topics_Current_Topics_James_H._Anderson.txt,December_Vol3_07_Current_Topics_Current_Topics_James_H._Anderson.txt,Vol3,1916,December
465,4.088298380275227e-4,6.341131330547002e-4,0.0012043339295678092,0.0011086224354591794,0.005263361822394336,0.9646698070236,0.0021060817347173344,0.0028844014282960583,0.0021523915391231125,3.88481155358364e-4,0.0015556415229266503,5.812270057704258e-4,0.001299325373125774,5.594385244021942e-4,7.11860605842612e-4,6.855728858637902e-4,9.698162132817707e-4,0.002524775129110505,0.009934929520500912,3.569891795764953e-4,468,December,Vol3,1916,December_Vol3_08_Article_Christmas_Menus.txt,December_Vol3_08_Article_Christmas_Menus.txt,Vol3,1916,December
466,0.9321439148087339,4.6947566083812356e-5,4.009903854155232e-4,2.3720745495647616e-4,9.127417121917471e-5,1.1110919861482119e-4,0.0539554382054839,6.077851481416559e-5,0.0011675998781235052,4.310222245667241e-4,0.009137875543587573,6.923376831045537e-5,9.846213732957142e-4,2.3892292336459645e-4,6.255443528516575e-5,3.5453857712442664e-4,1.5731320891341217e-4,1.7829612927720706e-4,9.738281549652165e-5,7.297881733331551e-5,469,December,Vol3,1916,December_Vol3_10_Genealogy_Genealogical_Lesson_Boos.txt,December_Vol3_10_Genealogy_Genealogical_Lesson_Boos.txt,Vol3,1916,December
467,0.4077274806790187,0.002539857627478322,0.058373059059262274,0.002863499531259407,0.0071863855280779815,0.4665174061685857,0.009726318556124974,0.0021093382030058574,0.009430488994814988,0.0014192348498200638,0.003995097050631981,9.313898269646094e-4,0.007152699998269943,0.001283311123934404,0.0029165334838872287,0.0010292854245006926,0.0022814302936868315,0.0019219632300845125,0.009765081275117446,8.301390954741885e-4,470,December,Vol3,1916,December_Vol3_11_Article_Suggestive_List_of_Books_for_the_Family_Library.txt,December_Vol3_11_Article_Suggestive_List_of_Books_for_the_Family_Library.txt,Vol3,1916,December
468,0.42755781577002316,0.007595464494410875,0.0019267736066461301,0.001084546184301912,0.44994517213965524,0.013526251538750181,0.00438079073209938,7.668490200377415e-4,0.016372412419395983,0.0030885090551410707,0.0011319718315382162,0.0018595686158549367,0.01015128304779911,0.006512877298778335,0.023679607690927276,6.955245668365676e-4,0.026125021731321224,3.9021368160468533e-4,0.0022625699439360733,9.467766309416688e-4,471,December,Vol3,1916,December_Vol3_12_Editorial_Editorial_Peace_on_Earth.txt,December_Vol3_12_Editorial_Editorial_Peace_on_Earth.txt,Vol3,1916,December
469,7.966761820833604e-5,5.655535075956183e-5,1.2007376981802756e-4,2.4268019145012214e-4,4.4978593405554874e-4,0.7824748744897106,4.582146057228247e-4,0.023853237238250384,8.341770892094501e-5,0.09714526359133366,3.6911286072561995e-4,4.086250499915721e-4,3.4651153305713313e-4,3.2772622484484747e-4,1.1486478341957921e-4,5.073199424872674e-4,7.272000837586121e-5,6.442386786554585e-4,0.09220767759428332,3.7432825929153456e-5,472,December,Vol3,1916,December_Vol3_13_Article_Preview_of_Guide_Work_for_1916-17.txt,December_Vol3_13_Article_Preview_of_Guide_Work_for_1916-17.txt,Vol3,1916,December
470,8.370408542620484e-4,6.173886637076108e-4,1.2262137076977627e-4,3.8354779896744286e-4,0.0013682176940853664,0.4069074489397786,3.8254162679925206e-4,0.0010895801077272823,0.0011474497607393513,0.18728938002499307,8.030717429712885e-4,0.23191823801746214,0.11513244441202425,0.0010891478719941817,6.04612769565518e-4,0.001339624495085986,2.3772839411729233e-4,2.1119002012137493e-4,0.04809460625323557,4.2411918159251065e-4,473,December,Vol3,1916,December_Vol3_14_Guide_Lessons_Guide_Lessons.txt,December_Vol3_14_Guide_Lessons_Guide_Lessons.txt,Vol3,1916,December
471,3.088393855811253e-5,1.0252345604287116e-4,3.589640348655547e-4,3.0799322063806983e-4,5.107635860872984e-4,0.09611759535261935,1.7782083227565963e-4,0.0016686350847410812,5.136153610201863e-4,1.4450489830669728e-4,8.341929120909111e-4,1.1669923230284962e-4,1.2011450776829095e-4,5.694959670511948e-5,2.5971521923423028e-5,2.714128862601724e-4,2.0270699916031276e-4,5.858395574729641e-4,0.8977721840772467,8.062894391472113e-5,474,December,Vol3,1916,December_Vol3_Misc.txt,December_Vol3_Misc.txt,Vol3,1916,December
472,4.29558050158417e-5,1.0065543072019212e-4,6.768326064654929e-4,6.383292583302802e-4,5.544571542666063e-4,0.0021818315019031553,2.2316820996146425e-4,0.0022943612206182736,9.607302499418097e-4,4.7163406390959796e-4,0.0017566509381907046,1.8225048420855838e-4,2.860505152204682e-4,1.860627164319969e-4,7.922568949259595e-5,6.448640030633071e-4,3.8557218782910203e-4,8.200501051898574e-4,0.9874200319573713,9.428590186954584e-5,475,February,Vol3,1916,February_Vol3_00_BOARD.txt,February_Vol3_00_BOARD.txt,Vol3,1916,February
473,1.9049338657373764e-4,3.1394616211307216e-4,5.77970231300976e-4,5.212660978735226e-4,0.0024799240355037697,0.9826557904138173,0.0010832855528224766,0.0013596806909494158,0.0010077957831724784,1.534698441625345e-4,7.464409018053265e-4,2.5264032642585764e-4,5.536427197664345e-4,2.1056724336031174e-4,2.862653344788707e-4,2.99327554885058e-4,4.412608000550842e-4,0.0012648855301473825,0.005423304415569609,1.7804297521745464e-4,476,February,Vol3,1916,February_Vol3_00_CONTENTS.txt,February_Vol3_00_CONTENTS.txt,Vol3,1916,February
