row_index,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15
57,0.011569130072419349,0.0012799619575034628,0.011182215617216315,0.006973561215216134,0.6705882787753091,0.02435058582295339,0.01746400639205665,0.017606540599807145,0.007820158007403601,0.00256492612526362,0.2142334722450217,0.008426376938346102,1.778723842977136e-4,0.00487689758855052,8.860162586350272e-4
58,0.002286694788775838,3.761633139200307e-4,5.947993941342791e-4,0.0013746350311374996,0.06584283734867266,0.008489380493812369,0.002767871483525302,0.8464901428203597,3.162283596693701e-4,8.717295211809889e-4,0.06618859734618687,0.0021915414317967017,4.732429969922604e-5,0.0011141692090024904,0.0010478851581262718
59,6.413608553560428e-4,4.3550120069191044e-4,0.04409546435884077,0.04016183808583188,0.02550643845473449,0.03887468613534094,6.610627042960256e-4,2.692617173899698e-4,0.013576728050763669,0.21482156388512488,0.019878881219065465,0.0019743896494324948,2.4289476125976143e-4,0.5987459901540599,1.1393876781276452e-4
60,0.18164044934326684,8.981888280348167e-4,0.07002480830030672,0.019145536739312363,0.3525856960606794,0.05457741857896363,0.027368783499523673,0.0015812540617390477,0.001666278541590096,0.0566461874237829,0.021706038398101896,0.18689536064223544,1.1160356577416798e-4,0.02466233169385548,4.900643228335914e-4
61,2.5887558420377877e-4,0.10068458436973035,3.964145139413809e-4,0.7897880179180885,0.04636848686506249,0.006089330832421358,0.004568750544759706,0.001959482603185342,0.003541686844715266,0.0016977120990172645,0.03900642366037742,0.0021951965901108083,0.0022262560579328493,9.87066629354832e-4,2.317148870987782e-4
62,0.0035084053231917538,0.6553731601124769,0.004179288530953773,0.028179922255806233,0.06300073514903036,0.00633337179808989,0.20514640861308722,0.0015685562294149654,0.008888130360977358,0.0022697037933812956,0.010369285798911854,0.0068092468877244605,0.0018726626827892498,0.00220586567406096,2.952567901030078e-4
63,0.0027591905980614635,0.46841056887702204,0.005253414581984849,0.004620319013321096,0.009928648069524707,0.00189382527187428,0.4617698472548378,0.0016606042090987418,0.014495294015468917,5.311889740951719e-4,0.02277473863956005,0.0025745530059051976,0.0012471426397325813,0.0016427854895288644,4.378793599838859e-4
64,0.0016049311926900187,0.43880581748964104,2.0172164513209437e-4,0.0010729103887261635,0.0015344992391954921,5.664614303879416e-4,0.5510756272427382,4.0482767189780293e-4,8.304931837741077e-4,5.456901971868025e-5,0.002066810232165604,7.719730730264943e-4,5.347042267350371e-4,3.413940077407427e-4,1.3325995643048572e-4
65,0.0035225653731573254,0.6741817816263541,0.003023746644653556,0.011844564129052625,0.12770157572291232,0.008358025969875815,0.13472578736421673,0.003671664403819454,0.005972936938216477,0.0023977693113827686,0.013304003230872394,0.008752377359536804,7.986803741666722e-4,0.0014423503831450712,3.0217116863744245e-4
66,0.6380667255993209,8.57691318343655e-4,7.976375965733613e-4,5.661313545237238e-4,0.0019502662802405256,0.3338755524649089,9.82747551806023e-4,0.003696314774123103,0.0014659578779744338,0.0034465168365118717,0.007988318864430495,0.0031998093274846085,1.7393677593633878e-4,0.0025531741460208977,3.792192318014448e-4
67,0.00832730455519067,0.009766883632018771,0.24641203884853136,0.00403003791146987,0.26229809148271527,0.35436678546776434,0.005461299833782133,0.005062797154841434,0.005903030728292141,0.005989860784340172,0.08171631407380427,0.006282296153632001,7.524800235369987e-5,0.003964380827140687,3.436305441234676e-4
68,0.18062099785987226,7.531740818657077e-4,0.0025629058177695702,0.04026106067917861,0.07503510017438443,0.01637950206715546,0.026693990793843277,0.20153509679641693,0.0022862104698797977,0.0025498808356834136,0.337716876088506,0.0035695523803269996,9.259114831437671e-4,0.06674916846725704,0.042360572004716934
69,0.04398043796227112,0.0019830785102345483,0.0017253233973872645,0.005444392723049483,0.026585773229627848,0.6687019028772975,0.0028377620536540935,0.009061568503867842,0.010042313812269492,0.008713423455404053,0.20765376218522094,0.007973782802078293,5.964793761886229e-4,0.003883647934873699,8.163511765749507e-4
70,0.005783952906137501,6.148824443626915e-4,0.003572558877815638,0.003509455809495505,0.8348113933862348,0.09929683731924235,0.007869326965981208,0.0014063687804919734,4.3923241722051916e-4,0.03190703671484634,0.0072045781679460465,0.0024820280006675926,8.10262214364502e-6,0.0010067405495671799,8.750503784765238e-5
71,0.3455087047935398,3.2285557865775505e-4,0.1740143860563869,6.256456858833939e-4,0.09451003064655594,0.09320330485288451,0.007578531900302716,0.11721451149481936,0.0012491931993870676,0.01817314814566869,0.13046564004374733,0.004974167394266705,3.554989526389381e-5,0.010595889629018926,0.0015284406836171497
72,0.8022965919036896,0.0022459844536950806,0.0016403352246353098,0.001332951531617051,0.003867948119699201,0.05169077990229119,0.007181488403173332,0.02440773421684855,0.004811061248570065,0.0017875501334882527,0.07307401517992297,0.014791483968087079,0.0010220783256711355,0.007828606585434798,0.002021390803176107
