doc_id,filename,Title,Author,Article_Type,volume_num,year,issue,dominant_topic,topic_label,proportion_pct,strong_exemplar
1712,WE_Vol38_1909_Issue6_028_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,OUR SPECIALTY,Article,38,1909,6,6,International Women's Councils,95.1,TRUE
1740,WE_Vol38_1909_Issue7_026_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,OUR SPECIALTY,Article,38,1909,7,6,International Women's Councils,95.1,TRUE
747,WE_Vol34_1905_Issue4_023_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,34,1905,4,6,International Women's Councils,94.9,TRUE
1821,WE_Vol39_1910_Issue1_028_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO,OUR SPECIALTY,Article,39,1910,1,6,International Women's Councils,94.9,TRUE
1848,WE_Vol39_1910_Issue2_026_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,OUR SPECIALTY,Article,39,1910,2,6,International Women's Councils,94.9,TRUE
1902,WE_Vol39_1910_Issue4_025_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,OUR SPECIALTY,Article,39,1910,4,6,International Women's Councils,94.9,TRUE
1930,WE_Vol39_1910_Issue5_027_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,OUR SPECIALTY,Article,39,1910,5,6,International Women's Councils,94.9,TRUE
1984,WE_Vol39_1910_Issue7_025_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,OUR SPECIALTY,Article,39,1910,7,6,International Women's Councils,94.9,TRUE
2003,WE_Vol39_1910_Issue8_018_MILLENNIAL_STAR.txt,MILLENNIAL STAR.,Unknown,Article,39,1910,8,6,International Women's Councils,94.9,TRUE
2012,WE_Vol39_1910_Issue8_027_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,OUR SPECIALTY,Article,39,1910,8,6,International Women's Councils,94.9,TRUE
1417,WE_Vol37_1908_Issue4_018_NATIONAL_OCUNCIL_OF_WOMEN.txt,NATIONAL OCUNCIL OF WOMEN.,Unknown,Article,37,1908,4,6,International Women's Councils,94.8,TRUE
1560,WE_Vol38_1909_Issue1_030_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,38,1909,1,6,International Women's Councils,94.8,TRUE
1683,WE_Vol38_1909_Issue5_025_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,38,1909,5,6,International Women's Councils,94.8,TRUE
1769,WE_Vol38_1909_Issue8_028_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,38,1909,8,6,International Women's Councils,94.8,TRUE
2547,WE_Vol41_1912_Issue8_024_ELIZABETH_J_DURRANT.txt,ELIZABETH J. DURRANT.,Unknown,Article,41,1912,8,6,International Women's Councils,94.8,TRUE
1234,WE_Vol36_1907_Issue5_024_TO_BE_CONTINUED.txt,[TO BE CONTINUED.],Unknown,Article,36,1907,5,6,International Women's Councils,94.7,TRUE
1876,WE_Vol39_1910_Issue3_027_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,39,1910,3,6,International Women's Councils,94.5,TRUE
2415,WE_Vol41_1912_Issue3_004_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,41,1912,3,6,International Women's Councils,94.5,TRUE
2436,WE_Vol41_1912_Issue3_025_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,"R. K. THOMAS CO.,		67-69 MAIN STREET,",Unknown,Article,41,1912,3,6,International Women's Councils,94.5,TRUE
2548,WE_Vol41_1912_Issue8_025_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,"R K. THOMAS CO.,	67-69 MAIN STREET,",Unknown,Article,41,1912,8,6,International Women's Councils,94.5,TRUE
1356,WE_Vol37_1908_Issue1_024_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION.,OF EVERY DESCRIPTION,Article,37,1908,1,6,International Women's Councils,94.4,TRUE
1399,WE_Vol37_1908_Issue3_022_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION.,OF EVERY DESCRIPTION,Article,37,1908,3,6,International Women's Councils,94.4,TRUE
1502,WE_Vol37_1908_Issue7_027_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION.,OF EVERY DESCRIPTION,Article,37,1908,7,6,International Women's Councils,94.4,TRUE
1739,WE_Vol38_1909_Issue7_025_TO_BE_CONTINUED.txt,[TO BE CONTINUED.],Unknown,Article,38,1909,7,6,International Women's Councils,94.4,TRUE
1423,WE_Vol37_1908_Issue4_024_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION.,OF EVERY DESCRIPTION,Article,37,1908,4,6,International Women's Councils,94.2,TRUE
1913,WE_Vol39_1910_Issue5_010_NOTES_AND_NFWS.txt,NOTES AND NFWS.,Unknown,Article,39,1910,5,6,International Women's Councils,94.2,TRUE
1561,WE_Vol38_1909_Issue1_031_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION.,OF EVERY DESCRIPTION,Article,38,1909,1,6,International Women's Councils,94.1,TRUE
1684,WE_Vol38_1909_Issue5_026_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION.,OF EVERY DESCRIPTION,Article,38,1909,5,6,International Women's Councils,94.1,TRUE
2294,WE_Vol41_1912_Issue11_003_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,41,1912,11,6,International Women's Councils,94.1,TRUE
2490,WE_Vol41_1912_Issue6_010_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,41,1912,6,6,International Women's Councils,94.1,TRUE
2296,WE_Vol41_1912_Issue11_005_EMMELINE_B_WELLS.txt,EMMELINE B. WELLS.,EMMELINE B. WELLS,Article,41,1912,11,6,International Women's Councils,93.9,TRUE
1770,WE_Vol38_1909_Issue8_029_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION.,OF EVERY DESCRIPTION,Article,38,1909,8,6,International Women's Councils,93.8,TRUE
2222,WE_Vol40_1911_Issue7_003_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,40,1911,7,6,International Women's Councils,93.8,TRUE
2241,WE_Vol40_1911_Issue8_004_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,40,1911,8,6,International Women's Councils,93.8,TRUE
2268,WE_Vol40_1911_Issue9_004_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,40,1911,9,6,International Women's Councils,93.8,TRUE
1877,WE_Vol39_1910_Issue3_028_OF_EVERY_DESCRIPTION.txt,OF EVERY DESCRIPTION,OF EVERY DESCRIPTION,Article,39,1910,3,6,International Women's Councils,93.7,TRUE
450,WE_Vol33_1904_Issue3_019_LETTIE_FORSGREN_COR_SEC.txt,"LETTIE FORSGREN, Cor. Sec.",Unknown,Article,33,1904,3,6,International Women's Councils,93.5,TRUE
1943,WE_Vol39_1910_Issue6_012_OF_EVERY_DESCRIPTION_TRY_US.txt,OF EVERY DESCRIPTION. TRY US,OF EVERY DESCRIPTION. TRY US,Article,39,1910,6,6,International Women's Councils,93.5,TRUE
1654,WE_Vol38_1909_Issue4_025_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,WOMAN’S EXPONENT,Article,38,1909,4,6,International Women's Councils,93.4,TRUE
590,WE_Vol33_1904_Issue9_007_CALL_FOR_THE_FIFTH_TRIENNIAL_SES.txt,CALL FOR THE FIFTH TRIENNIAL SES-,WOMAN’S EXPONENT,Article,33,1904,9,6,International Women's Councils,93.3,TRUE
697,WE_Vol34_1905_Issue2_003_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,34,1905,2,6,International Women's Councils,93.3,TRUE
1377,WE_Vol37_1908_Issue2_021_TRY_US.txt,TRY US,TRY US,Article,37,1908,2,6,International Women's Councils,93.3,TRUE
1475,WE_Vol37_1908_Issue6_027_TRY_US.txt,TRY US,TRY US,Article,37,1908,6,6,International Women's Councils,93.3,TRUE
1605,WE_Vol38_1909_Issue2_023_TRY_US.txt,TRY US,TRY US,Article,38,1909,2,6,International Women's Councils,93.3,TRUE
527,WE_Vol33_1904_Issue6_014_MRS_CANDLAND.txt,MRS. CANDLAND.,WOMAN’S EXPONENT,Article,33,1904,6,6,International Women's Councils,93.2,TRUE
877,WE_Vol35_1906_Issue1_004_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,35,1906,1,6,International Women's Councils,93.2,TRUE
897,WE_Vol35_1906_Issue2_004_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,35,1906,2,6,International Women's Councils,93.2,TRUE
1881,WE_Vol39_1910_Issue4_004_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,39,1910,4,6,International Women's Councils,93.2,TRUE
1893,WE_Vol39_1910_Issue4_016_ANNIE_WELLS_CANNON_2.txt,ANNIE WELLS CANNON.,ANNIE WELLS CANNON,Article,39,1910,4,6,International Women's Councils,93.2,TRUE
2264,WE_Vol40_1911_Issue8_027_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,40,1911,8,6,International Women's Councils,93.2,TRUE
914,WE_Vol35_1906_Issue2_021_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,WOMAN’S EXPONENT,Article,35,1906,2,6,International Women's Councils,93.1,TRUE
1315,WE_Vol36_1907_Issue9_006_THE_EDITOR.txt,THE EDITOR.,Unknown,Article,36,1907,9,6,International Women's Councils,93.1,TRUE
2444,WE_Vol41_1912_Issue4_007_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,WOMAN’S EXPONENT,Article,41,1912,4,6,International Women's Councils,93.1,TRUE
1570,WE_Vol38_1909_Issue10_009_NOTES_AND_NEWS.txt,NOTES AND NEWS.,Unknown,Article,38,1909,10,6,International Women's Councils,93,TRUE
1629,WE_Vol38_1909_Issue3_024_TRY_US.txt,TRY US,TRY US,Article,38,1909,3,6,International Women's Councils,92.9,TRUE
1658,WE_Vol38_1909_Issue4_029_TRY_US.txt,TRY US,TRY US,Article,38,1909,4,6,International Women's Councils,92.9,TRUE
1741,WE_Vol38_1909_Issue7_027_TRY_US.txt,TRY US,TRY US,Article,38,1909,7,6,International Women's Councils,92.9,TRUE
1822,WE_Vol39_1910_Issue1_029_TRY_US.txt,TRY US,TRY US,Article,39,1910,1,6,International Women's Councils,92.9,TRUE
1985,WE_Vol39_1910_Issue7_026_TRY_US.txt,TRY US,TRY US,Article,39,1910,7,6,International Women's Councils,92.9,TRUE
2116,WE_Vol40_1911_Issue2_024_DR_ELLIS_R_SHIPP_S.txt,DR. ELLIS R. SHIPP’S,DR. ELLIS R. SHIPP’S,Article,40,1911,2,6,International Women's Councils,92.9,TRUE
1714,WE_Vol38_1909_Issue6_030_WOMAN_S_EXPONENT.txt,WOMAN ’S EXPONENT.,WOMAN ’S EXPONENT,Article,38,1909,6,6,International Women's Councils,92.5,TRUE
1849,WE_Vol39_1910_Issue2_027_TRY_US.txt,TRY US,TRY US,Article,39,1910,2,6,International Women's Councils,92.5,TRUE
1903,WE_Vol39_1910_Issue4_026_TRY_US.txt,TRY US,TRY US,Article,39,1910,4,6,International Women's Councils,92.5,TRUE
1931,WE_Vol39_1910_Issue5_028_TRY_US.txt,TRY US,TRY US,Article,39,1910,5,6,International Women's Councils,92.5,TRUE
2013,WE_Vol39_1910_Issue8_028_TRY_US.txt,TRY US.,TRY US,Article,39,1910,8,6,International Women's Councils,92.5,TRUE
1582,WE_Vol38_1909_Issue10_021_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,38,1909,10,6,International Women's Councils,92.4,TRUE
2204,WE_Vol40_1911_Issue6_009_ELIZABETH_S_WILCOX.txt,ELIZABETH S. WILCOX.,Unknown,Article,40,1911,6,6,International Women's Councils,92.4,TRUE
1056,WE_Vol35_1906_Issue8_003_ELLIS_REYNOLDS_SHIPP.txt,ELLIS REYNOLDS SHIPP.,ELLIS REYNOLDS SHIPP,Article,35,1906,8,6,International Women's Councils,92.3,TRUE
965,WE_Vol35_1906_Issue4_026_DR_ELLIS_R_SHIPP.txt,DR. ELLIS R. SHIPP,LADIES’ SPECIALIST,Article,35,1906,4,6,International Women's Councils,92.1,TRUE
2067,WE_Vol40_1911_Issue1_027_WOMEN_LAWYERS.txt,WOMEN LAWYERS.,Unknown,Article,40,1911,1,6,International Women's Councils,92,TRUE
1024,WE_Vol35_1906_Issue6_029_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,35,1906,6,6,International Women's Councils,91.9,TRUE
1508,WE_Vol37_1908_Issue8_006_LYDIA_D_ALDER_2.txt,LYDIA D. ALDER.,WOMAN’S EXPONENT,Article,37,1908,8,6,International Women's Councils,91.3,TRUE
105,WE_Vol32_1903_Issue12_019_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,MAY WRIGHT SEWALL,Article,32,1903,12,6,International Women's Councils,91,TRUE
460,WE_Vol33_1904_Issue3_029_CLASS_IN_MIDWIFERY.txt,CLASS IN MIDWIFERY,Unknown,Article,33,1904,3,6,International Women's Councils,89.9,TRUE
40,WE_Vol32_1903_Issue10_004_AMELIA_F_WARDOUP_ACT_SEC.txt,"AMELIA F. WARDOUP, Act. Sec.",WOMAN’S EXPONENT,Article,32,1903,10,6,International Women's Councils,89.8,TRUE
83,WE_Vol32_1903_Issue11_021_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,Unknown,Article,32,1903,11,6,International Women's Councils,89.5,TRUE
276,WE_Vol32_1903_Issue8_005_THE_INTERNATIONAL_COUNCIL_OF.txt,THE INTERNATIONAL COUNCIL OF,Unknown,Article,32,1903,8,6,International Women's Councils,89.2,TRUE
1117,WE_Vol36_1907_Issue1_007_ANONYMOUS.txt,ANONYMOUS,Unknown,Article,36,1907,1,6,International Women's Councils,89,TRUE
360,WE_Vol33_1904_Issue1_036_AND_NURSING.txt,AND NURSING.,Unknown,Article,33,1904,1,6,International Women's Councils,88.1,TRUE
2219,WE_Vol40_1911_Issue6_024_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,40,1911,6,6,International Women's Councils,88.1,TRUE
1620,WE_Vol38_1909_Issue3_015_INTERNATIONAL_COUNCIL_OF_WOMEN.txt,INTERNATIONAL COUNCIL OF WOMEN.,"MARIA M. OGILVIE GORDON,",Article,38,1909,3,6,International Women's Councils,87.7,TRUE
2394,WE_Vol41_1912_Issue2_013_GREAT_BODIES_MEET.txt,Great Bodies Meet,Unknown,Article,41,1912,2,6,International Women's Councils,87.7,TRUE
297,WE_Vol32_1903_Issue8_026_CLASS_IN_MIDWIFERY.txt,CLASS IN MIDWIFERY,Unknown,Article,32,1903,8,6,International Women's Councils,87,TRUE
323,WE_Vol32_1903_Issue8_052_CLASS_IN_MIDWIFERY_2.txt,CLASS IN MIDWIFERY,Unknown,Article,32,1903,8,6,International Women's Councils,87,TRUE
2069,WE_Vol40_1911_Issue1_029_OBSTETRICS.txt,OBSTETRICS,WOMAN’S EXPONENT,Article,40,1911,1,6,International Women's Councils,87,TRUE
431,WE_Vol33_1904_Issue2_037_OBSTETRICS.txt,OBSTETRICS,Unknown,Article,33,1904,2,6,International Women's Councils,86.9,TRUE
339,WE_Vol33_1904_Issue1_015_NOTES_AND_NEWS.txt,Notes and News,Unknown,Article,33,1904,1,6,International Women's Councils,86.6,TRUE
2318,WE_Vol41_1912_Issue12_006_NOTES_ABOUT_WOMEN.txt,NOTES ABOUT WOMEN.,Unknown,Article,41,1912,12,6,International Women's Councils,86.1,TRUE
492,WE_Vol33_1904_Issue5_005_PEACE_PROPOSALS.txt,Peace Proposals,WOMAN’S EXPONENT,Article,33,1904,5,6,International Women's Councils,85.7,TRUE
1726,WE_Vol38_1909_Issue7_012_NOTES_AND_NEWS.txt,NOTES AND NEWS.,Unknown,Article,38,1909,7,6,International Women's Councils,85.2,TRUE
2126,WE_Vol40_1911_Issue3_005_ALICE_LOUISE_REYNOLDS.txt,ALICE LOUISE REYNOLDS.,ALICE LOUISE REYNOLDS,Article,40,1911,3,6,International Women's Councils,85.1,TRUE
1053,WE_Vol35_1906_Issue7_025_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,35,1906,7,6,International Women's Councils,84.9,TRUE
2118,WE_Vol40_1911_Issue2_026_OBSTETRICS_2.txt,OBSTETRICS,Unknown,Article,40,1911,2,6,International Women's Councils,84.6,TRUE
456,WE_Vol33_1904_Issue3_025_OBSTETRICS.txt,OBSTETRICS,Unknown,Article,33,1904,3,6,International Women's Councils,84.5,TRUE
484,WE_Vol33_1904_Issue3_053_OBSTETRICS_2.txt,OBSTETRICS,Unknown,Article,33,1904,3,6,International Women's Councils,84.5,TRUE
1843,WE_Vol39_1910_Issue2_021_THE_BRUSSELS_CONGRESS.txt,THE BRUSSELS CONGRESS.,Unknown,Article,39,1910,2,6,International Women's Councils,83.6,TRUE
269,WE_Vol32_1903_Issue7_017_NOTICE_TO_SECRETARIES.txt,Notice to Secretaries,Unknown,Article,32,1903,7,6,International Women's Councils,83.3,TRUE
1374,WE_Vol37_1908_Issue2_018_I_W_S_A.txt,I. W. S. A,Unknown,Article,37,1908,2,6,International Women's Councils,83.1,TRUE
2555,WE_Vol41_1912_Issue9_007_SIGNED_WASATCH_STAKE_RELIEF_SOCIETY.txt,Signed: WASATCH STAKE RELIEF SOCIETY.,Unknown,Relief Society Report,41,1912,9,6,International Women's Councils,82.8,TRUE
86,WE_Vol32_1903_Issue11_024_AND_NURSING.txt,AND NURSING.,Unknown,Article,32,1903,11,6,International Women's Councils,82.5,TRUE
1265,WE_Vol36_1907_Issue7_005_LINDA_N_BENSON_REC_SEC.txt,"LINDA N. BENSON, Rec. Sec.",WOMAN’S EXPONENT,Article,36,1907,7,6,International Women's Councils,81.5,TRUE
562,WE_Vol33_1904_Issue8_007_RICHARD_D_ANDREWS.txt,RICHARD D. ANDREWS.,Unknown,Article,33,1904,8,6,International Women's Councils,81.4,TRUE
1445,WE_Vol37_1908_Issue5_022_CAROLINE_C_R_WELLS.txt,CAROLINE C. R. WELLS.,Unknown,Article,37,1908,5,6,International Women's Councils,81.3,TRUE
330,WE_Vol33_1904_Issue1_006_SISTER_MAINS.txt,SISTER MAINS.,Unknown,Article,33,1904,1,6,International Women's Councils,81.2,TRUE
1820,WE_Vol39_1910_Issue1_027_DR_ROBERTS_SCHOOL_OF_NURSING.txt,DR ROBERTS’ SCHOOL OF NURSING,"MARGARET C. ROBERTS, M. D.,",Article,39,1910,1,6,International Women's Councils,81.2,TRUE
62,WE_Vol32_1903_Issue10_026_CLASS_IN_MIDWIFERY.txt,CLASS IN MIDWIFERY,Unknown,Article,32,1903,10,6,International Women's Councils,81,TRUE
1511,WE_Vol37_1908_Issue8_009_INTERNATIONAL_COUNCIL_QUINQUEN.txt,INTERNATIONAL COUNCIL QUINQUEN-,Unknown,Article,37,1908,8,6,International Women's Councils,81,TRUE
357,WE_Vol33_1904_Issue1_033_OBSTETRICS.txt,OBSTETRICS,Unknown,Article,33,1904,1,6,International Women's Councils,80.8,TRUE
783,WE_Vol34_1905_Issue6_012_GOVERNERS_ON_WOMAN_SUFFRAGE.txt,GOVERNERS ON WOMAN SUFFRAGE.,Unknown,Article,34,1905,6,6,International Women's Councils,80.3,TRUE
2324,WE_Vol41_1912_Issue12_012_NATIONAL_SUFFRAGE_ASSOCIATION.txt,National Suffrage Association,that association. The suffrage women,Article,41,1912,12,6,International Women's Councils,80.2,TRUE
202,WE_Vol32_1903_Issue5_004_INTERNATIONAL_COUNCIL_OF_WOMEN.txt,International Council of Women,WOMAN’S EXPONENT,Article,32,1903,5,6,International Women's Councils,79.9,TRUE
1875,WE_Vol39_1910_Issue3_026_NOTES_AND_NEWS_2.txt,NOTES AND NEWS.,Unknown,Article,39,1910,3,6,International Women's Councils,79.9,TRUE
2375,WE_Vol41_1912_Issue14_013_NOTICE.txt,Notice,WOMAN’S EXPONENT,Article,41,1912,14,6,International Women's Councils,79.9,TRUE
1909,WE_Vol39_1910_Issue5_006_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,39,1910,5,6,International Women's Councils,79.7,TRUE
2178,WE_Vol40_1911_Issue5_009_NOTES_AND_NEWS_2.txt,NOTES AND NEWS.,Unknown,Article,40,1911,5,6,International Women's Councils,79.7,TRUE
1317,WE_Vol36_1907_Issue9_008_NELLIE_BECROFT.txt,NELLIE BECROFT.,Unknown,Article,36,1907,9,6,International Women's Councils,78.7,TRUE
1541,WE_Vol38_1909_Issue1_011_LYDIA_D_ALDER.txt,LYDIA D. ALDER.,Unknown,Article,38,1909,1,6,International Women's Councils,78.3,TRUE
2149,WE_Vol40_1911_Issue4_006_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,WOMAN’S EXPONENT,Article,40,1911,4,6,International Women's Councils,78.3,TRUE
207,WE_Vol32_1903_Issue5_009_WOMAN_S_COUNCIL.txt,Woman’s Council,Unknown,Article,32,1903,5,6,International Women's Councils,78.1,TRUE
2018,WE_Vol39_1910_Issue9_005_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,39,1910,9,6,International Women's Councils,77.7,TRUE
60,WE_Vol32_1903_Issue10_024_THE_INTERNATIONAL_COUNCIL_OF.txt,THE INTERNATIONAL COUNCIL OF,WOMAN’S EXPONENT,Article,32,1903,10,6,International Women's Councils,77.6,TRUE
2327,WE_Vol41_1912_Issue12_015_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,WOMAN’S EXPONENT,Article,41,1912,12,6,International Women's Councils,77.5,TRUE
2195,WE_Vol40_1911_Issue5_026_NOTES_ABOUT_WOMEN.txt,Notes About Women,WOMAN’S EXPONENT,Article,40,1911,5,6,International Women's Councils,77.4,TRUE
308,WE_Vol32_1903_Issue8_037_EDITORIAL_NOTES.txt,EDITORIAL NOTES.,Unknown,Editorial,32,1903,8,6,International Women's Councils,77.1,TRUE
2021,WE_Vol39_1910_Issue9_008_NOTES_AND_NEWS_2.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,39,1910,9,6,International Women's Councils,77.1,TRUE
902,WE_Vol35_1906_Issue2_009_MRS_IDA_H_HARPER.txt,MRS. IDA H. HARPER.,Unknown,Article,35,1906,2,6,International Women's Councils,77,TRUE
1223,WE_Vol36_1907_Issue5_013_NOTES_AND_NEWS_2.txt,NOTES AND NEWS.,Unknown,Article,36,1907,5,6,International Women's Councils,76.7,TRUE
2174,WE_Vol40_1911_Issue5_005_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,40,1911,5,6,International Women's Councils,76.7,TRUE
871,WE_Vol34_1905_Issue9_030_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,34,1905,9,6,International Women's Councils,76.6,TRUE
2289,WE_Vol41_1912_Issue1_021_DR_MARGARET_C_ROBERTS.txt,DR. MARGARET C. ROBERTS,"DR. MARGARET C. ROBERTS,",Article,41,1912,1,6,International Women's Councils,75.6,TRUE
177,WE_Vol32_1903_Issue4_009_NOTES.txt,Notes,Unknown,Article,32,1903,4,6,International Women's Councils,75.2,TRUE
1460,WE_Vol37_1908_Issue6_012_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,Unknown,Article,37,1908,6,6,International Women's Councils,75.2,TRUE
555,WE_Vol33_1904_Issue7_026_RELIEF_SOCIETY_NOTICE.txt,RELIEF SOCIETY NOTICE.,Unknown,Relief Society Report,33,1904,7,6,International Women's Councils,75.1,TRUE
668,WE_Vol34_1905_Issue1_018_R_K_THOMAS_DRY_GOODS_CO.txt,R. K. THOMAS DRY GOODS CO.,Unknown,Article,34,1905,1,6,International Women's Councils,74.7,TRUE
1868,WE_Vol39_1910_Issue3_019_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,39,1910,3,6,International Women's Councils,74.7,TRUE
1662,WE_Vol38_1909_Issue5_004_RESUME_SIXTH_TRIENNIAL_TRANSAC.txt,RESUME SIXTH TRIENNIAL TRANSAC-,WOMAN’S EXPONENT,Article,38,1909,5,6,International Women's Councils,74.3,TRUE
2552,WE_Vol41_1912_Issue9_004_CLASS_IN_OBSTETRICS_AND_NURSING.txt,CLASS IN OBSTETRICS AND NURSING.,Unknown,Article,41,1912,9,6,International Women's Councils,73.9,TRUE
517,WE_Vol33_1904_Issue6_004_THE_EDITOR.txt,THE EDITOR.,WOMAN’S EXPONENT,Article,33,1904,6,6,International Women's Councils,73.7,TRUE
1418,WE_Vol37_1908_Issue4_019_PRESS_COMMENT.txt,PRESS COMMENT.,Unknown,Article,37,1908,4,6,International Women's Councils,73.5,TRUE
1078,WE_Vol35_1906_Issue8_025_LINDA_M_BENSON_REC_SEC.txt,"LINDA M. BENSON, Rec. Sec,",WOMAN’S EXPONENT,Article,35,1906,8,6,International Women's Councils,72.9,TRUE
1552,WE_Vol38_1909_Issue1_022_TWO_SECRETARYSHIPS_TO_BE_FILLED.txt,Two Secretaryships to be Filled,WOMAN’S EXPONENT,Article,38,1909,1,6,International Women's Councils,72.6,TRUE
2288,WE_Vol41_1912_Issue1_020_ROSA_M_LAZENBY.txt,ROSA M. LAZENBY.,Unknown,Article,41,1912,1,6,International Women's Councils,72.6,TRUE
984,WE_Vol35_1906_Issue5_018_FEDERAL_SUFFRAGE_BILL_H_R_5360.txt,FEDERAL SUFFRAGE BILL H. R. 5360.,the Constitution in the people of the,Article,35,1906,5,6,International Women's Councils,72.5,TRUE
1113,WE_Vol36_1907_Issue1_003_RUTH_MAY_FOX.txt,RUTH MAY FOX.,Unknown,Article,36,1907,1,6,International Women's Councils,72.3,TRUE
2049,WE_Vol40_1911_Issue1_009_NOTES_AND_NEWS.txt,Notes and News,Unknown,Article,40,1911,1,6,International Women's Councils,72.2,TRUE
1061,WE_Vol35_1906_Issue8_008_NOTES_AND_NEWS.txt,Notes and News,Unknown,Article,35,1906,8,6,International Women's Councils,72.1,TRUE
390,WE_Vol33_1904_Issue11_030_THE_NATIONAL_CONVENTION.txt,The National Convention,"HARRIET TAYLOR UPTON,",Board/Meeting,33,1904,11,6,International Women's Councils,72,TRUE
2501,WE_Vol41_1912_Issue6_021_NOTES_AND_NEWS.txt,NOTES AND NEWS.,Unknown,Article,41,1912,6,6,International Women's Councils,71.4,TRUE
2298,WE_Vol41_1912_Issue11_007_NOTES_AND_NEWS.txt,NOTES AND NEWS.,Unknown,Article,41,1912,11,6,International Women's Councils,70.9,TRUE
1755,WE_Vol38_1909_Issue8_014_NOTES_AND_NEWS.txt,Notes and News,Unknown,Article,38,1909,8,6,International Women's Councils,70.6,TRUE
1221,WE_Vol36_1907_Issue5_011_EMMELINE_B_WELLS.txt,EMMELINE B. WELLS.,EMMELINE B. WELLS,Article,36,1907,5,6,International Women's Councils,70.5,TRUE
