row_index,bertopic_topic,bertopic_prob
789,0,0.4541642574598394
790,-1,0.0
791,0,1.0
792,-1,0.0
793,0,0.48595452646722864
794,15,1.0
795,-1,0.0
796,6,0.9652009677593051
797,0,1.0
798,0,1.0
799,-1,0.0
800,-1,0.0
801,18,0.8380373656716001
802,25,1.0
803,22,1.0
804,4,1.0
805,23,1.0
806,17,1.0
807,4,0.9798321244195805
808,29,1.0
809,-1,0.0
810,12,1.0
811,12,0.8695185916016924
812,-1,0.0
813,-1,0.0
814,-1,0.0
815,0,0.7420528196975302
816,0,0.8311695858068989
817,1,0.923120443424032
818,11,0.6523526084980784
819,19,0.31036177395410125
820,-1,0.0
821,5,0.8575089332513599
822,1,0.9272508256575427
823,1,1.0
824,1,1.0
825,-1,0.0
826,27,1.0
827,0,0.5410169686096942
828,-1,0.0
829,-1,0.0
830,0,0.4675306687096355
831,-1,0.0
832,12,0.9459497131716968
833,6,1.0
834,13,0.3767945514892124
835,23,0.8668123391500423
836,29,1.0
837,-1,0.0
838,9,0.8369107662031097
839,-1,0.0
840,15,0.7080938169919859
841,-1,0.0
842,2,0.9506234069911683
843,-1,0.0
844,21,0.9221245323087943
845,13,1.0
846,24,1.0
847,11,0.955370284567439
848,-1,0.0
849,5,1.0
850,13,1.0
851,0,1.0
852,1,1.0
853,1,1.0
854,1,1.0
855,-1,0.0
856,-1,0.0
