topic_num,topic_label,proportion,doc_id,filename,Title,Author,Article_Type,volume,year,month,corpus,publication,proportion_pct
5,Topic 5: War News & Commentary,0.9716335182964345,3743,January_Vol5_15a_Current_Topics_Current_Topics.txt,Topics Current Topics,James H. Anderson,Current Topics,Vol5,1918,January,Relief_Society_Magazine,Relief Society Magazine,97.16
5,Topic 5: War News & Commentary,0.9697179420029218,3716,February_Vol5_12_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,96.97
5,Topic 5: War News & Commentary,0.9683901384531404,4528,October_Vol8_14_Article_World_Happenings_James_H._Anderson.txt,World Happenings James H. Anderson,James H. Anderson,Article,Vol8,1921,October,Relief_Society_Magazine,Relief Society Magazine,96.84
5,Topic 5: War News & Commentary,0.9651265265536133,4544,September_Vol8_13_Article_World_Happenings_James_H._Anderson.txt,World Happenings James H. Anderson,James H. Anderson,Article,Vol8,1921,September,Relief_Society_Magazine,Relief Society Magazine,96.51
5,Topic 5: War News & Commentary,0.9622258086994395,4246,June_Vol7_04_Article_On_the_Watch_Tower_James_H._Anderson.txt,On the Watch Tower James H. Anderson,James H. Anderson,Article,Vol7,1920,June,Relief_Society_Magazine,Relief Society Magazine,96.22
5,Topic 5: War News & Commentary,0.9593439387463218,3423,August_Vol4_14_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,95.93
5,Topic 5: War News & Commentary,0.9586654981141506,4059,May_Vol6_14_On_the_Watch_Tower_James_H._Anderson.txt,the Watch Tower James H. Anderson,,Article,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,95.87
5,Topic 5: War News & Commentary,0.9557648354773814,3905,August_Vol6_05_On_the_Watch_Tower_James_H._Anderson.txt,the Watch Tower James H. Anderson,,Article,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,95.58
5,Topic 5: War News & Commentary,0.9539383843473953,3467,February_Vol4_13_Article_Memories_Marie_Jensen.txt,Memories Marie Jensen,,Article,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,95.39
5,Topic 5: War News & Commentary,0.9500393990131984,3363,October_Vol3_09_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol3,1916,October,Relief_Society_Magazine,Relief Society Magazine,95
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9880088622353196,3079,March_Vol2_17a_Guide_Lessons_Theology_and_Testimony_-_Lesson_II_Repentance.txt,Theology and Testimony - Lesson II Repentance,,Guide,Vol2,1915,March,Relief_Society_Magazine,Relief Society Magazine,98.8
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9757830682944693,2750,December_Vol10_07b_Guide_Lessons_Guide_Lessons_for_February_a_a.txt,Guide Lessons for February,,Guide,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,97.58
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9757830682944693,2755,December_Vol10_08a_Guide_Lessons_Guide_Lessons_for_February.txt,Guide Lessons for February,,Guide,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,97.58
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9702548868239617,2815,July_Vol10_08e_Guide_Lessons_Guide_Lessons_for_September_a.txt,Guide Lessons for September,,Guide,Vol10,1923,July,Relief_Society_Magazine,Relief Society Magazine,97.03
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9702548868239617,2819,July_Vol10_11a_Guide_Lessons_Guide_Lessons_for_September_a.txt,Guide Lessons for September,,Guide,Vol10,1923,July,Relief_Society_Magazine,Relief Society Magazine,97.03
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9660404226335124,3091,May_Vol2_06b_Guide_Lessons_Guide_Lessons_-_Lesson_II_-_Baptism_for_the_Dead.txt,Guide Lessons - Lesson II - Baptism for the Dead,,Guide,Vol2,1915,May,Relief_Society_Magazine,Relief Society Magazine,96.6
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9601098470065056,2920,October_Vol10_14b_Guide_Lessons_Guide_Lessons_for_December_-_Lesson_I_-_Theology_Lesson_-_Th.txt,Guide Lessons for December - Lesson I - Theology Lesson - Th,,Guide,Vol10,1923,October,Relief_Society_Magazine,Relief Society Magazine,96.01
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.957559367644718,4779,September_Vol9_14a_Guide_Lessons_LESSON_I_-_Theology_and_Testimony_-_MIRACLESPART_IITHE_MIRAC.txt,LESSON I - Theology and Testimony - MIRACLESPART IITHE MIRAC,,Guide,Vol9,1922,September,Relief_Society_Magazine,Relief Society Magazine,95.76
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9567716335795244,3957,January_Vol6_06_Vision_of_the_Redemption_of_the_Dead.txt,of the Redemption of the Dead,Joseph F. Smith,Article,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,95.68
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9557694449074546,2820,July_Vol10_11a_Guide_Lessons_Guide_Lessons_for_September_c_c_c_c_a.txt,Guide Lessons for September,,Guide,Vol10,1923,July,Relief_Society_Magazine,Relief Society Magazine,95.58
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9520861725142427,3059,June_Vol2_14a_Guide_Lessons_Theology_and_Testimony_-_The_Laying_on_of_Hands.txt,Theology and Testimony - The Laying on of Hands,,Guide,Vol2,1915,June,Relief_Society_Magazine,Relief Society Magazine,95.21
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9500916887011861,3680,December_Vol5_04_Article_Salvation_for_the_Living_and_the_Dead_Joseph_F._Smith.txt,Salvation for the Living and the Dead Joseph F. Smith,,Article,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,95.01
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9488070289830264,2751,December_Vol10_07b_Guide_Lessons_Guide_Lessons_for_February_b.txt,Guide Lessons for February,,Guide,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,94.88
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9484934843889121,3698,December_Vol5_16_Art_We_Are_All_God_S.txt,We Are All God's Children Grace Ingles Frost,,Article,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,94.85
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9441231601474821,2799,January_Vol10_18b_Guide_Lessons_Work_and_Business.txt,Work and Business,,Guide,Vol10,1923,January,Relief_Society_Magazine,Relief Society Magazine,94.41
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9419978137031804,4424,January_Vol8_11b_Guide_Lessons_Guide_Lessons_for_March_a_a.txt,Guide Lessons for March,,Guide,Vol8,1921,January,Relief_Society_Magazine,Relief Society Magazine,94.2
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9369613190227336,382,WE_Vol33_1904_Issue11_022_ANN_T_WALKER.txt,ANN T. WALKER.,"ANN T. WALKER,",Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,93.7
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9292972147235878,3679,December_Vol5_03b_Article_Salvation_for_the_Living_and_the_Dead.txt,Salvation for the Living and the Dead,Joseph F. Smith,Article,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,92.93
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9263218496582574,1362,WE_Vol37_1908_Issue2_006_A_BLESSING_PENNED_LONG_AGO.txt,A BLESSING PENNED LONG AGO.,Unknown,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,92.63
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9191257480768397,4599,December_Vol9_06b_Guide_Lessons_Guide_Lessons_for_December_c.txt,Guide Lessons for December,,Guide,Vol9,1922,December,Relief_Society_Magazine,Relief Society Magazine,91.91
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9191257480768397,4600,December_Vol9_06b_Guide_Lessons_Guide_Lessons_for_December_d.txt,Guide Lessons for December,,Guide,Vol9,1922,December,Relief_Society_Magazine,Relief Society Magazine,91.91
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9157382915297689,4264,March_Vol7_10b_Guide_Lessons_Guide_Lessons_a_a.txt,Guide Lessons,,Guide,Vol7,1920,March,Relief_Society_Magazine,Relief Society Magazine,91.57
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9155911294765924,4204,February_Vol7_09e_Guide_Lessons_Guide_Lessons_a_a.txt,Guide Lessons,,Guide,Vol7,1920,February,Relief_Society_Magazine,Relief Society Magazine,91.56
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9155911294765924,4224,January_Vol7_09b_Guide_Lessons_Guide_Lessons_-_Lesson_I_Genealogy_and_Testimony.txt,Guide Lessons - Lesson I Genealogy and Testimony,,Guide,Vol7,1920,January,Relief_Society_Magazine,Relief Society Magazine,91.56
6,Topic 6: Gospel Doctrine & Spiritual Kingdom,0.9116415925186441,4124,September_Vol6_06b_Article_Objections_to_Temple_Work.txt,Objections to Temple Work,,Article,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,91.16
7,Topic 7: Genealogy and Religious History,0.9861305733851622,3908,August_Vol6_06d_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_Welsh_Surnames_a_a.txt,Guide Lessons - Lesson III Genealogy - Welsh Surnames,,Genealogy,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,98.61
7,Topic 7: Genealogy and Religious History,0.9846130197703478,3697,December_Vol5_15d_Genealogy_Lesson_III_-_How_a_Great_English_Battle_Started_Surnames_in.txt,Lesson III - How a Great English Battle Started Surnames in,,Genealogy,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,98.46
7,Topic 7: Genealogy and Religious History,0.9758271335504944,3859,October_Vol5_13c_Guide_Lessons_LESSON_III_Genealogy_ADDED_OR_SURNAMES_THEIR_ORIGIN.txt,LESSON III Genealogy ADDED OR SURNAMES THEIR ORIGIN,,Guide,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,97.58
7,Topic 7: Genealogy and Religious History,0.9737017902338917,3858,October_Vol5_13b_Guide_Lessons_LESSON_II_Work_and_Business.txt,LESSON II Work and Business,,Guide,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,97.37
7,Topic 7: Genealogy and Religious History,0.9737017902338917,3879,September_Vol5_14b_Guide_Lessons_LESSON_II_Work_and_Business.txt,LESSON II Work and Business,,Guide,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,97.37
7,Topic 7: Genealogy and Religious History,0.9646218001149167,3972,January_Vol6_20c_Genealogy_LESSON_III_Genealogy_SCOTCH_AND_IRISH_SURNAMES.txt,LESSON III Genealogy SCOTCH AND IRISH SURNAMES,,Genealogy,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,96.46
7,Topic 7: Genealogy and Religious History,0.9540985225443978,4111,October_Vol6_20d_Guide_Lessons_Lesson_III_-_Genealogy_-_Scandinavian_Surnames.txt,Lesson III - Genealogy - Scandinavian Surnames,,Guide,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,95.41
7,Topic 7: Genealogy and Religious History,0.9511312879836337,3947,February_Vol6_17d_Genealogy_Guide_Lessons_-_Lesson_III_-_Genealogy.txt,Guide Lessons - Lesson III - Genealogy,,Genealogy,Vol6,1919,February,Relief_Society_Magazine,Relief Society Magazine,95.11
7,Topic 7: Genealogy and Religious History,0.9510850614178374,3450,December_Vol4_16b_Guide_Lessons_Guide_Lessons_a_a_a_a_a.txt,Guide Lessons,,Guide,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,95.11
7,Topic 7: Genealogy and Religious History,0.9379437199666447,4083,November_Vol6_12c_Genealogy_LESSON_III_Genealogy_ORIENTAL_PAGAN_SURNAMES.txt,LESSON III Genealogy ORIENTAL PAGAN SURNAMES,,Genealogy,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,93.79
7,Topic 7: Genealogy and Religious History,0.9361783679934739,4062,May_Vol6_15d_Genealogy_Lesson_III_Genealogy_-_Surnames_Derived_from_Trades_and_Occu.txt,Lesson III Genealogy - Surnames Derived from Trades and Occu,,Genealogy,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,93.62
7,Topic 7: Genealogy and Religious History,0.9262335207426323,3572,May_Vol4_11c_Genealogy_Lesson_III_-_Genealogy_-_Prefixes_and_Suffixes_Compound_Surn.txt,Lesson III - Genealogy - Prefixes and Suffixes Compound Surn,,Genealogy,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,92.62
7,Topic 7: Genealogy and Religious History,0.8987924185445546,2857,March_Vol10_18c_Guide_Lessons_Guide_Lessons_for_May_-_Lesson_III_-_The_Sketch_Book.txt,Guide Lessons for May - Lesson III - The Sketch Book,,Guide,Vol10,1923,March,Relief_Society_Magazine,Relief Society Magazine,89.88
7,Topic 7: Genealogy and Religious History,0.8767250337062974,3924,December_Vol6_07e_Guide_Lessons_Literature_Lesson_I_-_Introductory_to_Tennyson_and_Browning.txt,Literature Lesson I - Introductory to Tennyson and Browning,,Guide,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,87.67
7,Topic 7: Genealogy and Religious History,0.8684590472900907,3131,October_Vol2_09b_Genealogy_Genealogy_-_Sources_of_Information.txt,Genealogy - Sources of Information,,Genealogy,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,86.85
7,Topic 7: Genealogy and Religious History,0.8680601772100868,4136,September_Vol6_16c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_-_French_Surnames.txt,Guide Lessons - Lesson III Genealogy - French Surnames,,Guide,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,86.81
7,Topic 7: Genealogy and Religious History,0.8579091147213835,3590,November_Vol4_11e_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_b.txt,Guide Lessons - Lesson III Genealogy and Literature,,Guide,Vol4,1917,November,Relief_Society_Magazine,Relief Society Magazine,85.79
7,Topic 7: Genealogy and Religious History,0.8565231877349345,2644,V1_1914_Jun_02_Gen_Genealogy.txt,Genealogy,,Genealogy,Vol1,1914,June,Relief_Society_Magazine,Relief Society Magazine,85.65
7,Topic 7: Genealogy and Religious History,0.8435971671124933,4039,March_Vol6_14c_Guide_Lessons_LESSON_III_Genealogy_Third_Week_in_April_PEOPLE_SURNAMED_THE.txt,LESSON III Genealogy Third Week in April PEOPLE SURNAMED THE,,Guide,Vol6,1919,March,Relief_Society_Magazine,Relief Society Magazine,84.36
7,Topic 7: Genealogy and Religious History,0.8418847866414388,3427,August_Vol4_17b_Guide_Lessons_Lesson_II_Work_and_Business.txt,Lesson II Work and Business,,Guide,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,84.19
7,Topic 7: Genealogy and Religious History,0.8133153775391433,3442,December_Vol4_09c_Genealogy_Race_History_-_Disobedient_Races_Descended_from_Shem.txt,Race History - Disobedient Races Descended from Shem,,Genealogy,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,81.33
7,Topic 7: Genealogy and Religious History,0.8102228575794505,3493,January_Vol4_14d_Guide_Lessons_Guide_Lessons_c_a_c_c_a.txt,Guide Lessons,,Guide,Vol4,1917,January,Relief_Society_Magazine,Relief Society Magazine,81.02
7,Topic 7: Genealogy and Religious History,0.8102228575794505,3494,January_Vol4_14d_Guide_Lessons_Guide_Lessons_d.txt,Guide Lessons,,Guide,Vol4,1917,January,Relief_Society_Magazine,Relief Society Magazine,81.02
7,Topic 7: Genealogy and Religious History,0.8095273906540575,3803,March_Vol5_18c_Genealogy_Guide_Lessons_-_Lesson_III_Genealogy_-_History_Beginnings_in_b_b.txt,Guide Lessons - Lesson III Genealogy - History Beginnings in,,Genealogy,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,80.95
7,Topic 7: Genealogy and Religious History,0.7964841107859837,3551,March_Vol4_14c_Guide_Lessons_Guide_Lessons_-_Lesson_III_Genealogy_and_Literature_a.txt,Guide Lessons - Lesson III Genealogy and Literature,,Guide,Vol4,1917,March,Relief_Society_Magazine,Relief Society Magazine,79.65
8,Topic 8: Moral Education & Character Development,0.9833209420135901,4205,February_Vol7_09e_Guide_Lessons_Guide_Lessons_b.txt,Guide Lessons,,Guide,Vol7,1920,February,Relief_Society_Magazine,Relief Society Magazine,98.33
8,Topic 8: Moral Education & Character Development,0.9833209420135901,4206,February_Vol7_09e_Guide_Lessons_Guide_Lessons_c.txt,Guide Lessons,,Guide,Vol7,1920,February,Relief_Society_Magazine,Relief Society Magazine,98.33
8,Topic 8: Moral Education & Character Development,0.9816073418225597,4207,February_Vol7_09e_Guide_Lessons_Guide_Lessons_d.txt,Guide Lessons,,Guide,Vol7,1920,February,Relief_Society_Magazine,Relief Society Magazine,98.16
8,Topic 8: Moral Education & Character Development,0.978872455208337,2753,December_Vol10_07b_Guide_Lessons_Guide_Lessons_for_February_d.txt,Guide Lessons for February,,Guide,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,97.89
8,Topic 8: Moral Education & Character Development,0.9741936381042763,4386,December_Vol8_05d_Guide_Lessons_Social_Service_-_Leadership_in_the_Home.txt,Social Service - Leadership in the Home,,Guide,Vol8,1921,December,Relief_Society_Magazine,Relief Society Magazine,97.42
8,Topic 8: Moral Education & Character Development,0.9719364365099931,4761,October_Vol9_17b_Guide_Lessons_LESSON_II_-_Work_and_Business.txt,LESSON II - Work and Business,,Guide,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,97.19
8,Topic 8: Moral Education & Character Development,0.9520691489052436,3973,January_Vol6_20d_Home_Ethics_LESSON_IV_Home_Courses_Fourth_Week_in_February_NATIONAL_ASPE.txt,LESSON IV Home Courses Fourth Week in February NATIONAL ASPE,,Home,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,95.21
8,Topic 8: Moral Education & Character Development,0.9330989566917134,3039,July_Vol2_11_Article_Good_Health_-_Maud_Baggarley.txt,Good Health — Maud Baggarley,Maud Baggarley,Article,Vol2,1915,July,Relief_Society_Magazine,Relief Society Magazine,93.31
8,Topic 8: Moral Education & Character Development,0.9280251461450587,4622,February_Vol9_17d_Guide_Lessons_Guide_Lessons_for_April_-_Lesson_IV_-_Social_Service_d_d_d_a_a.txt,Guide Lessons for April - Lesson IV - Social Service,,Guide,Vol9,1922,February,Relief_Society_Magazine,Relief Society Magazine,92.8
8,Topic 8: Moral Education & Character Development,0.9267924543780507,4095,October_Vol6_06_The_Supply_of_Practical_Nurses.txt,Supply of Practical Nurses,,Article,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,92.68
8,Topic 8: Moral Education & Character Development,0.9267457962927133,4515,October_Vol8_02_Article_The_Sum_of_Life_Helen_Kimball_Orgill.txt,The Sum of Life Helen Kimball Orgill,,Article,Vol8,1921,October,Relief_Society_Magazine,Relief Society Magazine,92.67
8,Topic 8: Moral Education & Character Development,0.9184615279085184,2899,November_Vol10_19_Guide_Lessons_Teachers_Topic_for_January.txt,Teachers Topic for January,,Guide,Vol10,1923,November,Relief_Society_Magazine,Relief Society Magazine,91.85
8,Topic 8: Moral Education & Character Development,0.9170227646633428,2251,WE_Vol40_1911_Issue8_014_FOREIGN_LANGUAGES.txt,FOREIGN LANGUAGES.,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,91.7
8,Topic 8: Moral Education & Character Development,0.9150466465939727,3923,December_Vol6_07d_Guide_Lessons_Lesson_IV_-_Social_Service_Health.txt,Lesson IV - Social Service Health,,Guide,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,91.5
8,Topic 8: Moral Education & Character Development,0.9141117841371834,4511,November_Vol8_12d_Guide_Lessons_Lesson_IV_-_Social_Service.txt,Lesson IV - Social Service,,Guide,Vol8,1921,November,Relief_Society_Magazine,Relief Society Magazine,91.41
8,Topic 8: Moral Education & Character Development,0.9080256826353134,4740,November_Vol9_18d_Guide_Lessons_LESSON_IV_-_Social_Service_-_LATER_ADOLESCENCE_CONTINUED_and.txt,LESSON IV - Social Service - LATER ADOLESCENCE CONTINUED and,,Guide,Vol9,1922,November,Relief_Society_Magazine,Relief Society Magazine,90.8
8,Topic 8: Moral Education & Character Development,0.9022537781155908,4646,January_Vol9_18d_Guide_Lessons_LESSON_IV_Social_Service_-_PHYSICAL_EFFICIENCY_AND_THE_HOME.txt,LESSON IV Social Service - PHYSICAL EFFICIENCY AND THE HOME,,Guide,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,90.23
8,Topic 8: Moral Education & Character Development,0.8992967420122412,4781,September_Vol9_14d_Guide_Lessons_LESSON_IV_-_Social_Service_-_THE_PROBLEM_OF_DISCIPLINE_IN_EA.txt,LESSON IV - Social Service - THE PROBLEM OF DISCIPLINE IN EA,,Guide,Vol9,1922,September,Relief_Society_Magazine,Relief Society Magazine,89.93
8,Topic 8: Moral Education & Character Development,0.8932322388533652,4587,August_Vol9_17d_Guide_Lessons_Guide_Lessons_for_October_-_Lesson_IV_-_Social_Service_-_The.txt,Guide Lessons for October - Lesson IV - Social Service - The,,Guide,Vol9,1922,August,Relief_Society_Magazine,Relief Society Magazine,89.32
8,Topic 8: Moral Education & Character Development,0.8893474120331631,2823,July_Vol10_11a_Guide_Lessons_Guide_Lessons_for_September_c_c_c_c_d.txt,Guide Lessons for September,,Guide,Vol10,1923,July,Relief_Society_Magazine,Relief Society Magazine,88.93
8,Topic 8: Moral Education & Character Development,0.8871134277215945,4135,September_Vol6_16b_Guide_Lessons_Guide_Lessons_-_Lesson_II_Work_and_Business.txt,Guide Lessons - Lesson II Work and Business,,Guide,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,88.71
8,Topic 8: Moral Education & Character Development,0.8856043575965341,4636,January_Vol9_11_Article_Vocational_Guidance_Dr._John_T._Miller.txt,Vocational Guidance Dr. John T. Miller,Dr. John T. Miller,Article,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,88.56
8,Topic 8: Moral Education & Character Development,0.8733271870527899,3805,March_Vol5_19_Guide_Lessons_Guide_Lessons.txt,Guide Lessons,,Guide,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,87.33
8,Topic 8: Moral Education & Character Development,0.8716651200830706,3362,October_Vol3_08_Mothers_in_Israel_Mothers_in_Israel.txt,in Israel Mothers in Israel,,Article,Vol3,1916,October,Relief_Society_Magazine,Relief Society Magazine,87.17
8,Topic 8: Moral Education & Character Development,0.8575848898669695,4366,August_Vol8_08_Article_Hymn_of_Praise_Reynold_Ahleen.txt,Hymn of Praise Reynold Ahleen,,Article,Vol8,1921,August,Relief_Society_Magazine,Relief Society Magazine,85.76
9,Topic 9: Obituaries & Tributes,0.9815658010551059,291,WE_Vol32_1903_Issue8_020_IN_MEMORIAM.txt,IN MEMORIAM.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.16
9,Topic 9: Obituaries & Tributes,0.9815508295610902,84,WE_Vol32_1903_Issue11_022_IN_MEMORIAM_2.txt,In Memoriam,"RHODA M. HENDRICKS,",Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.16
9,Topic 9: Obituaries & Tributes,0.9812098070350376,1414,WE_Vol37_1908_Issue4_015_IN_MEMORIAM.txt,IN MEMORIAM.,Unknown,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,98.12
9,Topic 9: Obituaries & Tributes,0.9788386115917121,644,WE_Vol33_1904_Issue9_061_IN_MEMORIAM_2.txt,IN MEMORIAM.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.88
9,Topic 9: Obituaries & Tributes,0.9776034206859324,217,WE_Vol32_1903_Issue5_019_BIOGRAPHY_AND_RESOLUTION.txt,Biography and Resolution,Unknown,Resolution,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.76
9,Topic 9: Obituaries & Tributes,0.9775268450518172,82,WE_Vol32_1903_Issue11_020_RESOLUTIONS_OF_RESPECT.txt,Resolutions of Respect,Unknown,Resolution,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.75
9,Topic 9: Obituaries & Tributes,0.9759307425198577,642,WE_Vol33_1904_Issue9_059_A_BIOGRAPHICAL_SKETCH_OF_SISTER.txt,A BIOGRAPHICAL SKETCH OF SISTER,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.59
9,Topic 9: Obituaries & Tributes,0.9751368735307566,837,WE_Vol34_1905_Issue8_018_C_M_WILLARDSON.txt,C. & M. WILLARDSON.,Unknown,Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,97.51
9,Topic 9: Obituaries & Tributes,0.9747352928006603,2520,WE_Vol41_1912_Issue7_017_IN_MEMORIAM.txt,In Memoriam,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,97.47
9,Topic 9: Obituaries & Tributes,0.9743075552853228,1792,WE_Vol38_1909_Issue9_022_OBITUARY.txt,Obituary,Unknown,Obituary,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,97.43
9,Topic 9: Obituaries & Tributes,0.97401751845183,756,WE_Vol34_1905_Issue5_005_OBITUARY.txt,Obituary,Unknown,Obituary,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,97.4
9,Topic 9: Obituaries & Tributes,0.972733523579511,1520,WE_Vol37_1908_Issue8_018_OBITUARIES.txt,Obituaries,"ELECTA BULLOCK,",Obituary,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,97.27
9,Topic 9: Obituaries & Tributes,0.9720711653143581,549,WE_Vol33_1904_Issue7_020_ABBIE_CRAM_HAVEN.txt,ABBIE CRAM HAVEN.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.21
9,Topic 9: Obituaries & Tributes,0.9704162939947429,1860,WE_Vol39_1910_Issue3_011_RESOLUTIONS.txt,RESOLUTIONS.,"ALICE BUTTERWORTH,",Resolution,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,97.04
9,Topic 9: Obituaries & Tributes,0.9701364405618398,26,WE_Vol32_1903_Issue1_026_FANNY_CLAYSON_QUIGLY.txt,FANNY CLAYSON QUIGLY.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.01
9,Topic 9: Obituaries & Tributes,0.969069632634255,2006,WE_Vol39_1910_Issue8_021_IN_MEMORIAM_4.txt,In Memoriam,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,96.91
9,Topic 9: Obituaries & Tributes,0.9686448404313743,1147,WE_Vol36_1907_Issue2_015_MARTHA_B_HOLDAWAY.txt,MARTHA B. HOLDAWAY.,WOMAN’S EXPONENT,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,96.86
9,Topic 9: Obituaries & Tributes,0.9678848781954177,1469,WE_Vol37_1908_Issue6_021_OBITUARIES.txt,Obituaries,Unknown,Obituary,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,96.79
9,Topic 9: Obituaries & Tributes,0.9648252241498075,547,WE_Vol33_1904_Issue7_018_OBITUARY.txt,OBITUARY.,Unknown,Obituary,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,96.48
9,Topic 9: Obituaries & Tributes,0.9637452644922982,3735,January_Vol5_06_Poetry_Cecelia_(A_Poem)_Alfred_Lambourne.txt,Cecelia (A Poem) Alfred Lambourne,,Poem,Vol5,1918,January,Relief_Society_Magazine,Relief Society Magazine,96.37
