doc_id,filename,Title,Author,Article_Type,volume,year,month,corpus,publication,dominant_topic,topic_label,proportion_pct,strong_exemplar
4377,August_Vol8_Misc.txt,August Vol8 Misc,,Misc,Vol8,1921,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.6,TRUE
2959,April_Vol2_Misc.txt,April Vol2 Misc,,Misc,Vol2,1915,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.5,TRUE
4357,April_Vol8_Misc.txt,April Vol8 Misc,,Misc,Vol8,1921,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.5,TRUE
4495,May_Vol8_Misc.txt,May Vol8 Misc,,Misc,Vol8,1921,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.5,TRUE
2664,V1_1914_May_00_Misc.txt,V1 1914 May 00 Misc,,Misc,Vol1,1914,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.4,TRUE
3311,March_Vol3_Misc.txt,March Vol3 Misc,,Misc,Vol3,1916,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.4,TRUE
3172,April_Vol3_Misc.txt,April Vol3 Misc,,Misc,Vol3,1916,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.3,TRUE
3597,November_Vol4_Misc.txt,November Vol4 Misc,,Misc,Vol4,1917,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.3,TRUE
4458,June_Vol8_Misc.txt,June Vol8 Misc,,Misc,Vol8,1921,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.3,TRUE
4746,October_Vol9_03_Article_Dallin's_Gift_of_Massassoit_to_Utah_Alice_Merrill_Horne.txt,Dallin's Gift of Massassoit to Utah Alice Merrill Horne,,Article,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.3,TRUE
2980,August_Vol2_Misc.txt,August Vol2 Misc,,Misc,Vol2,1915,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.2,TRUE
3370,October_Vol3_Misc.txt,October Vol3 Misc,,Misc,Vol3,1916,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.2,TRUE
3497,January_Vol4_Misc.txt,January Vol4 Misc,,Misc,Vol4,1917,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.2,TRUE
4566,April_Vol9_Misc_front_matter.txt,matter,,Article,Vol9,1922,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.2,TRUE
4589,August_Vol9_Misc_front_matter.txt,matter,Menus Jeanette A. Hyde,Article,Vol9,1922,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.1,TRUE
4593,December_Vol9_03_Article_General_Procession_James_H._Anderson.txt,General Procession James H. Anderson,James H. Anderson,Article,Vol9,1922,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.1,TRUE
4695,March_Vol9_Misc_front_matter.txt,matter,,Article,Vol9,1922,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99.1,TRUE
3209,December_Vol3_Misc.txt,December Vol3 Misc,,Misc,Vol3,1916,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99,TRUE
4550,September_Vol8_Misc.txt,September Vol8 Misc,,Misc,Vol8,1921,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,99,TRUE
3475,February_Vol4_Misc.txt,February Vol4 Misc,,Misc,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.9,TRUE
2624,V1_1914_Jan_00_Misc.txt,V1 1914 Jan 00 Misc,,Misc,Vol1,1914,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.8,TRUE
2684,V1_1914_Nov_08_Notice_Notices.txt,Notices,,Article,Vol1,1914,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.8,TRUE
2695,V1_1914_Oct_08_Notice_Notices.txt,Notices,,Article,Vol1,1914,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.8,TRUE
3083,March_Vol2_Misc.txt,March Vol2 Misc,,Misc,Vol2,1915,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.8,TRUE
3843,November_Vol5_Misc.txt,November Vol5 Misc,,Misc,Vol5,1918,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.8,TRUE
4624,February_Vol9_Misc_front_matter.txt,matter,,Article,Vol9,1922,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.8,TRUE
2689,V1_1914_Oct_02_Article_Work_and_Business.txt,Work and Business,,Article,Vol1,1914,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.7,TRUE
3558,March_Vol4_Misc.txt,March Vol4 Misc,,Misc,Vol4,1917,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.7,TRUE
3353,November_Vol3_Misc.txt,November Vol3 Misc,,Misc,Vol3,1916,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.6,TRUE
2673,V1_1914_May_09_Notice_Notices.txt,Notices,,Article,Vol1,1914,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.5,TRUE
3993,July_Vol6_15_Editorial_Teachers'_Training_Course.txt,Teachers' Training Course,,Editorial,Vol6,1919,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.5,TRUE
4193,December_Vol7_09_Article_Index-Vol._VII.txt,Index—Vol. VII,,Article,Vol7,1920,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.5,TRUE
4164,August_Vol7_02_Frontispiece_Frontispiece.txt,Frontispiece,,Frontispiece,Vol7,1920,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.2,TRUE
4667,June_Vol1_01_ADVERTISERS_DIRECTORY.txt,DIRECTORY,,Article,Vol9,1922,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.2,TRUE
3613,October_Vol4_Misc.txt,October Vol4 Misc,,Misc,Vol4,1917,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.1,TRUE
4553,April_Vol9_02_Editorial_Editorial_The_Work_of_the_Millennium.txt,Editorial The Work of the Millennium,,Editorial,Vol9,1922,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,98.1,TRUE
2592,V1_1914_Aug_05_Art_Work_and_Business_Lesson_I.txt,Work and Business  Lesson I,,Article,Vol1,1914,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,97.5,TRUE
3312,May_Vol3_00_CONTENTS.txt,May Vol3 00 CONTENTS,,Contents,Vol3,1916,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,97.4,TRUE
3751,January_Vol5_Misc.txt,January Vol5 Misc,,Misc,Vol5,1918,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,97.4,TRUE
2596,V1_1914_Dec_00_Misc.txt,V1 1914 Dec 00 Misc,,Misc,Vol1,1914,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,97.3,TRUE
2698,V1_1914_Sep_00_Misc.txt,V1 1914 Sep 00 Misc,,Misc,Vol1,1914,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,97.1,TRUE
2642,V1_1914_Jun_00_Misc.txt,V1 1914 Jun 00 Misc,,Misc,Vol1,1914,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.9,TRUE
3011,February_Vol2_Misc.txt,February Vol2 Misc,,Misc,Vol2,1915,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.7,TRUE
3371,September_Vol3_00_CONTENTS.txt,September Vol3 00 CONTENTS,,Contents,Vol3,1916,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.7,TRUE
3334,November_Vol3_00_CONTENTS.txt,November Vol3 00 CONTENTS,,Contents,Vol3,1916,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.5,TRUE
3251,January_Vol3_Misc.txt,January Vol3 Misc,,Misc,Vol3,1916,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.4,TRUE
4227,January_Vol7_Misc.txt,January Vol7 Misc,,Misc,Vol7,1920,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.4,TRUE
3997,June_Vol6_00_CONTENTS.txt,June Vol6 00 CONTENTS,,Contents,Vol6,1919,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.2,TRUE
4116,September_Vol6_00_CONTENTS.txt,September Vol6 00 CONTENTS,,Contents,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96.2,TRUE
3476,January_Vol4_00_CONTENTS.txt,January Vol4 00 CONTENTS,,Contents,Vol4,1917,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96,TRUE
3913,December_Vol6_00_CONTENTS.txt,December Vol6 00 CONTENTS,,Contents,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,96,TRUE
3152,April_Vol3_00_CONTENTS.txt,April Vol3 00 CONTENTS,,Contents,Vol3,1916,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,95.5,TRUE
3431,August_Vol4_Misc.txt,August Vol4 Misc,,Misc,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,95.5,TRUE
4647,January_Vol9_Misc_front_matter.txt,matter,,Article,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,95.5,TRUE
4743,October_Vol9_00_CONTENTS.txt,October Vol9 00 CONTENTS,,Contents,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,95.4,TRUE
2981,December_Vol2_00_CONTENTS.txt,December Vol2 00 CONTENTS,,Contents,Vol2,1915,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,95.2,TRUE
3092,May_Vol2_07_Article_In_the_Kitchen_Laboratory_Hazel_Love_Dunford.txt,In the Kitchen Laboratory Hazel Love Dunford,,Article,Vol2,1915,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,95.2,TRUE
4270,March_Vol7_Misc.txt,March Vol7 Misc,,Misc,Vol7,1920,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,95.1,TRUE
3103,November_Vol2_00_CONTENTS.txt,November Vol2 00 CONTENTS,,Contents,Vol2,1915,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,94.9,TRUE
4766,September_Vol9_01_Poem_Pres._Heber_J._Grant_and_Pioneer_L._Sobriskie_Young_Frontisp.txt,Pres. Heber J. Grant and Pioneer L. Sobriskie Young Frontisp,,Frontispiece,Vol9,1922,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,94.9,TRUE
3191,December_Vol3_00_CONTENTS.txt,December Vol3 00 CONTENTS,,Contents,Vol3,1916,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,94.8,TRUE
3901,August_Vol6_01_Clawson_Family_Frontispiece.txt,Family Frontispiece,Abbott H. Thayer,Article,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,94.8,TRUE
4744,October_Vol9_01_Poem_Mutual_Appreciation_Lula_Greene_Richards.txt,Mutual Appreciation Lula Greene Richards,Lula Greene Richards,Article,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,94.5,TRUE
4308,October_Vol7_00_CONTENTS.txt,October Vol7 00 CONTENTS,,Contents,Vol7,1920,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,94.4,TRUE
2573,V1_1914_Apr_00_Misc.txt,V1 1914 Apr 00 Misc,,Misc,Vol1,1914,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,94.2,TRUE
2747,December_Vol10_06_Poetry_Homing_Hearts_(Poem)_Helen_Field_Fischer.txt,Homing Hearts (Poem) Helen Field Fischer,,Poem,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,93.9,TRUE
2945,April_Vol2_00_CONTENTS.txt,April Vol2 00 CONTENTS,,Contents,Vol2,1915,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,93.8,TRUE
2608,February_Vol1_12_Lssn_Vol_February_Sequence_Category_Contents.txt,[Vol1 | February 1914 | Sequence: 00 | Category: Contents | Title: Index to Lesson Statements,,Lesson,Vol1,1914,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,93.5,TRUE
3828,November_Vol5_00_CONTENTS.txt,November Vol5 00 CONTENTS,,Contents,Vol5,1918,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,93.5,TRUE
3190,August_Vol3_Misc.txt,August Vol3 Misc,,Misc,Vol3,1916,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,93.3,TRUE
3029,July_Vol2_00_CONTENTS.txt,July Vol2 00 CONTENTS,,Contents,Vol2,1915,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,92.9,TRUE
3900,August_Vol6_00_CONTENTS.txt,August Vol6 00 CONTENTS,,Contents,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,92.8,TRUE
3614,September_Vol4_00_CONTENTS.txt,September Vol4 00 CONTENTS,,Contents,Vol4,1917,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,92.7,TRUE
4214,January_Vol7_00_CONTENTS.txt,January Vol7 00 CONTENTS,,Contents,Vol7,1920,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,92.4,TRUE
4196,February_Vol7_00_CONTENTS.txt,February Vol7 00 CONTENTS,,Contents,Vol7,1920,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,92.2,TRUE
2660,V1_1914_Mar_09_Gen_Relief_Society_Convention_in_Genealogy.txt,Relief Society Convention in Genealogy,,Genealogy,Vol1,1914,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,92.1,TRUE
4253,March_Vol7_00_CONTENTS.txt,March Vol7 00 CONTENTS,,Contents,Vol7,1920,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.9,TRUE
3102,May_Vol2_Misc.txt,May Vol2 Misc,,Misc,Vol2,1915,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.8,TRUE
4180,August_Vol7_Misc.txt,August Vol7 Misc,,Misc,Vol7,1920,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.5,TRUE
4162,August_Vol7_00_CONTENTS.txt,August Vol7 00 CONTENTS,,Contents,Vol7,1920,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.4,TRUE
4427,January_Vol8_Misc.txt,January Vol8 Misc,,Misc,Vol8,1921,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.4,TRUE
4675,V9_06_00_Misc.txt,V9 06 00 Misc,,Misc,Vol9,1922,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.3,TRUE
3899,V6_04_00_Misc.txt,V6 04 00 Misc,,Misc,Vol6,1919,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
3912,V6_08_00_Misc.txt,V6 08 00 Misc,,Misc,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
3926,V6_12_00_Misc.txt,V6 12 00 Misc,,Misc,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
3951,V6_02_00_Misc.txt,V6 02 00 Misc,,Misc,Vol6,1919,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
3975,V6_01_00_Misc.txt,V6 01 00 Misc,,Misc,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
3996,V6_07_00_Misc.txt,V6 07 00 Misc,,Misc,Vol6,1919,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
4022,V6_06_00_Misc.txt,V6 06 00 Misc,,Misc,Vol6,1919,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
4042,V6_03_00_Misc.txt,V6 03 00 Misc,,Misc,Vol6,1919,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
4066,V6_05_00_Misc.txt,V6 05 00 Misc,,Misc,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
4086,V6_11_00_Misc.txt,V6 11 00 Misc,,Misc,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
4115,V6_10_00_Misc.txt,V6 10 00 Misc,,Misc,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
4139,V6_09_00_Misc.txt,V6 09 00 Misc,,Misc,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,91.2,TRUE
3294,March_Vol3_00_CONTENTS.txt,March Vol3 00 CONTENTS,,Contents,Vol3,1916,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,90.7,TRUE
4411,February_Vol8_Misc.txt,February Vol8 Misc,,Misc,Vol8,1921,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,90.6,TRUE
3632,April_Vol5_00_CONTENTS.txt,April Vol5 00 CONTENTS,,Contents,Vol5,1918,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,90.5,TRUE
3173,August_Vol3_00_CONTENTS.txt,August Vol3 00 CONTENTS,,Contents,Vol3,1916,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,90.1,TRUE
4242,June_Vol7_00_CONTENTS.txt,June Vol7 00 CONTENTS,,Contents,Vol7,1920,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,90.1,TRUE
3136,October_Vol2_Misc.txt,October Vol2 Misc,,Misc,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,89.8,TRUE
3598,October_Vol4_00_CONTENTS.txt,October Vol4 00 CONTENTS,,Contents,Vol4,1917,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,89.8,TRUE
3701,February_Vol5_00_CONTENTS.txt,February Vol5 00 CONTENTS,,Contents,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,89.6,TRUE
4765,September_Vol9_00_CONTENTS.txt,September Vol9 00 CONTENTS,,Contents,Vol9,1922,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,89.5,TRUE
3117,October_Vol2_00_CONTENTS.txt,October Vol2 00 CONTENTS,,Contents,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,89.4,TRUE
3631,September_Vol4_Misc.txt,September Vol4 Misc,,Misc,Vol4,1917,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,89.1,TRUE
4378,December_Vol8_00_CONTENTS.txt,December Vol8 00 CONTENTS,,Contents,Vol8,1921,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,89,TRUE
3063,March_Vol2_00_CONTENTS.txt,March Vol2 00 CONTENTS,,Contents,Vol2,1915,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,88.9,TRUE
4320,October_Vol7_Misc.txt,October Vol7 Misc,,Misc,Vol7,1920,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,88.9,TRUE
3046,June_Vol2_00_CONTENTS.txt,June Vol2 00 CONTENTS,,Contents,Vol2,1915,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,88.6,TRUE
3252,July_Vol3_00_CONTENTS.txt,July Vol3 00 CONTENTS,,Contents,Vol3,1916,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,88.6,TRUE
3210,February_Vol3_00_CONTENTS.txt,February Vol3 00 CONTENTS,,Contents,Vol3,1916,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,88.5,TRUE
3333,May_Vol3_Misc.txt,May Vol3 Misc,,Misc,Vol3,1916,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,88.2,TRUE
3406,April_Vol4_13_Poem_Our_New_Board_Member.txt,Our New Board Member,,Poem,Vol4,1917,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,87.3,TRUE
3410,August_Vol4_00_CONTENTS.txt,August Vol4 00 CONTENTS,,Contents,Vol4,1917,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,87.3,TRUE
3575,November_Vol4_00_CONTENTS.txt,November Vol4 00 CONTENTS,,Contents,Vol4,1917,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,87,TRUE
4082,November_Vol6_12b_Lesson_LESSON_II_Work_and_Business.txt,LESSON II Work and Business,,Lesson,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.9,TRUE
4444,July_Vol8_Misc.txt,July Vol8 Misc,,Misc,Vol8,1921,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.8,TRUE
3559,May_Vol4_00_CONTENTS.txt,May Vol4 00 CONTENTS,,Contents,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.7,TRUE
3656,August_Vol5_00_CONTENTS.txt,August Vol5 00 CONTENTS,,Contents,Vol5,1918,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.7,TRUE
3764,July_Vol5_Misc.txt,July Vol5 Misc,,Misc,Vol5,1918,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.7,TRUE
4634,January_Vol9_09_Conventions_Conventions_and_Conferences.txt,Conventions and Conferences,,Article,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.5,TRUE
4445,June_Vol8_00_CONTENTS.txt,June Vol8 00 CONTENTS,,Contents,Vol8,1921,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.4,TRUE
4475,May_Vol8_00_CONTENTS.txt,May Vol8 00 CONTENTS,,Contents,Vol8,1921,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.2,TRUE
3861,October_Vol5_Misc.txt,October Vol5 Misc,,Misc,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86.1,TRUE
3392,September_Vol3_Misc.txt,September Vol3 Misc,,Misc,Vol3,1916,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86,TRUE
3453,December_Vol4_Misc.txt,December Vol4 Misc,,Misc,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,86,TRUE
3674,August_Vol5_Misc.txt,August Vol5 Misc,,Misc,Vol5,1918,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.9,TRUE
2791,January_Vol10_11_Conventions_Conventions_and_Conferences.txt,Conventions and Conferences,,Article,Vol10,1923,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.8,TRUE
4674,June_Vol1_99_ADVERTISERS.txt,June Vol1 99 ADVERTISERS,,Article,Vol9,1922,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.8,TRUE
4241,July_Vol7_Misc.txt,July Vol7 Misc,,Misc,Vol7,1920,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.7,TRUE
4428,July_Vol8_00_CONTENTS.txt,July Vol8 00 CONTENTS,,Contents,Vol8,1921,July,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.7,TRUE
4745,"October_Vol9_02_Editorial_Editorial,_The_Need_of_the_Hour.txt","Editorial, The Need of the Hour",,Editorial,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.7,TRUE
4474,March_Vol8_Misc.txt,March Vol8 Misc,,Misc,Vol8,1921,March,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.5,TRUE
4718,May_Vol9_Misc_front_matter.txt,matter,,Article,Vol9,1922,May,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.3,TRUE
3227,February_Vol3_Misc.txt,February Vol3 Misc,,Misc,Vol3,1916,February,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.1,TRUE
3883,April_Vol6_00_CONTENTS.txt,April Vol6 00 CONTENTS,,Contents,Vol6,1919,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85.1,TRUE
2742,December_Vol10_00_CONTENTS.txt,December Vol10 00 CONTENTS,,Contents,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85,TRUE
3285,June_Vol3_12_Home_Science_Home_Science_Department_Janette_A._Hyde.txt,Home Science Department Janette A. Hyde,Janette A. Hyde,Home,Vol3,1916,June,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85,TRUE
3862,September_Vol5_00_CONTENTS.txt,September Vol5 00 CONTENTS,,Contents,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,85,TRUE
3393,April_Vol4_00_CONTENTS.txt,April Vol4 00 CONTENTS,,Contents,Vol4,1917,April,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,84.8,TRUE
3911,August_Vol6_MISC.txt,August Vol6 MISC,,Article,Vol6,1919,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,84.6,TRUE
2960,August_Vol2_00_CONTENTS.txt,August Vol2 00 CONTENTS,,Contents,Vol2,1915,August,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,84.4,TRUE
2904,October_Vol10_00_CONTENTS.txt,October Vol10 00 CONTENTS,,Contents,Vol10,1923,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,84.2,TRUE
4594,"December_Vol9_04_Editorial_Editorial,_The_Christmas_Spirit.txt","Editorial, The Christmas Spirit",,Editorial,Vol9,1922,December,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,84.2,TRUE
3028,January_Vol2_Misc.txt,January Vol2 Misc,,Misc,Vol2,1915,January,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,84.1,TRUE
3354,October_Vol3_00_CONTENTS.txt,October Vol3 00 CONTENTS,,Contents,Vol3,1916,October,Relief_Society_Magazine,Relief Society Magazine,1,Topic 1: Advertisements,84.1,TRUE
