row_index,bertopic_topic,bertopic_prob
1182,-1,0.0
1183,5,0.9720334473630603
1184,-1,0.0
1185,-1,0.0
1186,9,1.0
1187,6,0.6777716718894834
1188,31,0.6208024528621043
1189,-1,0.0
1190,-1,0.0
1191,18,0.6742052411651588
1192,34,0.9564957492184987
1193,-1,0.0
1194,-1,0.0
1195,-1,0.0
1196,-1,0.0
1197,1,1.0
1198,-1,0.0
1199,64,0.9912062933745496
1200,4,1.0
1201,-1,0.0
1202,16,0.1373842259536519
1203,16,0.19162915272424297
1204,-1,0.0
1205,65,1.0
1206,-1,0.0
1207,33,0.6791952011535355
1208,9,1.0
1209,-1,0.0
1210,0,1.0
1211,56,0.9955894443287432
1212,7,1.0
1213,4,1.0
1214,33,1.0
1215,-1,0.0
1216,56,1.0
1217,-1,0.0
1218,-1,0.0
1219,1,0.7398491574620731
1220,11,0.7847583633698884
1221,1,1.0
1222,1,1.0
1223,-1,0.0
1224,6,0.7246540976664269
1225,-1,0.0
1226,8,0.8761277487713508
1227,50,1.0
1228,-1,0.0
1229,9,0.9990236824249211
1230,0,0.6669364865196739
1231,15,0.9813197369148497
1232,-1,0.0
1233,-1,0.0
1234,-1,0.0
1235,31,0.7898345319448646
1236,-1,0.0
1237,1,1.0
1238,-1,0.0
1239,-1,0.0
1240,-1,0.0
1241,-1,0.0
1242,-1,0.0
1243,61,1.0
1244,9,0.6555550811363269
1245,-1,0.0
1246,-1,0.0
1247,-1,0.0
1248,5,0.8931193608795706
1249,7,0.6379140542336333
1250,-1,0.0
1251,-1,0.0
1252,7,0.6254200741098952
1253,38,1.0
1254,-1,0.0
1255,0,0.7361613250474175
1256,19,0.8652784864040238
1257,-1,0.0
1258,18,0.5785614496795773
1259,30,0.8116031350902889
1260,-1,0.0
1261,-1,0.0
1262,-1,0.0
1263,-1,0.0
1264,-1,0.0
1265,-1,0.0
1266,1,1.0
1267,0,0.8936073777210941
1268,64,1.0
1269,-1,0.0
1270,38,1.0
1271,-1,0.0
1272,7,0.6872021935536772
1273,-1,0.0
1274,65,0.7239154630526389
1275,65,1.0
1276,0,0.7418885170896251
